a4619,-9.46228,38.79563,88629.5142074
a2786,-9.46228,38.79563,317654.688234
a2373,-9.46228,38.79563,9172744.52448
a3560,-9.46228,38.79563,84307.2508001
a3559,-9.46228,38.79563,169123.883866
a1272,-9.46228,38.79563,1373277.06758
a1812,-9.46228,38.79563,3414663.10841
a1810,-9.46228,38.79563,7436904.61251
a268,-9.46228,38.79563,7687905.66305
a267,-9.46228,38.79563,7082830.9632
a3558,-9.46228,38.79563,4175168.4578
a819,-9.46228,38.79563,4801167.62251
a2785,-9.46228,38.79563,1818092.3257
a5556,-9.46228,38.79563,396868.787325
a3555,-9.46228,38.79563,2507925.05052
a1273,-9.46228,38.79563,4355669.06028
a817,-9.46228,38.79563,19302260.3095
a2787,-9.46228,38.79563,519687.890726
a3557,-9.46228,38.79563,1408659.02331
a3553,-9.46228,38.79563,774591.283149
a4621,-9.46228,38.79563,1132010.22278
a3556,-9.46228,38.79563,5366459.84413
a4618,-9.46228,38.79563,252493.968156
a3554,-9.46228,38.79563,1517250.15035
a4622,-9.46228,38.79563,128228.434183
a2371,-9.46228,38.79563,17147352.4359
a818,-9.46228,38.79563,14220040.9247
a5558,-9.46228,38.79563,320385.259588
a5557,-9.46228,38.79563,760686.183344
a269,-9.46228,38.79563,2632099.1288
a5559,-9.46228,38.79563,252404.261227
a1271,-9.46228,38.79563,3180510.48411
a4623,-9.46228,38.79563,124838.541287
a4620,-9.46228,38.79563,509803.580724
a1811,-9.46228,38.79563,10104728.8475
a2372,-9.46228,38.79563,8787321.263
a2677,-9.44997,38.71169,166135.799095
a2951,-9.44997,38.71169,648794.041543
a577,-9.44997,38.71169,4107482.21129
a5955,-9.44997,38.71169,1165488.6452
a1545,-9.44997,38.71169,10116831.6742
a2115,-9.44997,38.71169,12863875.493
a1136,-9.44997,38.71169,500684.965005
a2676,-9.44997,38.71169,1136068.02364
a4119,-9.44997,38.71169,7404079.59742
a2947,-9.44997,38.71169,9287512.9649
a1137,-9.44997,38.71169,1364933.7547
a8,-9.44997,38.71169,2920604.42663
a2946,-9.44997,38.71169,13198596.394
a2116,-9.44997,38.71169,25645452.2782
a5956,-9.44997,38.71169,12499153.1856
a5078,-9.44997,38.71169,243948.897813
a5076,-9.44997,38.71169,8634062.22378
a7,-9.44997,38.71169,6723718.71724
a575,-9.44997,38.71169,15012112.3495
a4118,-9.44997,38.71169,3517445.02789
a1135,-9.44997,38.71169,503464.958436
a2886,-9.44997,38.71169,54505.4477592
a4116,-9.44997,38.71169,9844583.25271
a576,-9.44997,38.71169,14374113.8241
a6,-9.44997,38.71169,5337150.53131
a5074,-9.44997,38.71169,9727252.39104
a5075,-9.44997,38.71169,1444404.85612
a5073,-9.44997,38.71169,8781066.90287
a2949,-9.44997,38.71169,7312007.13626
a5958,-9.44997,38.71169,3940751.0372
a5077,-9.44997,38.71169,8524734.01772
a4120,-9.44997,38.71169,5044372.80604
a2945,-9.44997,38.71169,6438972.58815
a5079,-9.44997,38.71169,247920.556168
a4117,-9.44997,38.71169,6191182.59222
a2950,-9.44997,38.71169,8999701.16933
a4115,-9.44997,38.71169,3817219.22034
a2948,-9.44997,38.71169,6175751.81163
a1544,-9.44997,38.71169,28040979.4367
a5957,-9.44997,38.71169,9281177.17698
a1543,-9.44997,38.71169,9178153.8557
a2114,-9.44997,38.71169,8444132.99916
a5072,-9.44997,38.71169,1497898.28328
a2934,-9.42146,38.74208,6329635.37485
a5950,-9.42146,38.74208,2869515.06432
a571,-9.42146,38.74208,15592209.6556
a0,-9.42146,38.74208,5872652.22339
a2672,-9.42146,38.74208,210481.754159
a2932,-9.42146,38.74208,18214355.5705
a2110,-9.42146,38.74208,38513322.7889
a2936,-9.42146,38.74208,83298.6769742
a4104,-9.42146,38.74208,4801760.53369
a2,-9.42146,38.74208,3585329.50371
a2109,-9.42146,38.74208,20551669.7992
a2671,-9.42146,38.74208,1100803.72907
a5951,-9.42146,38.74208,3923778.21231
a2673,-9.42146,38.74208,105606.714853
a1133,-9.42146,38.74208,183841.510893
a4106,-9.42146,38.74208,168357.612027
a2931,-9.42146,38.74208,8528871.76894
a2937,-9.42146,38.74208,171820.482513
a569,-9.42146,38.74208,23189203.3654
a1539,-9.42146,38.74208,9295479.41091
a1,-9.42146,38.74208,13864509.3268
a1131,-9.42146,38.74208,3878993.02148
a5065,-9.42146,38.74208,1188354.36291
a570,-9.42146,38.74208,36827084.8768
a2930,-9.42146,38.74208,2899520.12661
a2933,-9.42146,38.74208,1790857.1833
a5064,-9.42146,38.74208,7043953.65945
a5063,-9.42146,38.74208,4775863.75685
a5066,-9.42146,38.74208,1168443.1475
a4108,-9.42146,38.74208,883609.625874
a4105,-9.42146,38.74208,9305816.02859
a2935,-9.42146,38.74208,5470105.21697
a1538,-9.42146,38.74208,23531950.4316
a1132,-9.42146,38.74208,2416814.88675
a4107,-9.42146,38.74208,1675313.06926
a1537,-9.42146,38.74208,8520509.03742
a2108,-9.42146,38.74208,8719853.42015
a1287,-9.41583,38.81046,635512.363406
a4648,-9.41583,38.81046,87313.7014822
a3599,-9.41583,38.81046,370210.353522
a3600,-9.41583,38.81046,969506.841326
a3601,-9.41583,38.81046,488178.30507
a837,-9.41583,38.81046,1451650.31842
a3596,-9.41583,38.81046,524774.066321
a4647,-9.41583,38.81046,132902.01249
a1480,-9.41583,38.81046,1223770.74641
a2800,-9.41583,38.81046,430447.252082
a835,-9.41583,38.81046,14096002.9995
a2390,-9.41583,38.81046,3469464.67708
a4650,-9.41583,38.81046,4336778.71668
a3597,-9.41583,38.81046,2217109.53539
a1828,-9.41583,38.81046,1717274.96076
a5583,-9.41583,38.81046,507277.62268
a287,-9.41583,38.81046,1534890.44801
a1830,-9.41583,38.81046,3528476.33304
a2799,-9.41583,38.81046,53579.5593048
a4651,-9.41583,38.81046,127027.310452
a3595,-9.41583,38.81046,274249.688855
a2389,-9.41583,38.81046,13718445.904
a2798,-9.41583,38.81046,1136212.15363
a836,-9.41583,38.81046,6062223.45769
a2391,-9.41583,38.81046,2011756.13609
a3598,-9.41583,38.81046,8984746.69364
a1829,-9.41583,38.81046,6372319.01634
a286,-9.41583,38.81046,4819673.80186
a1286,-9.41583,38.81046,2396053.88116
a4649,-9.41583,38.81046,195786.557451
a6193,-9.41583,38.81046,131450.886251
a285,-9.41583,38.81046,2887143.44534
a4652,-9.41583,38.81046,248565.842731
a1284,-9.41007,38.8793,1312705.84024
a3594,-9.41007,38.8793,161955.473685
a3592,-9.41007,38.8793,761358.320358
a1827,-9.41007,38.8793,5703736.0085
a4645,-9.41007,38.8793,46975.9923726
a1825,-9.41007,38.8793,2053662.47313
a3593,-9.41007,38.8793,549971.536985
a834,-9.41007,38.8793,8264577.08335
a1285,-9.41007,38.8793,1949483.15843
a1826,-9.41007,38.8793,11252598.0055
a3589,-9.41007,38.8793,415923.376634
a2797,-9.41007,38.8793,721856.297345
a284,-9.41007,38.8793,5894943.13772
a832,-9.41007,38.8793,18791954.265
a2387,-9.41007,38.8793,6662375.3033
a2796,-9.41007,38.8793,569730.299278
a2386,-9.41007,38.8793,11511778.8657
a833,-9.41007,38.8793,22475229.3263
a3588,-9.41007,38.8793,93133.5129442
a2388,-9.41007,38.8793,7001323.83583
a2795,-9.41007,38.8793,3310304.88618
a3591,-9.41007,38.8793,75657.8892077
a5582,-9.41007,38.8793,172153.709922
a3590,-9.41007,38.8793,1866387.41145
a5581,-9.41007,38.8793,85354.5893941
a283,-9.41007,38.8793,14844714.5861
a1283,-9.41007,38.8793,3193819.74495
a4646,-9.41007,38.8793,242109.574188
a282,-9.41007,38.8793,3657814.37157
a1736,-9.40189,38.97107,4269470.94549
a3410,-9.40189,38.97107,2937960.86345
a1735,-9.40189,38.97107,1963517.73206
a2302,-9.40189,38.97107,10094824.9451
a194,-9.40189,38.97107,1716110.36872
a3406,-9.40189,38.97107,812806.024818
a5468,-9.40189,38.97107,150194.83768
a3411,-9.40189,38.97107,8370449.19328
a4513,-9.40189,38.97107,503618.78796
a2301,-9.40189,38.97107,3494368.80813
a4518,-9.40189,38.97107,4219321.35035
a195,-9.40189,38.97107,700940.295193
a6141,-9.40189,38.97107,362833.053011
a2748,-9.40189,38.97107,235324.971501
a4516,-9.40189,38.97107,884141.838043
a5471,-9.40189,38.97107,1296906.89888
a751,-9.40189,38.97107,6344054.62811
a1737,-9.40189,38.97107,3710124.18785
a4517,-9.40189,38.97107,889919.534946
a1462,-9.40189,38.97107,45669.3185302
a753,-9.40189,38.97107,1999253.77522
a5472,-9.40189,38.97107,4528863.28775
a752,-9.40189,38.97107,3534388.57992
a5473,-9.40189,38.97107,196763.531976
a3408,-9.40189,38.97107,9693860.12183
a5470,-9.40189,38.97107,7919712.47707
a3409,-9.40189,38.97107,3290935.01597
a4514,-9.40189,38.97107,1459236.18146
a1227,-9.40189,38.97107,592062.946887
a5469,-9.40189,38.97107,2417669.97372
a4515,-9.40189,38.97107,5737622.4044
a6142,-9.40189,38.97107,301553.43306
a3407,-9.40189,38.97107,2802637.50946
a2300,-9.40189,38.97107,7376879.28749
a193,-9.40189,38.97107,1476549.47367
a740,-9.39981,38.94035,5547804.85627
a3381,-9.39981,38.94035,772902.347827
a1724,-9.39981,38.94035,317565.641772
a2739,-9.39981,38.94035,81145.2602917
a1726,-9.39981,38.94035,1019178.13579
a184,-9.39981,38.94035,604730.221919
a3383,-9.39981,38.94035,3494232.47252
a4508,-9.39981,38.94035,93201.2508713
a1725,-9.39981,38.94035,887467.940424
a2289,-9.39981,38.94035,4319482.38766
a2290,-9.39981,38.94035,7809250.17437
a3382,-9.39981,38.94035,170492.350508
a739,-9.39981,38.94035,1501817.27698
a741,-9.39981,38.94035,3158021.55888
a1461,-9.39981,38.94035,92728.1903907
a182,-9.39981,38.94035,388365.947911
a1216,-9.39981,38.94035,228377.725841
a4507,-9.39981,38.94035,28178.4571777
a3380,-9.39981,38.94035,86452.2390774
a3384,-9.39981,38.94035,55581.5608889
a2288,-9.39981,38.94035,709354.078572
a183,-9.39981,38.94035,641909.339474
a1217,-9.39981,38.94035,181538.490105
a580,-9.38854,38.71045,1623722.94283
a1548,-9.38854,38.71045,3073239.8014
a2679,-9.38854,38.71045,271264.952999
a5081,-9.38854,38.71045,12144039.5828
a4125,-9.38854,38.71045,1634219.75204
a578,-9.38854,38.71045,6633978.05976
a2118,-9.38854,38.71045,12562781.0674
a2952,-9.38854,38.71045,6035480.61338
a2678,-9.38854,38.71045,481425.113017
a5959,-9.38854,38.71045,2654861.5496
a5085,-9.38854,38.71045,1974184.05075
a5960,-9.38854,38.71045,15528403.5459
a2119,-9.38854,38.71045,4237975.73818
a5083,-9.38854,38.71045,722142.733895
a5084,-9.38854,38.71045,742130.266752
a2953,-9.38854,38.71045,14572849.1699
a5080,-9.38854,38.71045,962511.411237
a1138,-9.38854,38.71045,3365579.85236
a4124,-9.38854,38.71045,6181828.98224
a2955,-9.38854,38.71045,9811247.6691
a10,-9.38854,38.71045,5573674.47519
a579,-9.38854,38.71045,5563627.34255
a2959,-9.38854,38.71045,83733.5496734
a5082,-9.38854,38.71045,8549121.94826
a11,-9.38854,38.71045,1353819.60253
a2956,-9.38854,38.71045,4819466.85541
a2958,-9.38854,38.71045,1097710.0198
a4122,-9.38854,38.71045,9013971.6796
a4126,-9.38854,38.71045,2294665.76723
a5087,-9.38854,38.71045,492003.633606
a4123,-9.38854,38.71045,5523362.8521
a2957,-9.38854,38.71045,1747551.33451
a2954,-9.38854,38.71045,12315135.2641
a4121,-9.38854,38.71045,3932437.12278
a1547,-9.38854,38.71045,14831346.0464
a5961,-9.38854,38.71045,4197542.15644
a5086,-9.38854,38.71045,243877.283939
a9,-9.38854,38.71045,4346487.69824
a1139,-9.38854,38.71045,676098.395577
a1546,-9.38854,38.71045,7162164.26886
a2117,-9.38854,38.71045,9642130.64028
a3448,-9.38422,39.00002,2226498.48395
a1241,-9.38422,39.00002,3271984.76877
a3447,-9.38422,39.00002,102829.901294
a213,-9.38422,39.00002,288059.996791
a1242,-9.38422,39.00002,395627.886565
a3449,-9.38422,39.00002,277691.719061
a1756,-9.38422,39.00002,151733.074598
a1465,-9.38422,39.00002,436428.690574
a215,-9.38422,39.00002,1077431.16497
a1757,-9.38422,39.00002,2062818.3688
a2323,-9.38422,39.00002,4088499.68533
a1758,-9.38422,39.00002,2423653.52233
a214,-9.38422,39.00002,1171217.41279
a2901,-9.38422,39.00002,78501.361915
a774,-9.38422,39.00002,2108336.41796
a772,-9.38422,39.00002,4593522.96251
a2322,-9.38422,39.00002,3465051.22529
a3450,-9.38422,39.00002,592641.578711
a3451,-9.38422,39.00002,112130.604775
a773,-9.38422,39.00002,5076555.67517
a2761,-9.38422,39.00002,78450.4455866
a5486,-9.38422,39.00002,86080.3363255
a4537,-9.38422,39.00002,35085.6298529
a3452,-9.38422,39.00002,61037.8648486
a2760,-9.38422,39.00002,965151.301363
a2321,-9.38422,39.00002,2823001.89135
a4538,-9.38422,39.00002,29342.3754082
a3395,-9.38267,39.03584,2021137.07561
a3399,-9.38267,39.03584,57560.5768236
a1730,-9.38267,39.03584,398281.722604
a3393,-9.38267,39.03584,130959.64734
a1731,-9.38267,39.03584,2500183.3583
a3397,-9.38267,39.03584,333245.668722
a1223,-9.38267,39.03584,312727.004791
a2295,-9.38267,39.03584,1158615.61778
a2743,-9.38267,39.03584,345236.049912
a2296,-9.38267,39.03584,1206219.8759
a190,-9.38267,39.03584,778889.488879
a2899,-9.38267,39.03584,37795.2436991
a745,-9.38267,39.03584,12076927.7313
a1732,-9.38267,39.03584,1595695.40773
a189,-9.38267,39.03584,1903149.16526
a3396,-9.38267,39.03584,55177.2848264
a747,-9.38267,39.03584,2226163.09993
a746,-9.38267,39.03584,4481571.26497
a4511,-9.38267,39.03584,32004.6059159
a188,-9.38267,39.03584,751658.122797
a2744,-9.38267,39.03584,37351.4517732
a5466,-9.38267,39.03584,206348.611647
a1221,-9.38267,39.03584,2838824.68073
a4512,-9.38267,39.03584,781938.06942
a3394,-9.38267,39.03584,263853.675781
a3398,-9.38267,39.03584,235554.359962
a1222,-9.38267,39.03584,357729.308722
a2294,-9.38267,39.03584,2024006.2635
a1289,-9.38228,38.77086,60804.9805138
a1481,-9.38228,38.77086,120563.29446
a3606,-9.38228,38.77086,2509493.28893
a3608,-9.38228,38.77086,155658.28592
a3607,-9.38228,38.77086,6139020.37852
a4654,-9.38228,38.77086,529487.986925
a840,-9.38228,38.77086,3449643.3212
a4653,-9.38228,38.77086,123060.714184
a5586,-9.38228,38.77086,1078891.8279
a3603,-9.38228,38.77086,624727.504535
a3605,-9.38228,38.77086,5343002.70069
a4656,-9.38228,38.77086,1273443.38821
a2393,-9.38228,38.77086,9198430.63681
a3602,-9.38228,38.77086,269736.293926
a1831,-9.38228,38.77086,1026318.6938
a6194,-9.38228,38.77086,131731.575452
a290,-9.38228,38.77086,833352.847118
a838,-9.38228,38.77086,11022504.3274
a4657,-9.38228,38.77086,2130064.15671
a2392,-9.38228,38.77086,11219493.829
a839,-9.38228,38.77086,14468846.5095
a2394,-9.38228,38.77086,8768109.27608
a3604,-9.38228,38.77086,5105981.44791
a5585,-9.38228,38.77086,7044826.29091
a2908,-9.38228,38.77086,54638.1252579
a5587,-9.38228,38.77086,252422.106186
a5584,-9.38228,38.77086,378390.360974
a1832,-9.38228,38.77086,5011436.76472
a2801,-9.38228,38.77086,478119.962565
a2909,-9.38228,38.77086,108423.790278
