Rupture,Magnitude,Aggregate Loss
trt=11|ses=0001|src=1-716|rup=016-01,5.5500000,7042886.0747400
trt=11|ses=0001|src=0-876|rup=011-01,5.0500000,6898962.7661600
trt=12|ses=0001|src=4-799|rup=005-01,4.4500000,6518040.4834900
trt=11|ses=0001|src=0-1067|rup=016-01,5.5500000,6473883.8542900
trt=12|ses=0001|src=4-127|rup=011-01,5.0500000,6306174.4227400
trt=12|ses=0001|src=4-400|rup=008-01,4.7500000,6079831.9818800
trt=12|ses=0001|src=4-203|rup=009-01,4.8500000,6077484.2513200
trt=11|ses=0001|src=1-307|rup=015-01,5.4500000,5595198.2585300
trt=12|ses=0001|src=4-577|rup=006-01,4.5500000,5326410.7403500
trt=11|ses=0001|src=1-706|rup=014-01,5.3500000,5304453.2789800
trt=11|ses=0001|src=0-361|rup=015-01,5.4500000,5197483.2517400
trt=11|ses=0001|src=2-431|rup=016-01,5.5500000,5015750.8838000
trt=12|ses=0001|src=5-7251|rup=011-01,5.0500000,4931148.4114600
trt=12|ses=0001|src=4-833|rup=006-01,4.5500000,4815596.3425000
trt=12|ses=0001|src=7-1690|rup=013-01,5.2500000,4739814.8275400
trt=12|ses=0001|src=4-570|rup=002-01,4.1500000,4684424.0344900
trt=11|ses=0001|src=1-422|rup=011-01,5.0500000,4614883.2058100
trt=11|ses=0001|src=0-240|rup=011-01,5.0500000,4548336.9139300
trt=11|ses=0001|src=0-714|rup=013-01,5.2500000,4471834.1090800
trt=12|ses=0001|src=4-379|rup=008-01,4.7500000,4341095.9282400
trt=12|ses=0001|src=4-132|rup=011-01,5.0500000,4316330.7144300
trt=12|ses=0001|src=4-397|rup=009-01,4.8500000,4295759.2882600
trt=11|ses=0001|src=0-1198|rup=015-01,5.4500000,4269467.7668200
trt=11|ses=0001|src=0-553|rup=015-01,5.4500000,4246248.1955800
trt=12|ses=0001|src=4-850|rup=004-01,4.3500000,4109454.6541400
trt=11|ses=0001|src=0-624|rup=013-01,5.2500000,4108423.8384700
trt=12|ses=0001|src=4-281|rup=008-01,4.7500000,4080536.5295200
trt=11|ses=0001|src=1-1349|rup=014-01,5.3500000,4075008.9740200
trt=12|ses=0001|src=4-334|rup=008-01,4.7500000,4041180.0330200
trt=11|ses=0001|src=2-712|rup=014-01,5.3500000,4037446.3638900
trt=12|ses=0001|src=5-105|rup=013-01,5.2500000,3986188.2208400
trt=11|ses=0001|src=0-1114|rup=015-01,5.4500000,3962385.8622800
trt=12|ses=0001|src=4-746|rup=003-01,4.2500000,3902539.9466700
trt=11|ses=0001|src=0-237|rup=010-01,4.9500000,3888899.7622900
trt=11|ses=0001|src=3-784|rup=018-01,5.7500000,3882703.7488000
trt=12|ses=0001|src=4-221|rup=008-01,4.7500000,3791001.5602200
trt=12|ses=0001|src=4-422|rup=006-01,4.5500000,3767069.7485200
trt=12|ses=0001|src=4-346|rup=008-01,4.7500000,3766431.0358800
trt=12|ses=0001|src=4-783|rup=004-01,4.3500000,3681284.4495500
trt=12|ses=0001|src=4-477|rup=005-01,4.4500000,3517847.5976300
trt=11|ses=0001|src=2-678|rup=015-01,5.4500000,3440942.1399400
trt=12|ses=0001|src=4-428|rup=007-01,4.6500000,3427877.5757200
trt=11|ses=0001|src=0-658|rup=014-01,5.3500000,3399137.3106400
trt=11|ses=0001|src=1-1213|rup=014-01,5.3500000,3372219.9041300
trt=12|ses=0001|src=4-386|rup=007-01,4.6500000,3341097.2336600
trt=12|ses=0001|src=4-843|rup=002-01,4.1500000,3313553.9241300
trt=12|ses=0001|src=5-245|rup=014-01,5.3500000,3279993.2262500
trt=12|ses=0001|src=4-375|rup=007-01,4.6500000,3242275.1863000
trt=12|ses=0001|src=4-237|rup=009-01,4.8500000,3184540.8110300
trt=12|ses=0001|src=4-871|rup=005-01,4.4500000,3128948.4509300
trt=11|ses=0001|src=0-105|rup=011-01,5.0500000,3067020.8364200
trt=12|ses=0001|src=4-728|rup=001-01,4.0500000,3054253.0281000
trt=11|ses=0001|src=1-696|rup=013-01,5.2500000,3038510.8181500
trt=12|ses=0001|src=4-260|rup=006-01,4.5500000,3021915.1865600
trt=12|ses=0001|src=4-591|rup=002-01,4.1500000,2986624.9966400
trt=11|ses=0001|src=0-49|rup=010-01,4.9500000,2986426.0499500
trt=12|ses=0001|src=4-930|rup=007-01,4.6500000,2975787.0662600
trt=12|ses=0001|src=4-367|rup=007-01,4.6500000,2904248.3477200
trt=11|ses=0001|src=0-892|rup=012-01,5.1500000,2867612.6795600
trt=12|ses=0001|src=4-438|rup=005-01,4.4500000,2816748.0878200
trt=11|ses=0001|src=1-43|rup=010-01,4.9500000,2809079.3664400
trt=11|ses=0001|src=3-174|rup=014-01,5.3500000,2786124.8198400
trt=11|ses=0001|src=1-309|rup=012-01,5.1500000,2740208.8305000
trt=11|ses=0001|src=0-112|rup=014-01,5.3500000,2725067.6733400
trt=11|ses=0001|src=1-448|rup=013-01,5.2500000,2700959.7676300
trt=12|ses=0001|src=4-442|rup=004-01,4.3500000,2694695.2881200
trt=12|ses=0001|src=7-494|rup=013-01,5.2500000,2687016.2028200
trt=11|ses=0001|src=0-520|rup=013-01,5.2500000,2663351.3376500
trt=11|ses=0001|src=0-1018|rup=014-01,5.3500000,2659589.4127100
trt=11|ses=0001|src=1-47|rup=011-01,5.0500000,2651504.8966300
trt=11|ses=0001|src=0-996|rup=014-01,5.3500000,2637202.7549700
trt=11|ses=0001|src=0-487|rup=012-01,5.1500000,2555541.2496500
trt=11|ses=0001|src=1-1423|rup=014-01,5.3500000,2514051.4003200
trt=11|ses=0001|src=1-918|rup=012-01,5.1500000,2480492.9800500
trt=12|ses=0001|src=4-473|rup=003-01,4.2500000,2459189.2431900
trt=12|ses=0001|src=5-7346|rup=008-01,4.7500000,2336341.4170700
trt=12|ses=0001|src=5-7613|rup=010-01,4.9500000,2316421.5556400
trt=12|ses=0001|src=4-805|rup=001-01,4.0500000,2288850.6586400
trt=12|ses=0001|src=4-818|rup=002-01,4.1500000,2250175.3670700
trt=11|ses=0001|src=0-1063|rup=014-01,5.3500000,2233988.6493900
trt=12|ses=0001|src=4-836|rup=002-01,4.1500000,2185269.8134000
trt=12|ses=0001|src=4-186|rup=006-01,4.5500000,2171072.0320100
trt=11|ses=0001|src=1-1733|rup=015-01,5.4500000,2100597.4460600
trt=11|ses=0001|src=3-670|rup=014-01,5.3500000,2087355.6950900
trt=12|ses=0001|src=4-868|rup=003-01,4.2500000,2062291.5452600
trt=12|ses=0001|src=4-470|rup=002-01,4.1500000,2036758.1003500
trt=12|ses=0001|src=4-498|rup=001-01,4.0500000,2013682.8463600
trt=12|ses=0001|src=4-29|rup=011-01,5.0500000,1956587.6417600
trt=11|ses=0001|src=0-480|rup=009-01,4.8500000,1932854.4136600
trt=12|ses=0001|src=5-5841|rup=007-01,4.6500000,1918951.3786500
trt=12|ses=0001|src=5-7805|rup=009-01,4.8500000,1911069.2598700
trt=11|ses=0001|src=1-1062|rup=013-01,5.2500000,1908756.8023400
trt=11|ses=0001|src=0-710|rup=011-01,5.0500000,1870656.0104500
trt=11|ses=0001|src=0-91|rup=010-01,4.9500000,1869486.5885900
trt=11|ses=0001|src=1-353|rup=012-01,5.1500000,1834062.0728700
trt=11|ses=0001|src=1-386|rup=011-01,5.0500000,1826027.8444300
trt=12|ses=0001|src=4-746|rup=001-01,4.0500000,1823882.5270200
trt=12|ses=0001|src=6-798|rup=011-01,5.0500000,1802401.0167800
trt=11|ses=0001|src=0-1033|rup=014-01,5.3500000,1793595.1762200
trt=11|ses=0001|src=1-133|rup=011-01,5.0500000,1750846.2900200
trt=11|ses=0001|src=2-372|rup=013-01,5.2500000,1731447.1692700
trt=12|ses=0001|src=5-6824|rup=004-01,4.3500000,1729792.6327600
trt=11|ses=0001|src=0-1148|rup=014-01,5.3500000,1674407.1354300
trt=11|ses=0001|src=0-570|rup=010-01,4.9500000,1672848.5150300
trt=12|ses=0001|src=4-304|rup=006-01,4.5500000,1656730.4589300
trt=12|ses=0001|src=5-4846|rup=009-01,4.8500000,1641082.7845700
trt=12|ses=0001|src=5-336|rup=009-01,4.8500000,1633665.8670200
trt=11|ses=0001|src=0-165|rup=009-01,4.8500000,1614463.1246500
trt=11|ses=0001|src=1-284|rup=009-01,4.8500000,1578806.2307500
trt=12|ses=0001|src=4-451|rup=003-01,4.2500000,1548204.9248200
trt=11|ses=0001|src=0-769|rup=012-01,5.1500000,1546783.4247900
trt=12|ses=0001|src=5-4006|rup=012-01,5.1500000,1543586.2907500
trt=11|ses=0001|src=0-993|rup=011-01,5.0500000,1535149.7940100
trt=12|ses=0001|src=4-124|rup=007-01,4.6500000,1519674.6088000
trt=11|ses=0001|src=2-585|rup=014-01,5.3500000,1514176.2266100
trt=11|ses=0001|src=1-1479|rup=012-01,5.1500000,1500696.7635600
trt=12|ses=0001|src=4-877|rup=002-01,4.1500000,1499448.4581200
trt=11|ses=0001|src=0-750|rup=012-01,5.1500000,1497656.6021700
trt=12|ses=0001|src=4-182|rup=005-01,4.4500000,1475545.6007000
trt=12|ses=0001|src=4-834|rup=003-01,4.2500000,1438631.9875600
trt=12|ses=0001|src=7-1538|rup=013-01,5.2500000,1350061.2450700
trt=11|ses=0001|src=0-547|rup=013-01,5.2500000,1345562.0192900
trt=11|ses=0001|src=1-1279|rup=013-01,5.2500000,1340133.2935500
trt=12|ses=0001|src=4-175|rup=007-01,4.6500000,1327164.7701700
trt=11|ses=0001|src=0-876|rup=012-01,5.1500000,1308798.5769700
trt=11|ses=0001|src=1-1418|rup=012-01,5.1500000,1304452.6650800
trt=12|ses=0001|src=7-536|rup=015-01,5.4500000,1295697.2216200
trt=12|ses=0001|src=5-492|rup=012-01,5.1500000,1287071.1803700
trt=11|ses=0001|src=0-1100|rup=012-01,5.1500000,1284058.3468000
trt=12|ses=0001|src=5-5348|rup=009-01,4.8500000,1216002.5683200
trt=11|ses=0001|src=0-1020|rup=013-01,5.2500000,1215745.3861500
trt=12|ses=0001|src=4-302|rup=005-01,4.4500000,1211124.2015500
trt=12|ses=0001|src=5-7497|rup=008-01,4.7500000,1193445.2276200
trt=11|ses=0001|src=1-1428|rup=012-01,5.1500000,1193408.3008000
trt=12|ses=0001|src=4-258|rup=007-01,4.6500000,1176929.0835100
trt=11|ses=0001|src=3-810|rup=015-01,5.4500000,1176416.2527100
trt=12|ses=0001|src=5-6540|rup=010-01,4.9500000,1170068.7601500
trt=12|ses=0001|src=4-309|rup=006-01,4.5500000,1168306.0867400
trt=12|ses=0001|src=4-201|rup=005-02,4.4500000,1162667.6516500
trt=12|ses=0001|src=4-612|rup=001-01,4.0500000,1158115.0571400
trt=12|ses=0001|src=4-498|rup=002-01,4.1500000,1146218.0030600
trt=12|ses=0001|src=5-7906|rup=011-01,5.0500000,1132254.3333200
trt=11|ses=0001|src=1-648|rup=012-01,5.1500000,1123785.7298400
trt=12|ses=0001|src=4-471|rup=001-01,4.0500000,1093858.7230200
trt=12|ses=0001|src=7-391|rup=018-01,5.7500000,1091827.3556300
trt=11|ses=0001|src=0-589|rup=011-01,5.0500000,1084902.2923800
trt=12|ses=0001|src=4-243|rup=005-01,4.4500000,1079043.3984200
trt=12|ses=0001|src=4-838|rup=002-01,4.1500000,1060354.8081400
