Rupture,Magnitude,Aggregate Loss
trt=02|ses=0001|src=5-5935|rup=014-01,5.3500000,100196785.1750000
trt=02|ses=0001|src=7-1572|rup=019-01,5.8500000,100035764.7140000
trt=02|ses=0001|src=4-277|rup=013-01,5.2500000,92639828.0199000
trt=02|ses=0001|src=4-87|rup=018-01,5.7500000,91683453.7757000
trt=02|ses=0001|src=4-455|rup=009-01,4.8500000,90887361.7102000
trt=02|ses=0001|src=4-588|rup=001-01,4.0500000,90089095.1941000
trt=02|ses=0001|src=4-546|rup=001-01,4.0500000,87940322.0452000
trt=01|ses=0001|src=0-376|rup=018-01,5.7500000,87462610.6569000
trt=02|ses=0001|src=4-812|rup=004-01,4.3500000,86362247.0725000
trt=02|ses=0001|src=5-5715|rup=012-01,5.1500000,79379504.2577000
trt=01|ses=0001|src=0-198|rup=017-01,5.6500000,75946084.4941000
trt=02|ses=0001|src=4-473|rup=007-01,4.6500000,74571402.9312000
trt=02|ses=0001|src=4-572|rup=006-01,4.5500000,71757724.5114000
trt=02|ses=0001|src=4-451|rup=008-01,4.7500000,71217981.6028000
trt=02|ses=0001|src=4-825|rup=006-01,4.5500000,69592630.2398000
trt=02|ses=0001|src=5-6666|rup=010-01,4.9500000,67171583.8790000
trt=02|ses=0001|src=4-733|rup=002-01,4.1500000,66916550.5827000
trt=02|ses=0001|src=5-4490|rup=023-01,6.2500000,66836773.7104000
trt=02|ses=0001|src=4-648|rup=002-01,4.1500000,65860845.2814000
trt=02|ses=0001|src=4-709|rup=005-01,4.4500000,64453332.5818000
trt=02|ses=0001|src=4-762|rup=001-01,4.0500000,63911870.4168000
trt=02|ses=0001|src=4-429|rup=011-01,5.0500000,63063840.4413000
trt=02|ses=0001|src=4-517|rup=007-01,4.6500000,60281102.8530000
trt=01|ses=0001|src=0-35|rup=019-01,5.8500000,59672143.0683000
trt=01|ses=0001|src=0-266|rup=019-01,5.8500000,53944619.1245000
trt=02|ses=0001|src=4-451|rup=007-01,4.6500000,50828861.6969000
trt=02|ses=0001|src=4-596|rup=009-01,4.8500000,50285002.4956000
trt=02|ses=0001|src=4-536|rup=009-01,4.8500000,50233411.8263000
trt=02|ses=0001|src=4-652|rup=005-01,4.4500000,48976313.8390000
trt=02|ses=0001|src=4-454|rup=005-01,4.4500000,47286817.9699000
trt=02|ses=0001|src=5-6851|rup=004-01,4.3500000,46236890.1944000
trt=02|ses=0001|src=4-524|rup=001-01,4.0500000,44507392.1335000
trt=01|ses=0001|src=0-44|rup=016-01,5.5500000,43378184.3888000
trt=02|ses=0001|src=4-866|rup=007-01,4.6500000,43368343.5970000
trt=02|ses=0001|src=4-485|rup=011-01,5.0500000,43254678.0160000
trt=02|ses=0001|src=4-727|rup=001-01,4.0500000,42416234.5001000
trt=01|ses=0001|src=1-1118|rup=018-01,5.7500000,41387615.9338000
trt=02|ses=0001|src=5-7178|rup=015-01,5.4500000,40187055.4126000
trt=02|ses=0001|src=5-7102|rup=012-01,5.1500000,38689809.3997000
trt=02|ses=0001|src=4-672|rup=001-01,4.0500000,38211799.1032000
trt=02|ses=0001|src=4-468|rup=001-01,4.0500000,37942755.1361000
trt=02|ses=0001|src=4-535|rup=006-01,4.5500000,37887252.4570000
trt=02|ses=0001|src=4-611|rup=001-01,4.0500000,37474359.7555000
trt=02|ses=0001|src=4-790|rup=001-01,4.0500000,37303052.8714000
trt=02|ses=0001|src=4-611|rup=004-01,4.3500000,37076623.8936000
trt=01|ses=0001|src=0-856|rup=020-01,5.9500000,36598668.1725000
trt=02|ses=0001|src=4-491|rup=004-01,4.3500000,36467213.3365000
trt=02|ses=0001|src=5-4850|rup=015-01,5.4500000,35517364.5464000
trt=01|ses=0001|src=0-649|rup=018-01,5.7500000,30694951.3343000
trt=02|ses=0001|src=4-489|rup=001-01,4.0500000,28025716.0105000
trt=01|ses=0001|src=1-979|rup=018-01,5.7500000,27482681.8575000
trt=02|ses=0001|src=4-470|rup=003-01,4.2500000,27280647.9822000
trt=02|ses=0001|src=4-802|rup=001-01,4.0500000,25439767.3503000
trt=01|ses=0001|src=0-99|rup=012-01,5.1500000,25367659.9296000
trt=02|ses=0001|src=4-835|rup=006-01,4.5500000,24831134.0878000
trt=01|ses=0001|src=0-620|rup=016-01,5.5500000,24733043.2380000
trt=01|ses=0001|src=1-1463|rup=017-01,5.6500000,24162458.3954000
trt=02|ses=0001|src=4-671|rup=002-01,4.1500000,24118690.0262000
trt=02|ses=0001|src=4-689|rup=002-01,4.1500000,23951869.0149000
trt=02|ses=0001|src=4-834|rup=006-01,4.5500000,23035757.9840000
trt=01|ses=0001|src=0-425|rup=017-01,5.6500000,22101066.5752000
trt=02|ses=0001|src=4-875|rup=009-01,4.8500000,22036901.0436000
trt=02|ses=0001|src=4-470|rup=001-01,4.0500000,21885119.2542000
trt=02|ses=0001|src=4-441|rup=006-01,4.5500000,21572592.1807000
trt=01|ses=0001|src=0-1141|rup=017-01,5.6500000,20947700.5707000
trt=02|ses=0001|src=4-16|rup=016-01,5.5500000,20828634.2161000
trt=02|ses=0001|src=4-508|rup=003-01,4.2500000,20323689.3089000
trt=02|ses=0001|src=4-750|rup=002-01,4.1500000,19466854.2528000
trt=01|ses=0001|src=3-367|rup=022-01,6.1500000,19117878.4402000
trt=01|ses=0001|src=0-429|rup=014-01,5.3500000,19006840.1263000
trt=02|ses=0001|src=5-7936|rup=012-01,5.1500000,18672313.2977000
trt=02|ses=0001|src=5-7199|rup=011-01,5.0500000,18324854.0154000
trt=02|ses=0001|src=5-6467|rup=009-01,4.8500000,18265424.6103000
trt=01|ses=0001|src=3-368|rup=020-01,5.9500000,17285462.0289000
trt=01|ses=0001|src=0-452|rup=015-01,5.4500000,16850187.3397000
trt=02|ses=0001|src=4-400|rup=007-01,4.6500000,16415482.3936000
trt=02|ses=0001|src=4-6|rup=017-01,5.6500000,16408596.4356000
trt=02|ses=0001|src=4-933|rup=008-01,4.7500000,16374659.6814000
trt=01|ses=0001|src=0-865|rup=017-01,5.6500000,16355850.4657000
trt=01|ses=0001|src=0-118|rup=016-01,5.5500000,16226958.2617000
trt=01|ses=0001|src=0-218|rup=015-01,5.4500000,16226440.1943000
trt=01|ses=0001|src=0-398|rup=014-01,5.3500000,16210894.5834000
trt=02|ses=0001|src=4-66|rup=014-01,5.3500000,16076915.7050000
trt=02|ses=0001|src=7-1333|rup=018-01,5.7500000,15892508.0139000
trt=02|ses=0001|src=4-572|rup=001-01,4.0500000,15565699.7272000
trt=02|ses=0001|src=4-469|rup=004-01,4.3500000,15398010.2710000
trt=01|ses=0001|src=0-978|rup=017-01,5.6500000,14957538.3881000
trt=02|ses=0001|src=4-836|rup=003-01,4.2500000,14867884.9974000
trt=02|ses=0001|src=4-850|rup=005-01,4.4500000,14676133.0243000
trt=01|ses=0001|src=0-971|rup=017-01,5.6500000,14645702.1825000
trt=01|ses=0001|src=0-750|rup=015-01,5.4500000,14617874.6186000
trt=02|ses=0001|src=7-658|rup=021-01,6.0500000,14026152.3321000
trt=01|ses=0001|src=3-615|rup=020-01,5.9500000,13940632.4236000
trt=01|ses=0001|src=0-262|rup=015-01,5.4500000,13300413.8794000
trt=01|ses=0001|src=0-840|rup=015-01,5.4500000,13238721.0380000
trt=02|ses=0001|src=4-940|rup=009-01,4.8500000,13115582.8876000
trt=02|ses=0001|src=5-1009|rup=015-01,5.4500000,12956360.2257000
trt=02|ses=0001|src=5-5186|rup=013-01,5.2500000,12861518.8532000
trt=02|ses=0001|src=4-905|rup=007-01,4.6500000,12614539.3344000
trt=02|ses=0001|src=4-492|rup=001-01,4.0500000,12520919.3578000
trt=02|ses=0001|src=5-380|rup=018-01,5.7500000,12447975.2218000
trt=02|ses=0001|src=4-470|rup=004-01,4.3500000,12444434.5008000
trt=02|ses=0001|src=4-483|rup=006-01,4.5500000,12439260.3230000
trt=01|ses=0001|src=0-125|rup=013-01,5.2500000,12304943.2630000
trt=02|ses=0001|src=4-436|rup=004-01,4.3500000,12121946.9200000
trt=02|ses=0001|src=4-96|rup=014-01,5.3500000,12111202.6293000
trt=01|ses=0001|src=0-32|rup=014-01,5.3500000,12043947.2187000
trt=02|ses=0001|src=4-371|rup=005-01,4.4500000,11857491.0685000
trt=02|ses=0001|src=5-7197|rup=009-01,4.8500000,11744850.4529000
trt=02|ses=0001|src=4-489|rup=001-02,4.0500000,11554394.0682000
trt=01|ses=0001|src=1-1442|rup=019-01,5.8500000,10982277.4315000
trt=02|ses=0001|src=4-900|rup=002-01,4.1500000,10961396.6601000
trt=01|ses=0001|src=1-850|rup=014-01,5.3500000,10955908.4219000
trt=02|ses=0001|src=4-475|rup=003-01,4.2500000,10902680.1759000
trt=02|ses=0001|src=4-508|rup=002-01,4.1500000,10629000.6783000
trt=01|ses=0001|src=1-619|rup=015-01,5.4500000,10262310.3218000
trt=01|ses=0001|src=1-1399|rup=020-01,5.9500000,10067857.3749000
trt=02|ses=0001|src=4-339|rup=008-01,4.7500000,10036708.8335000
trt=01|ses=0001|src=0-1173|rup=014-01,5.3500000,10019764.5405000
trt=01|ses=0001|src=0-894|rup=016-01,5.5500000,9872657.9150100
trt=02|ses=0001|src=4-460|rup=006-01,4.5500000,9793014.6468300
trt=02|ses=0001|src=4-461|rup=005-01,4.4500000,9792005.7149600
trt=02|ses=0001|src=4-480|rup=006-01,4.5500000,9730944.8628000
trt=01|ses=0001|src=0-55|rup=011-01,5.0500000,9644840.9390700
trt=01|ses=0001|src=0-947|rup=015-01,5.4500000,9597879.5433800
trt=02|ses=0001|src=4-535|rup=003-01,4.2500000,9528883.2366500
trt=02|ses=0001|src=4-316|rup=010-01,4.9500000,9258367.7762900
trt=01|ses=0001|src=0-131|rup=015-01,5.4500000,9241037.6723900
trt=01|ses=0001|src=0-671|rup=016-01,5.5500000,9192873.6921700
trt=02|ses=0001|src=4-429|rup=008-01,4.7500000,9031108.1002700
trt=02|ses=0001|src=4-420|rup=003-01,4.2500000,8526197.7011300
trt=01|ses=0001|src=0-479|rup=015-01,5.4500000,8413528.3163400
trt=02|ses=0001|src=4-327|rup=009-01,4.8500000,8229075.7535500
trt=02|ses=0001|src=4-746|rup=002-01,4.1500000,8202463.5954700
trt=01|ses=0001|src=1-185|rup=015-01,5.4500000,8154240.4352700
trt=02|ses=0001|src=4-863|rup=002-01,4.1500000,8080089.9038400
trt=02|ses=0001|src=4-514|rup=001-01,4.0500000,8034814.5799900
trt=02|ses=0001|src=4-839|rup=002-01,4.1500000,7870721.5647700
trt=02|ses=0001|src=4-384|rup=007-01,4.6500000,7791848.3127700
trt=02|ses=0001|src=4-474|rup=003-01,4.2500000,7546622.6454900
trt=02|ses=0001|src=5-6233|rup=013-01,5.2500000,7544142.1613200
trt=02|ses=0001|src=4-799|rup=004-01,4.3500000,7512120.2341600
trt=01|ses=0001|src=0-285|rup=012-01,5.1500000,7430743.5316200
trt=02|ses=0001|src=7-424|rup=021-01,6.0500000,7311549.8114600
trt=02|ses=0001|src=4-572|rup=001-02,4.0500000,7117094.2556400
trt=02|ses=0001|src=4-764|rup=003-01,4.2500000,7091475.2024000
trt=01|ses=0001|src=1-543|rup=015-01,5.4500000,6897168.4529600
trt=02|ses=0001|src=4-899|rup=002-01,4.1500000,6743148.3793800
trt=01|ses=0001|src=0-1084|rup=017-01,5.6500000,6677536.4219500
trt=01|ses=0001|src=2-259|rup=013-01,5.2500000,6640243.2866300
trt=01|ses=0001|src=1-1131|rup=017-01,5.6500000,6489397.4460900
trt=02|ses=0001|src=4-473|rup=003-01,4.2500000,6399844.1357000
trt=02|ses=0001|src=4-319|rup=006-01,4.5500000,6387768.0116000
trt=02|ses=0001|src=4-318|rup=008-01,4.7500000,6278355.7660900
trt=01|ses=0001|src=0-1005|rup=015-01,5.4500000,6218752.2047600
trt=01|ses=0001|src=0-932|rup=013-01,5.2500000,6215991.7372800
trt=02|ses=0001|src=4-449|rup=007-01,4.6500000,6130720.0571200
trt=01|ses=0001|src=0-831|rup=014-01,5.3500000,6107595.4130700
trt=02|ses=0001|src=4-330|rup=009-01,4.8500000,6099062.5280000
trt=01|ses=0001|src=0-94|rup=010-01,4.9500000,5970891.6345000
trt=01|ses=0001|src=0-1107|rup=015-01,5.4500000,5960497.3209300
trt=01|ses=0001|src=1-170|rup=014-01,5.3500000,5810640.7043300
trt=02|ses=0001|src=4-852|rup=002-01,4.1500000,5804365.1272400
trt=02|ses=0001|src=5-6692|rup=002-01,4.1500000,5739089.3438700
trt=01|ses=0001|src=0-913|rup=014-01,5.3500000,5605137.4118800
trt=02|ses=0001|src=4-494|rup=002-01,4.1500000,5565878.2312900
trt=01|ses=0001|src=1-346|rup=013-01,5.2500000,5519643.4116400
trt=02|ses=0001|src=4-594|rup=001-01,4.0500000,5411317.3899400
trt=01|ses=0001|src=0-702|rup=013-01,5.2500000,5231386.9103700
trt=02|ses=0001|src=4-494|rup=001-01,4.0500000,5165602.9272200
trt=02|ses=0001|src=4-256|rup=009-01,4.8500000,5155817.2292400
trt=02|ses=0001|src=7-1754|rup=014-01,5.3500000,5055502.2772500
trt=02|ses=0001|src=4-938|rup=007-01,4.6500000,5011041.6283300
trt=01|ses=0001|src=0-66|rup=015-01,5.4500000,4980125.4381600
trt=01|ses=0001|src=0-1|rup=015-01,5.4500000,4746668.8791700
trt=02|ses=0001|src=4-243|rup=010-01,4.9500000,4740561.3889100
trt=02|ses=0001|src=7-1764|rup=015-01,5.4500000,4644978.6118100
trt=02|ses=0001|src=4-476|rup=001-01,4.0500000,4554537.9144800
trt=02|ses=0001|src=6-371|rup=017-01,5.6500000,4481094.9671200
trt=01|ses=0001|src=0-1128|rup=015-01,5.4500000,4411904.7805900
trt=01|ses=0001|src=1-776|rup=017-01,5.6500000,4372460.3544400
trt=02|ses=0001|src=4-918|rup=007-01,4.6500000,4226059.2438000
trt=02|ses=0001|src=6-308|rup=017-01,5.6500000,4206968.0557900
trt=02|ses=0001|src=4-474|rup=001-01,4.0500000,4070764.5253900
trt=01|ses=0001|src=0-456|rup=014-01,5.3500000,3867314.0784700
trt=02|ses=0001|src=7-1038|rup=016-01,5.5500000,3851047.3232300
trt=01|ses=0001|src=1-334|rup=012-01,5.1500000,3833160.3919500
trt=02|ses=0001|src=5-7823|rup=014-01,5.3500000,3817025.7212200
trt=02|ses=0001|src=4-452|rup=002-01,4.1500000,3685303.8951600
trt=01|ses=0001|src=1-487|rup=013-01,5.2500000,3679027.4614100
trt=01|ses=0001|src=2-60|rup=016-01,5.5500000,3617032.2000700
trt=01|ses=0001|src=2-529|rup=015-01,5.4500000,3579059.4663600
trt=01|ses=0001|src=0-709|rup=014-01,5.3500000,3500488.1097800
trt=01|ses=0001|src=1-1303|rup=016-01,5.5500000,3449659.7820000
trt=02|ses=0001|src=5-5324|rup=007-01,4.6500000,3263161.3708100
trt=02|ses=0001|src=5-6182|rup=016-01,5.5500000,3240735.3854300
trt=02|ses=0001|src=4-392|rup=005-01,4.4500000,3163437.2149400
trt=02|ses=0001|src=4-497|rup=002-01,4.1500000,3114519.3872600
trt=02|ses=0001|src=4-437|rup=002-01,4.1500000,3101635.0474400
trt=01|ses=0001|src=0-371|rup=013-01,5.2500000,3093119.1278700
trt=01|ses=0001|src=1-1498|rup=015-01,5.4500000,3018622.2332300
trt=02|ses=0001|src=5-6410|rup=006-01,4.5500000,3001552.6177000
trt=02|ses=0001|src=4-382|rup=007-01,4.6500000,2998028.1105700
trt=02|ses=0001|src=4-387|rup=004-01,4.3500000,2976688.1263700
trt=01|ses=0001|src=0-876|rup=014-01,5.3500000,2906043.4796800
trt=01|ses=0001|src=0-1000|rup=012-01,5.1500000,2900394.2083600
trt=01|ses=0001|src=0-553|rup=015-01,5.4500000,2894533.5378900
trt=01|ses=0001|src=0-732|rup=015-01,5.4500000,2854986.1518700
trt=02|ses=0001|src=5-7062|rup=004-01,4.3500000,2848830.8586800
trt=01|ses=0001|src=1-129|rup=013-01,5.2500000,2775509.8116600
trt=01|ses=0001|src=0-591|rup=013-01,5.2500000,2764809.8102200
trt=02|ses=0001|src=4-857|rup=001-01,4.0500000,2748875.2658000
trt=01|ses=0001|src=3-700|rup=016-01,5.5500000,2738406.0456300
trt=02|ses=0001|src=5-6132|rup=007-01,4.6500000,2663863.7016800
trt=01|ses=0001|src=1-195|rup=012-01,5.1500000,2653600.0338700
trt=02|ses=0001|src=5-6411|rup=004-01,4.3500000,2619711.5432100
trt=01|ses=0001|src=0-1235|rup=015-01,5.4500000,2610155.5132000
trt=02|ses=0001|src=4-192|rup=010-01,4.9500000,2514243.9031200
trt=02|ses=0001|src=4-653|rup=003-01,4.2500000,2426797.3125000
trt=02|ses=0001|src=5-7097|rup=001-01,4.0500000,2416809.2838200
trt=02|ses=0001|src=6-597|rup=014-01,5.3500000,2410777.2852800
trt=02|ses=0001|src=4-920|rup=005-01,4.4500000,2404619.4122100
trt=02|ses=0001|src=4-421|rup=002-01,4.1500000,2401945.6042900
trt=02|ses=0001|src=4-538|rup=003-01,4.2500000,2377707.7685400
trt=01|ses=0001|src=1-140|rup=012-01,5.1500000,2367391.9511100
trt=02|ses=0001|src=4-591|rup=001-01,4.0500000,2340643.6258700
trt=02|ses=0001|src=5-17|rup=015-01,5.4500000,2324534.6636900
trt=02|ses=0001|src=5-6727|rup=007-01,4.6500000,2309951.9485400
trt=01|ses=0001|src=1-453|rup=014-01,5.3500000,2306682.6331700
trt=02|ses=0001|src=4-867|rup=001-01,4.0500000,2143569.5187000
trt=02|ses=0001|src=4-390|rup=004-01,4.3500000,2095755.8306600
trt=01|ses=0001|src=1-1124|rup=017-01,5.6500000,2071301.7899600
trt=01|ses=0001|src=0-307|rup=012-01,5.1500000,2028173.3844100
trt=01|ses=0001|src=0-1216|rup=013-01,5.2500000,1943612.8309000
trt=02|ses=0001|src=7-1706|rup=013-01,5.2500000,1926140.0495400
trt=02|ses=0001|src=4-896|rup=001-01,4.0500000,1901242.8118000
trt=01|ses=0001|src=0-847|rup=012-01,5.1500000,1888514.0926200
trt=02|ses=0001|src=5-6889|rup=003-01,4.2500000,1854722.1361200
trt=02|ses=0001|src=5-3969|rup=009-01,4.8500000,1799602.6685200
trt=01|ses=0001|src=0-1214|rup=013-01,5.2500000,1758451.3900300
trt=02|ses=0001|src=5-7300|rup=006-01,4.5500000,1743403.5012900
trt=01|ses=0001|src=0-390|rup=010-01,4.9500000,1740756.5960300
trt=02|ses=0001|src=5-7441|rup=008-01,4.7500000,1733764.6133700
trt=02|ses=0001|src=4-144|rup=010-01,4.9500000,1705388.1177200
trt=01|ses=0001|src=0-931|rup=013-01,5.2500000,1697913.7968200
trt=01|ses=0001|src=2-407|rup=012-01,5.1500000,1687515.0790300
trt=02|ses=0001|src=4-876|rup=001-01,4.0500000,1664189.5323600
trt=01|ses=0001|src=1-1501|rup=017-01,5.6500000,1663587.5769700
trt=02|ses=0001|src=4-267|rup=007-01,4.6500000,1638423.1251100
trt=01|ses=0001|src=0-943|rup=013-01,5.2500000,1616589.1641000
trt=01|ses=0001|src=1-761|rup=013-01,5.2500000,1607936.0111700
trt=01|ses=0001|src=1-29|rup=012-01,5.1500000,1592876.4637500
trt=01|ses=0001|src=0-82|rup=012-01,5.1500000,1561686.0304700
trt=02|ses=0001|src=6-731|rup=011-01,5.0500000,1515408.1962100
trt=02|ses=0001|src=4-18|rup=011-01,5.0500000,1511123.3707300
trt=02|ses=0001|src=5-4672|rup=012-01,5.1500000,1503447.4780000
trt=02|ses=0001|src=5-7397|rup=008-01,4.7500000,1472423.5318900
trt=02|ses=0001|src=4-437|rup=001-01,4.0500000,1461932.2432900
trt=01|ses=0001|src=3-318|rup=012-01,5.1500000,1445626.5983000
trt=01|ses=0001|src=0-658|rup=011-01,5.0500000,1441524.7359300
trt=01|ses=0001|src=0-150|rup=006-01,4.5500000,1441268.3152900
trt=01|ses=0001|src=2-122|rup=015-01,5.4500000,1410488.4637900
trt=02|ses=0001|src=4-105|rup=010-01,4.9500000,1392515.2754300
trt=02|ses=0001|src=4-371|rup=004-01,4.3500000,1356008.4453100
trt=02|ses=0001|src=5-6962|rup=010-01,4.9500000,1349756.5915300
trt=02|ses=0001|src=7-1611|rup=012-01,5.1500000,1335752.3545000
trt=01|ses=0001|src=0-100|rup=008-01,4.7500000,1280504.9184500
trt=01|ses=0001|src=0-706|rup=012-01,5.1500000,1238348.8149500
trt=01|ses=0001|src=1-854|rup=010-01,4.9500000,1200426.7999400
