Rupture,Magnitude,Aggregate Loss
trt=16|ses=0001|src=4-384|rup=003-01,4.2500000,218859193.8660000
trt=16|ses=0001|src=5-137|rup=001-01,4.0500000,216652082.9900000
trt=16|ses=0001|src=5-157|rup=005-01,4.4500000,214573314.4640000
trt=16|ses=0001|src=5-135|rup=001-01,4.0500000,196483412.8750000
trt=16|ses=0001|src=5-160|rup=002-01,4.1500000,181091467.5040000
trt=15|ses=0001|src=0-935|rup=023-01,6.2500000,177985484.1580000
trt=16|ses=0001|src=5-199|rup=010-01,4.9500000,174586325.8490000
trt=16|ses=0001|src=4-452|rup=009-01,4.8500000,173553987.4950000
trt=16|ses=0001|src=3-109|rup=018-01,5.7500000,172426141.2750000
trt=16|ses=0001|src=6-467|rup=016-01,5.5500000,172261740.6600000
trt=16|ses=0001|src=5-116|rup=006-01,4.5500000,168918377.8460000
trt=16|ses=0001|src=5-49|rup=011-01,5.0500000,166908335.6700000
trt=16|ses=0001|src=6-167|rup=010-01,4.9500000,166711171.3510000
trt=16|ses=0001|src=5-135|rup=001-02,4.0500000,165913339.6530000
trt=16|ses=0001|src=8-302|rup=016-01,5.5500000,164046816.0490000
trt=15|ses=0001|src=0-1712|rup=024-01,6.3500000,160642086.3540000
trt=16|ses=0001|src=5-93|rup=004-01,4.3500000,159108409.1860000
trt=16|ses=0001|src=5-114|rup=005-01,4.4500000,152919728.7840000
trt=16|ses=0001|src=5-113|rup=003-01,4.2500000,145865624.9520000
trt=16|ses=0001|src=6-85|rup=004-01,4.3500000,133030734.4660000
trt=16|ses=0001|src=3-93|rup=018-01,5.7500000,131692498.8200000
trt=16|ses=0001|src=5-75|rup=006-01,4.5500000,129110277.2990000
trt=16|ses=0001|src=5-134|rup=002-01,4.1500000,125050642.5600000
trt=16|ses=0001|src=5-80|rup=001-01,4.0500000,123991705.2200000
trt=16|ses=0001|src=6-122|rup=007-01,4.6500000,123471550.4550000
trt=16|ses=0001|src=5-74|rup=004-01,4.3500000,119310305.1430000
trt=16|ses=0001|src=5-112|rup=001-01,4.0500000,112981060.9030000
trt=15|ses=0001|src=0-1071|rup=021-01,6.0500000,110775946.9360000
trt=15|ses=0001|src=0-626|rup=020-01,5.9500000,107121420.7820000
trt=16|ses=0001|src=4-445|rup=001-01,4.0500000,104016528.7980000
trt=16|ses=0001|src=4-348|rup=004-01,4.3500000,99534646.2000000
trt=15|ses=0001|src=2-313|rup=021-01,6.0500000,95920755.9701000
trt=15|ses=0001|src=0-692|rup=019-01,5.8500000,91353966.4473000
trt=16|ses=0001|src=6-132|rup=002-01,4.1500000,90983692.5354000
trt=15|ses=0001|src=2-1289|rup=021-01,6.0500000,90928229.8065000
trt=15|ses=0001|src=1-79|rup=018-01,5.7500000,88027558.5739000
trt=16|ses=0001|src=5-106|rup=006-01,4.5500000,87893557.6730000
trt=15|ses=0001|src=0-1743|rup=021-01,6.0500000,87439076.2279000
trt=16|ses=0001|src=6-345|rup=014-01,5.3500000,85873633.4933000
trt=16|ses=0001|src=5-79|rup=011-01,5.0500000,80339175.2933000
trt=16|ses=0001|src=4-362|rup=005-01,4.4500000,80338326.1269000
trt=15|ses=0001|src=1-271|rup=019-01,5.8500000,80007359.5079000
trt=16|ses=0001|src=6-132|rup=001-01,4.0500000,79659490.9122000
trt=16|ses=0001|src=6-33|rup=009-01,4.8500000,79377902.2055000
trt=16|ses=0001|src=5-212|rup=008-01,4.7500000,79189030.2145000
trt=16|ses=0001|src=6-121|rup=002-01,4.1500000,75217334.9137000
trt=16|ses=0001|src=6-89|rup=005-01,4.4500000,69837534.5780000
trt=16|ses=0001|src=4-430|rup=007-01,4.6500000,65616373.1164000
trt=15|ses=0001|src=0-229|rup=017-01,5.6500000,65407088.4385000
trt=16|ses=0001|src=3-113|rup=015-01,5.4500000,63686127.6103000
trt=16|ses=0001|src=4-357|rup=005-01,4.4500000,62629905.3109000
trt=16|ses=0001|src=4-327|rup=007-01,4.6500000,61058679.6834000
trt=16|ses=0001|src=4-406|rup=005-01,4.4500000,58717027.5037000
trt=16|ses=0001|src=6-305|rup=013-01,5.2500000,55931903.8679000
trt=16|ses=0001|src=5-87|rup=007-01,4.6500000,55147932.5056000
trt=15|ses=0001|src=0-1919|rup=022-01,6.1500000,54601866.4170000
trt=16|ses=0001|src=6-144|rup=004-01,4.3500000,54343567.5919000
trt=16|ses=0001|src=5-181|rup=001-01,4.0500000,51098808.5785000
trt=16|ses=0001|src=6-182|rup=008-01,4.7500000,49082588.4768000
trt=16|ses=0001|src=5-260|rup=013-01,5.2500000,47931195.1809000
trt=15|ses=0001|src=0-355|rup=018-01,5.7500000,47176926.5357000
trt=16|ses=0001|src=4-454|rup=005-01,4.4500000,47093263.3933000
trt=16|ses=0001|src=6-135|rup=005-01,4.4500000,46772714.5936000
trt=16|ses=0001|src=5-58|rup=008-01,4.7500000,46741256.2398000
trt=15|ses=0001|src=0-553|rup=017-01,5.6500000,46136306.9883000
trt=16|ses=0001|src=5-145|rup=001-01,4.0500000,45985459.9013000
trt=16|ses=0001|src=5-75|rup=002-01,4.1500000,44322907.7773000
trt=16|ses=0001|src=5-146|rup=001-01,4.0500000,43958874.8352000
trt=16|ses=0001|src=4-382|rup=004-01,4.3500000,43638563.7170000
trt=16|ses=0001|src=6-402|rup=014-01,5.3500000,43248144.7075000
trt=16|ses=0001|src=3-55|rup=015-01,5.4500000,41817600.6134000
trt=16|ses=0001|src=5-155|rup=002-01,4.1500000,41389646.0889000
trt=16|ses=0001|src=4-369|rup=005-01,4.4500000,39471231.5892000
trt=16|ses=0001|src=5-63|rup=002-01,4.1500000,38395995.7132000
trt=16|ses=0001|src=6-151|rup=011-01,5.0500000,37217001.3905000
trt=15|ses=0001|src=2-1065|rup=021-01,6.0500000,36100095.2930000
trt=16|ses=0001|src=5-103|rup=001-01,4.0500000,34444301.7104000
trt=16|ses=0001|src=7-142|rup=013-01,5.2500000,32378071.0653000
trt=16|ses=0001|src=6-86|rup=001-01,4.0500000,31010569.9419000
trt=16|ses=0001|src=5-62|rup=011-01,5.0500000,30081709.2620000
trt=16|ses=0001|src=4-362|rup=001-01,4.0500000,29783268.4956000
trt=16|ses=0001|src=8-304|rup=012-01,5.1500000,29106176.0057000
trt=16|ses=0001|src=5-313|rup=011-01,5.0500000,28870664.7902000
trt=16|ses=0001|src=4-464|rup=005-01,4.4500000,27727806.7757000
trt=16|ses=0001|src=6-363|rup=013-01,5.2500000,26870456.8534000
trt=16|ses=0001|src=7-199|rup=013-01,5.2500000,26524144.8610000
trt=16|ses=0001|src=4-363|rup=003-01,4.2500000,25741983.1871000
trt=16|ses=0001|src=5-55|rup=002-01,4.1500000,24450144.1997000
trt=15|ses=0001|src=0-1362|rup=018-01,5.7500000,24303524.6004000
trt=16|ses=0001|src=6-144|rup=002-01,4.1500000,23909221.2234000
trt=16|ses=0001|src=5-213|rup=005-01,4.4500000,23808494.0400000
trt=16|ses=0001|src=5-216|rup=011-01,5.0500000,23578354.2979000
trt=16|ses=0001|src=4-244|rup=010-01,4.9500000,22798669.7240000
trt=16|ses=0001|src=6-204|rup=011-01,5.0500000,22625073.5087000
trt=16|ses=0001|src=3-156|rup=014-01,5.3500000,22622042.1142000
trt=16|ses=0001|src=6-12|rup=010-01,4.9500000,21900302.6056000
trt=15|ses=0001|src=0-520|rup=016-01,5.5500000,21777233.4942000
trt=16|ses=0001|src=5-64|rup=001-01,4.0500000,21216835.2568000
trt=16|ses=0001|src=4-216|rup=010-01,4.9500000,20842345.2184000
trt=15|ses=0001|src=1-14|rup=016-01,5.5500000,20827599.7538000
trt=15|ses=0001|src=0-717|rup=017-01,5.6500000,20624435.5001000
trt=15|ses=0001|src=1-505|rup=017-01,5.6500000,20171407.0156000
trt=16|ses=0001|src=7-296|rup=013-01,5.2500000,20139458.6576000
trt=16|ses=0001|src=4-428|rup=007-01,4.6500000,20115884.5665000
trt=16|ses=0001|src=4-487|rup=009-01,4.8500000,20076216.5714000
trt=16|ses=0001|src=10-917|rup=015-01,5.4500000,19970347.2405000
trt=16|ses=0001|src=6-216|rup=011-01,5.0500000,19964142.2396000
trt=16|ses=0001|src=5-227|rup=010-01,4.9500000,19802439.6428000
trt=16|ses=0001|src=5-195|rup=008-01,4.7500000,19737803.6510000
trt=16|ses=0001|src=6-144|rup=002-02,4.1500000,19111293.4922000
trt=16|ses=0001|src=8-263|rup=011-01,5.0500000,18521565.8535000
trt=15|ses=0001|src=1-431|rup=017-01,5.6500000,18519600.2656000
trt=15|ses=0001|src=0-73|rup=016-01,5.5500000,18506420.8886000
trt=16|ses=0001|src=6-89|rup=003-01,4.2500000,17909124.2186000
trt=16|ses=0001|src=4-337|rup=005-01,4.4500000,17777594.5920000
trt=16|ses=0001|src=7-6|rup=012-01,5.1500000,17674873.4104000
trt=16|ses=0001|src=3-85|rup=013-01,5.2500000,17634553.4793000
trt=16|ses=0001|src=5-205|rup=009-01,4.8500000,17559488.3912000
trt=16|ses=0001|src=7-155|rup=012-01,5.1500000,17456996.6547000
trt=16|ses=0001|src=5-18|rup=009-01,4.8500000,17394224.6263000
trt=16|ses=0001|src=5-66|rup=001-01,4.0500000,17165283.4102000
trt=16|ses=0001|src=4-359|rup=001-01,4.0500000,17077688.8572000
trt=16|ses=0001|src=3-345|rup=016-01,5.5500000,17008344.5678000
trt=16|ses=0001|src=3-3|rup=014-01,5.3500000,16913627.4717000
trt=16|ses=0001|src=5-239|rup=011-01,5.0500000,16730341.6831000
trt=16|ses=0001|src=4-290|rup=010-01,4.9500000,16385263.4290000
trt=16|ses=0001|src=4-431|rup=001-01,4.0500000,15815226.8893000
trt=15|ses=0001|src=0-1854|rup=018-01,5.7500000,15667734.1284000
trt=16|ses=0001|src=4-494|rup=007-01,4.6500000,15615423.0697000
trt=16|ses=0001|src=10-905|rup=015-01,5.4500000,14637524.9256000
trt=16|ses=0001|src=5-24|rup=009-01,4.8500000,14318186.5543000
trt=16|ses=0001|src=5-186|rup=005-01,4.4500000,13716099.3247000
trt=16|ses=0001|src=6-101|rup=003-01,4.2500000,13699312.6037000
trt=16|ses=0001|src=10-626|rup=016-01,5.5500000,13594347.9372000
trt=16|ses=0001|src=7-205|rup=012-01,5.1500000,13495218.2986000
trt=16|ses=0001|src=3-102|rup=014-01,5.3500000,12910296.5854000
trt=16|ses=0001|src=6-219|rup=008-01,4.7500000,12891909.1655000
trt=15|ses=0001|src=0-1620|rup=016-01,5.5500000,12743004.4911000
trt=16|ses=0001|src=4-465|rup=002-01,4.1500000,12601825.7117000
trt=15|ses=0001|src=0-963|rup=015-01,5.4500000,12502868.6453000
trt=15|ses=0001|src=0-43|rup=013-01,5.2500000,12395737.0845000
trt=16|ses=0001|src=5-210|rup=004-01,4.3500000,12367411.1814000
trt=15|ses=0001|src=0-461|rup=015-01,5.4500000,12336015.8843000
trt=16|ses=0001|src=7-231|rup=011-01,5.0500000,11689096.9207000
trt=16|ses=0001|src=5-47|rup=003-01,4.2500000,11411000.7925000
trt=15|ses=0001|src=1-83|rup=014-01,5.3500000,11336769.6311000
trt=16|ses=0001|src=7-124|rup=011-01,5.0500000,11273102.7377000
trt=16|ses=0001|src=5-116|rup=001-01,4.0500000,11249910.3623000
trt=16|ses=0001|src=6-100|rup=002-01,4.1500000,11061077.3000000
trt=16|ses=0001|src=5-233|rup=008-01,4.7500000,11001244.5626000
trt=16|ses=0001|src=6-54|rup=001-01,4.0500000,10933428.3717000
trt=15|ses=0001|src=0-212|rup=013-01,5.2500000,10744511.4141000
trt=16|ses=0001|src=6-260|rup=009-01,4.8500000,10348156.9048000
trt=16|ses=0001|src=5-19|rup=010-01,4.9500000,10207692.9999000
trt=16|ses=0001|src=5-189|rup=002-01,4.1500000,9979768.8436500
trt=15|ses=0001|src=1-566|rup=016-01,5.5500000,9948688.0519400
trt=15|ses=0001|src=1-166|rup=014-01,5.3500000,9884316.4991000
trt=16|ses=0001|src=4-333|rup=002-01,4.1500000,9657968.2145800
trt=16|ses=0001|src=4-416|rup=002-01,4.1500000,9131282.1092100
trt=16|ses=0001|src=6-90|rup=002-01,4.1500000,9076348.2161600
trt=16|ses=0001|src=5-16|rup=009-01,4.8500000,8968623.3226400
trt=16|ses=0001|src=5-209|rup=004-01,4.3500000,8924274.7403000
trt=16|ses=0001|src=3-270|rup=012-01,5.1500000,8792225.9528500
trt=15|ses=0001|src=0-371|rup=013-01,5.2500000,8783291.2983700
trt=16|ses=0001|src=4-429|rup=003-01,4.2500000,8771964.7448200
trt=15|ses=0001|src=0-84|rup=014-01,5.3500000,8218044.7644500
trt=16|ses=0001|src=5-205|rup=008-01,4.7500000,8137305.3131700
trt=16|ses=0001|src=5-176|rup=003-01,4.2500000,8027294.2850300
trt=15|ses=0001|src=0-1939|rup=017-01,5.6500000,7706935.8476600
trt=16|ses=0001|src=5-290|rup=006-01,4.5500000,7508046.9450000
trt=16|ses=0001|src=3-134|rup=012-01,5.1500000,7405544.0164900
trt=15|ses=0001|src=0-1764|rup=016-01,5.5500000,7251848.1359300
trt=16|ses=0001|src=10-842|rup=013-01,5.2500000,7141133.7220200
trt=16|ses=0001|src=4-510|rup=009-01,4.8500000,7071825.9698500
trt=16|ses=0001|src=4-405|rup=002-01,4.1500000,7056692.7670900
trt=16|ses=0001|src=6-126|rup=004-01,4.3500000,6938277.9447300
trt=16|ses=0001|src=4-195|rup=009-01,4.8500000,6810778.7410000
trt=16|ses=0001|src=8-294|rup=010-01,4.9500000,6642103.6410500
trt=15|ses=0001|src=0-70|rup=012-01,5.1500000,6540223.1339700
trt=15|ses=0001|src=0-181|rup=012-01,5.1500000,6490586.9987400
trt=15|ses=0001|src=1-9|rup=013-01,5.2500000,6243156.8386700
trt=16|ses=0001|src=5-195|rup=006-01,4.5500000,6215128.2918400
trt=15|ses=0001|src=1-213|rup=015-01,5.4500000,6104842.9087000
trt=15|ses=0001|src=0-1195|rup=015-01,5.4500000,5997498.7196700
trt=16|ses=0001|src=7-433|rup=012-01,5.1500000,5976788.2016900
trt=15|ses=0001|src=0-1858|rup=016-01,5.5500000,5958567.0503800
trt=16|ses=0001|src=4-76|rup=010-01,4.9500000,5943632.3752000
trt=15|ses=0001|src=1-30|rup=015-01,5.4500000,5892499.5921900
trt=16|ses=0001|src=5-235|rup=003-01,4.2500000,5847608.9182200
trt=16|ses=0001|src=6-180|rup=003-01,4.2500000,5831107.1512700
trt=16|ses=0001|src=6-204|rup=009-01,4.8500000,5760410.0475200
trt=15|ses=0001|src=1-467|rup=015-01,5.4500000,5553116.8445800
trt=16|ses=0001|src=8-280|rup=009-01,4.8500000,5380810.6779500
trt=16|ses=0001|src=4-368|rup=002-01,4.1500000,5365474.6534300
trt=16|ses=0001|src=4-450|rup=003-01,4.2500000,5323834.0825200
trt=16|ses=0001|src=6-312|rup=008-01,4.7500000,5225998.5185400
trt=16|ses=0001|src=6-413|rup=007-01,4.6500000,5117013.3050300
trt=15|ses=0001|src=1-310|rup=014-01,5.3500000,4906991.4548500
trt=15|ses=0001|src=1-311|rup=013-01,5.2500000,4876979.8931200
trt=16|ses=0001|src=5-184|rup=004-01,4.3500000,4851469.6165200
trt=16|ses=0001|src=4-484|rup=008-01,4.7500000,4842268.9897300
trt=16|ses=0001|src=6-501|rup=009-01,4.8500000,4818945.7860800
trt=16|ses=0001|src=5-211|rup=002-01,4.1500000,4740676.7691200
trt=16|ses=0001|src=3-76|rup=009-01,4.8500000,4730956.1338800
trt=16|ses=0001|src=7-84|rup=012-01,5.1500000,4701079.6074500
trt=16|ses=0001|src=4-198|rup=008-01,4.7500000,4685562.9373000
trt=16|ses=0001|src=4-270|rup=007-01,4.6500000,4674119.3927900
trt=16|ses=0001|src=5-223|rup=002-01,4.1500000,4609464.8316800
trt=16|ses=0001|src=6-35|rup=004-01,4.3500000,4567522.8847800
trt=16|ses=0001|src=6-211|rup=003-01,4.2500000,4550032.8712300
trt=15|ses=0001|src=2-435|rup=013-01,5.2500000,4468482.3721500
trt=15|ses=0001|src=0-170|rup=011-01,5.0500000,4442069.6931100
trt=16|ses=0001|src=7-413|rup=013-01,5.2500000,4412391.5928300
trt=16|ses=0001|src=4-454|rup=001-01,4.0500000,4336917.4178400
trt=16|ses=0001|src=8-237|rup=006-01,4.5500000,4333148.9639000
trt=16|ses=0001|src=3-438|rup=012-01,5.1500000,4178891.4426600
trt=15|ses=0001|src=0-707|rup=015-01,5.4500000,4169262.0358000
trt=16|ses=0001|src=4-355|rup=004-01,4.3500000,4156774.5418800
trt=16|ses=0001|src=4-511|rup=007-01,4.6500000,4071294.0018400
trt=15|ses=0001|src=0-1262|rup=015-01,5.4500000,4036558.9702100
trt=16|ses=0001|src=4-339|rup=003-01,4.2500000,3988416.9316900
trt=16|ses=0001|src=5-223|rup=003-01,4.2500000,3982214.2181700
trt=16|ses=0001|src=5-49|rup=004-01,4.3500000,3963560.0684000
trt=16|ses=0001|src=5-28|rup=007-01,4.6500000,3922767.3937000
trt=15|ses=0001|src=1-609|rup=014-01,5.3500000,3922185.6494900
trt=16|ses=0001|src=8-190|rup=006-01,4.5500000,3919505.8284700
trt=16|ses=0001|src=6-290|rup=007-01,4.6500000,3914828.3622200
trt=16|ses=0001|src=4-315|rup=004-01,4.3500000,3898345.6836600
trt=16|ses=0001|src=6-302|rup=008-01,4.7500000,3870487.7915000
trt=16|ses=0001|src=3-35|rup=011-01,5.0500000,3800788.4266800
trt=16|ses=0001|src=3-89|rup=011-01,5.0500000,3769753.7482600
trt=16|ses=0001|src=5-43|rup=005-01,4.4500000,3765078.5514300
trt=16|ses=0001|src=5-175|rup=001-01,4.0500000,3686807.5809200
trt=16|ses=0001|src=7-325|rup=008-01,4.7500000,3686780.2162400
trt=15|ses=0001|src=0-2|rup=012-01,5.1500000,3662585.3077200
trt=16|ses=0001|src=4-272|rup=006-01,4.5500000,3579619.8887600
trt=16|ses=0001|src=7-175|rup=009-01,4.8500000,3546169.6417700
trt=16|ses=0001|src=5-59|rup=004-01,4.3500000,3543232.9236800
trt=16|ses=0001|src=4-270|rup=006-01,4.5500000,3478145.8768900
trt=16|ses=0001|src=6-40|rup=007-01,4.6500000,3457790.6089100
trt=15|ses=0001|src=2-1493|rup=014-01,5.3500000,3425102.0222100
trt=16|ses=0001|src=4-453|rup=001-01,4.0500000,3367178.4636800
trt=15|ses=0001|src=1-569|rup=013-01,5.2500000,3348382.4507200
trt=15|ses=0001|src=2-2197|rup=019-01,5.8500000,3216344.2029400
trt=16|ses=0001|src=5-22|rup=004-01,4.3500000,3174557.6393400
trt=15|ses=0001|src=0-1946|rup=015-01,5.4500000,3164967.3534800
trt=15|ses=0001|src=0-2069|rup=016-01,5.5500000,3107149.3337100
trt=16|ses=0001|src=6-175|rup=005-01,4.4500000,3047040.4810200
trt=16|ses=0001|src=7-120|rup=008-01,4.7500000,2960994.4915600
trt=16|ses=0001|src=6-104|rup=004-01,4.3500000,2954717.5978100
trt=16|ses=0001|src=5-316|rup=008-01,4.7500000,2891570.4831000
trt=16|ses=0001|src=6-326|rup=006-01,4.5500000,2875794.5037800
trt=15|ses=0001|src=0-1278|rup=015-01,5.4500000,2816350.9385000
trt=16|ses=0001|src=10-455|rup=011-01,5.0500000,2812258.0578300
trt=16|ses=0001|src=5-36|rup=007-01,4.6500000,2768231.6604700
trt=16|ses=0001|src=4-480|rup=003-01,4.2500000,2764570.0593000
trt=16|ses=0001|src=8-8|rup=008-01,4.7500000,2747239.6123400
trt=16|ses=0001|src=6-325|rup=007-01,4.6500000,2707965.6325800
trt=16|ses=0001|src=5-174|rup=002-01,4.1500000,2695610.0971500
trt=16|ses=0001|src=6-250|rup=007-01,4.6500000,2693195.1716900
trt=16|ses=0001|src=4-131|rup=008-01,4.7500000,2631136.8145300
trt=15|ses=0001|src=2-260|rup=013-01,5.2500000,2598516.8064200
trt=15|ses=0001|src=1-227|rup=012-01,5.1500000,2550070.2987600
trt=16|ses=0001|src=4-253|rup=004-01,4.3500000,2536125.0242000
trt=16|ses=0001|src=8-105|rup=006-01,4.5500000,2521930.6735700
trt=16|ses=0001|src=4-367|rup=004-01,4.3500000,2513941.0650200
trt=16|ses=0001|src=7-173|rup=007-01,4.6500000,2509005.2273300
trt=16|ses=0001|src=6-432|rup=008-01,4.7500000,2487982.5239800
trt=16|ses=0001|src=8-78|rup=007-01,4.6500000,2485209.3376300
trt=15|ses=0001|src=0-1410|rup=014-01,5.3500000,2484443.4010500
trt=16|ses=0001|src=4-451|rup=002-01,4.1500000,2457504.1325600
trt=15|ses=0001|src=2-698|rup=011-01,5.0500000,2456552.0258200
trt=16|ses=0001|src=6-301|rup=008-01,4.7500000,2443557.3521700
trt=16|ses=0001|src=5-312|rup=006-01,4.5500000,2409620.2874300
trt=16|ses=0001|src=8-205|rup=007-01,4.6500000,2407997.1613100
trt=15|ses=0001|src=0-1180|rup=012-01,5.1500000,2404198.1433500
trt=16|ses=0001|src=8-211|rup=007-01,4.6500000,2389799.3989000
trt=16|ses=0001|src=4-44|rup=009-01,4.8500000,2340101.1156000
trt=16|ses=0001|src=6-532|rup=009-01,4.8500000,2319160.0979000
trt=15|ses=0001|src=0-837|rup=013-01,5.2500000,2295869.9351600
trt=15|ses=0001|src=0-1703|rup=014-01,5.3500000,2256141.0929900
trt=16|ses=0001|src=6-32|rup=007-01,4.6500000,2251474.9252800
trt=15|ses=0001|src=2-588|rup=009-01,4.8500000,2249269.2069000
trt=15|ses=0001|src=0-908|rup=012-01,5.1500000,2237377.0960800
trt=16|ses=0001|src=5-251|rup=006-01,4.5500000,2232080.4072700
trt=16|ses=0001|src=3-417|rup=011-01,5.0500000,2229255.4447400
trt=15|ses=0001|src=0-1026|rup=011-01,5.0500000,2128327.7322700
trt=15|ses=0001|src=0-107|rup=010-01,4.9500000,2127969.8810300
trt=16|ses=0001|src=5-39|rup=003-01,4.2500000,2115698.9914500
trt=15|ses=0001|src=2-1289|rup=014-01,5.3500000,2076546.5831300
trt=15|ses=0001|src=0-28|rup=011-01,5.0500000,2068280.3110800
trt=16|ses=0001|src=5-35|rup=005-01,4.4500000,2031069.5734000
trt=16|ses=0001|src=7-18|rup=008-01,4.7500000,2005249.6637400
trt=16|ses=0001|src=3-424|rup=011-01,5.0500000,1966120.4794100
trt=16|ses=0001|src=6-532|rup=007-01,4.6500000,1962905.4980300
trt=16|ses=0001|src=3-8|rup=009-01,4.8500000,1954456.1359200
trt=16|ses=0001|src=5-254|rup=005-01,4.4500000,1952203.3480700
trt=16|ses=0001|src=4-391|rup=002-01,4.1500000,1926690.0091500
trt=15|ses=0001|src=0-177|rup=011-01,5.0500000,1903162.5065200
trt=16|ses=0001|src=5-275|rup=005-01,4.4500000,1852471.9010400
trt=15|ses=0001|src=0-1348|rup=014-01,5.3500000,1847462.9318100
trt=15|ses=0001|src=2-1555|rup=016-01,5.5500000,1844159.8694800
trt=16|ses=0001|src=7-463|rup=010-01,4.9500000,1828214.8051600
trt=15|ses=0001|src=1-26|rup=012-01,5.1500000,1825368.4479000
trt=16|ses=0001|src=5-224|rup=001-01,4.0500000,1802159.3968100
trt=15|ses=0001|src=2-524|rup=021-01,6.0500000,1794268.5241200
trt=16|ses=0001|src=6-473|rup=008-01,4.7500000,1766086.8524000
trt=15|ses=0001|src=0-70|rup=010-01,4.9500000,1754663.8120400
trt=16|ses=0001|src=3-282|rup=009-01,4.8500000,1740080.4477500
trt=16|ses=0001|src=6-197|rup=003-01,4.2500000,1739646.4170100
trt=15|ses=0001|src=1-44|rup=011-01,5.0500000,1729194.2540800
