Rupture,Magnitude,Aggregate Loss
trt=18|ses=0001|src=4-677|rup=002-01,4.1500000,509090787.5410000
trt=18|ses=0001|src=4-773|rup=003-01,4.2500000,472067009.7750000
trt=18|ses=0001|src=4-721|rup=002-01,4.1500000,452318510.0840000
trt=18|ses=0001|src=4-752|rup=008-01,4.7500000,421892014.9060000
trt=18|ses=0001|src=4-637|rup=002-01,4.1500000,390763453.6820000
trt=18|ses=0001|src=4-741|rup=003-02,4.2500000,365098835.0740000
trt=18|ses=0001|src=4-676|rup=001-01,4.0500000,345851073.6830000
trt=18|ses=0001|src=4-701|rup=001-01,4.0500000,319395314.3720000
trt=17|ses=0001|src=0-1250|rup=025-01,6.4500000,315724359.5060000
trt=18|ses=0001|src=4-619|rup=002-01,4.1500000,273889626.7410000
trt=17|ses=0001|src=0-513|rup=023-01,6.2500000,270339193.7550000
trt=18|ses=0001|src=4-580|rup=003-01,4.2500000,267294576.0310000
trt=18|ses=0001|src=4-774|rup=003-01,4.2500000,261048270.7280000
trt=17|ses=0001|src=1-570|rup=025-01,6.4500000,240922719.1270000
trt=18|ses=0001|src=4-799|rup=014-01,5.3500000,218314733.6610000
trt=18|ses=0001|src=4-839|rup=011-01,5.0500000,213530471.5250000
trt=18|ses=0001|src=4-598|rup=001-01,4.0500000,197766445.3390000
trt=18|ses=0001|src=4-662|rup=001-01,4.0500000,187882847.5860000
trt=18|ses=0001|src=4-600|rup=001-01,4.0500000,175251044.4040000
trt=18|ses=0001|src=4-563|rup=002-01,4.1500000,159947261.6100000
trt=18|ses=0001|src=4-798|rup=008-01,4.7500000,146163331.0120000
trt=18|ses=0001|src=4-322|rup=016-01,5.5500000,141728067.6430000
trt=18|ses=0001|src=4-741|rup=003-01,4.2500000,138632468.7110000
trt=18|ses=0001|src=4-581|rup=002-01,4.1500000,135366265.4900000
trt=17|ses=0001|src=0-448|rup=022-01,6.1500000,131631600.5300000
trt=18|ses=0001|src=4-722|rup=001-01,4.0500000,129113894.4940000
trt=18|ses=0001|src=4-645|rup=004-01,4.3500000,128522796.2710000
trt=18|ses=0001|src=4-360|rup=016-01,5.5500000,126232619.6180000
trt=18|ses=0001|src=4-528|rup=007-01,4.6500000,125055165.4500000
trt=18|ses=0001|src=4-706|rup=003-01,4.2500000,122763243.6790000
trt=18|ses=0001|src=4-878|rup=013-01,5.2500000,120126958.9860000
trt=17|ses=0001|src=0-670|rup=020-01,5.9500000,117597509.0290000
trt=18|ses=0001|src=4-566|rup=003-01,4.2500000,115435530.9420000
trt=17|ses=0001|src=0-1022|rup=020-01,5.9500000,108904456.9900000
trt=18|ses=0001|src=4-607|rup=003-01,4.2500000,107438976.0740000
trt=18|ses=0001|src=4-810|rup=005-01,4.4500000,104667913.3460000
trt=18|ses=0001|src=4-557|rup=014-01,5.3500000,104366262.9160000
trt=17|ses=0001|src=1-209|rup=019-01,5.8500000,103893293.0260000
trt=17|ses=0001|src=0-951|rup=020-01,5.9500000,103303139.9770000
trt=18|ses=0001|src=4-561|rup=002-01,4.1500000,101928144.4120000
trt=17|ses=0001|src=0-41|rup=018-01,5.7500000,95916446.3151000
trt=18|ses=0001|src=4-474|rup=011-01,5.0500000,94491823.9725000
trt=18|ses=0001|src=4-795|rup=002-01,4.1500000,93436014.5119000
trt=18|ses=0001|src=4-781|rup=008-01,4.7500000,90231085.5213000
trt=18|ses=0001|src=4-714|rup=001-01,4.0500000,88206606.3411000
trt=18|ses=0001|src=5-6493|rup=018-01,5.7500000,75721952.1584000
trt=18|ses=0001|src=4-808|rup=003-01,4.2500000,73636321.7749000
trt=18|ses=0001|src=4-529|rup=005-01,4.4500000,62683399.8690000
trt=18|ses=0001|src=4-471|rup=009-01,4.8500000,61150151.2315000
trt=18|ses=0001|src=4-628|rup=005-01,4.4500000,59405225.2802000
trt=18|ses=0001|src=4-733|rup=002-01,4.1500000,59201911.1724000
trt=18|ses=0001|src=4-708|rup=002-01,4.1500000,56577353.8023000
trt=18|ses=0001|src=4-490|rup=008-01,4.7500000,56057713.2969000
trt=17|ses=0001|src=0-826|rup=019-01,5.8500000,54403138.3581000
trt=18|ses=0001|src=5-7483|rup=015-01,5.4500000,53966759.6638000
trt=18|ses=0001|src=4-559|rup=002-01,4.1500000,52703968.7368000
trt=17|ses=0001|src=0-692|rup=020-01,5.9500000,47271727.6328000
trt=17|ses=0001|src=0-1137|rup=020-01,5.9500000,45658741.8542000
trt=17|ses=0001|src=3-488|rup=020-01,5.9500000,44252617.8723000
trt=18|ses=0001|src=4-650|rup=001-01,4.0500000,43454075.5164000
trt=18|ses=0001|src=5-5857|rup=016-01,5.5500000,40918070.5373000
trt=17|ses=0001|src=0-768|rup=017-01,5.6500000,40797159.2016000
trt=18|ses=0001|src=4-693|rup=001-01,4.0500000,40707761.8628000
trt=17|ses=0001|src=0-138|rup=015-01,5.4500000,40246797.5892000
trt=18|ses=0001|src=4-274|rup=013-01,5.2500000,40198491.8038000
trt=18|ses=0001|src=4-628|rup=002-01,4.1500000,35382282.7118000
trt=18|ses=0001|src=4-360|rup=013-01,5.2500000,34227996.9640000
trt=18|ses=0001|src=4-556|rup=011-01,5.0500000,33543171.3841000
trt=17|ses=0001|src=1-707|rup=018-01,5.7500000,32383676.8044000
trt=18|ses=0001|src=4-771|rup=001-01,4.0500000,31898883.6498000
trt=18|ses=0001|src=4-651|rup=005-01,4.4500000,29704317.5129000
trt=18|ses=0001|src=4-854|rup=007-01,4.6500000,29551026.4308000
trt=17|ses=0001|src=1-470|rup=016-01,5.5500000,29232577.1019000
trt=17|ses=0001|src=0-266|rup=017-01,5.6500000,28855266.0664000
trt=17|ses=0001|src=2-707|rup=019-01,5.8500000,28207248.7195000
trt=18|ses=0001|src=4-505|rup=003-01,4.2500000,27414843.8875000
trt=18|ses=0001|src=4-245|rup=010-01,4.9500000,26386746.3434000
trt=18|ses=0001|src=4-533|rup=009-01,4.8500000,25692186.3320000
trt=18|ses=0001|src=4-547|rup=003-01,4.2500000,25278688.2397000
trt=18|ses=0001|src=4-589|rup=001-01,4.0500000,23394963.0998000
trt=18|ses=0001|src=4-851|rup=002-01,4.1500000,23084113.3741000
trt=17|ses=0001|src=1-280|rup=015-01,5.4500000,21792178.0313000
trt=18|ses=0001|src=5-7556|rup=012-01,5.1500000,21407860.6313000
trt=17|ses=0001|src=1-1601|rup=019-01,5.8500000,21287541.7733000
trt=18|ses=0001|src=4-219|rup=013-01,5.2500000,20990456.3877000
trt=18|ses=0001|src=4-497|rup=009-01,4.8500000,20383309.9476000
trt=18|ses=0001|src=4-268|rup=013-01,5.2500000,20079267.4717000
trt=18|ses=0001|src=4-750|rup=003-01,4.2500000,19056987.5449000
trt=18|ses=0001|src=7-894|rup=018-01,5.7500000,18583116.1366000
trt=17|ses=0001|src=0-581|rup=016-01,5.5500000,17743835.4951000
trt=18|ses=0001|src=5-7365|rup=012-01,5.1500000,17556414.4030000
trt=17|ses=0001|src=0-553|rup=017-01,5.6500000,17410292.5939000
trt=18|ses=0001|src=4-61|rup=015-01,5.4500000,17161853.4114000
trt=18|ses=0001|src=4-768|rup=002-01,4.1500000,16980476.7809000
trt=17|ses=0001|src=3-498|rup=019-01,5.8500000,16809581.2798000
trt=17|ses=0001|src=0-1015|rup=017-01,5.6500000,16710314.2854000
trt=18|ses=0001|src=4-821|rup=005-01,4.4500000,16381729.7466000
trt=17|ses=0001|src=0-57|rup=013-01,5.2500000,16372703.2783000
trt=17|ses=0001|src=0-126|rup=016-01,5.5500000,16251260.5779000
trt=17|ses=0001|src=1-383|rup=015-01,5.4500000,16206657.0410000
trt=17|ses=0001|src=0-1077|rup=017-01,5.6500000,16158857.7960000
trt=18|ses=0001|src=5-7347|rup=011-01,5.0500000,16064250.1289000
trt=18|ses=0001|src=4-732|rup=001-01,4.0500000,16059452.1412000
trt=17|ses=0001|src=0-441|rup=015-01,5.4500000,15685858.1721000
trt=17|ses=0001|src=1-1130|rup=018-01,5.7500000,15588200.0661000
trt=18|ses=0001|src=4-647|rup=001-01,4.0500000,14642360.5197000
trt=18|ses=0001|src=4-264|rup=012-01,5.1500000,14461087.1556000
trt=17|ses=0001|src=0-292|rup=013-01,5.2500000,14208585.2378000
trt=18|ses=0001|src=7-1691|rup=015-01,5.4500000,13769988.7071000
trt=18|ses=0001|src=4-502|rup=010-01,4.9500000,13435683.2171000
trt=18|ses=0001|src=4-525|rup=001-01,4.0500000,13270428.5851000
trt=18|ses=0001|src=4-311|rup=010-01,4.9500000,13248514.4886000
trt=17|ses=0001|src=0-60|rup=014-01,5.3500000,12742216.8443000
trt=18|ses=0001|src=4-945|rup=011-01,5.0500000,12713031.6797000
trt=18|ses=0001|src=4-428|rup=010-01,4.9500000,12584856.5785000
trt=18|ses=0001|src=4-460|rup=009-01,4.8500000,12555712.1494000
trt=17|ses=0001|src=1-27|rup=014-01,5.3500000,12507038.8037000
trt=18|ses=0001|src=4-181|rup=010-01,4.9500000,12462086.3609000
trt=17|ses=0001|src=1-1059|rup=016-01,5.5500000,12380054.7224000
trt=18|ses=0001|src=4-434|rup=008-01,4.7500000,12087056.6469000
trt=18|ses=0001|src=4-400|rup=009-02,4.8500000,11511095.8098000
trt=18|ses=0001|src=4-549|rup=002-01,4.1500000,10975532.2975000
trt=17|ses=0001|src=1-389|rup=015-01,5.4500000,10406461.4335000
trt=17|ses=0001|src=1-611|rup=016-01,5.5500000,10199830.0575000
trt=18|ses=0001|src=4-862|rup=007-01,4.6500000,9719102.2421200
trt=17|ses=0001|src=1-374|rup=015-01,5.4500000,9695700.7961200
trt=18|ses=0001|src=4-400|rup=009-01,4.8500000,9596521.7404400
trt=18|ses=0001|src=4-550|rup=002-01,4.1500000,9534728.9105900
trt=18|ses=0001|src=4-519|rup=007-01,4.6500000,8929415.8733600
trt=17|ses=0001|src=0-172|rup=014-01,5.3500000,8918327.9635200
trt=18|ses=0001|src=4-834|rup=004-01,4.3500000,8886898.7989300
trt=17|ses=0001|src=0-933|rup=015-01,5.4500000,8725924.7688300
trt=18|ses=0001|src=4-472|rup=005-01,4.4500000,8663916.7567000
trt=17|ses=0001|src=0-15|rup=014-01,5.3500000,8261678.2936000
trt=17|ses=0001|src=3-184|rup=017-01,5.6500000,8223879.5590100
trt=17|ses=0001|src=1-734|rup=014-01,5.3500000,8215720.1056700
trt=18|ses=0001|src=4-427|rup=008-01,4.7500000,8067528.3818100
trt=18|ses=0001|src=5-2721|rup=017-01,5.6500000,7740968.5269000
trt=18|ses=0001|src=5-7453|rup=010-01,4.9500000,7725686.9053400
trt=17|ses=0001|src=1-823|rup=016-01,5.5500000,7636720.1045500
trt=17|ses=0001|src=2-560|rup=014-01,5.3500000,7622273.1153300
trt=18|ses=0001|src=5-7946|rup=012-01,5.1500000,7606968.9250000
trt=18|ses=0001|src=5-7001|rup=007-01,4.6500000,7364122.0559000
trt=17|ses=0001|src=1-616|rup=013-01,5.2500000,7026057.6267900
trt=18|ses=0001|src=4-944|rup=010-01,4.9500000,6934135.4238200
trt=17|ses=0001|src=0-1147|rup=016-01,5.5500000,6921296.5892000
trt=18|ses=0001|src=4-65|rup=010-01,4.9500000,6406106.4353400
trt=18|ses=0001|src=4-529|rup=002-01,4.1500000,6357806.2810500
trt=18|ses=0001|src=4-402|rup=008-01,4.7500000,6357056.3365600
trt=18|ses=0001|src=4-592|rup=005-01,4.4500000,6086775.4082400
trt=18|ses=0001|src=4-844|rup=004-01,4.3500000,6076173.6273400
trt=18|ses=0001|src=4-932|rup=009-01,4.8500000,5938556.1796200
trt=17|ses=0001|src=0-37|rup=012-01,5.1500000,5899466.6159000
trt=17|ses=0001|src=2-596|rup=013-01,5.2500000,5806417.1773900
trt=18|ses=0001|src=4-613|rup=003-01,4.2500000,5763625.4648700
trt=18|ses=0001|src=4-508|rup=001-01,4.0500000,5732909.1691500
trt=18|ses=0001|src=4-787|rup=002-01,4.1500000,5494040.7097700
trt=18|ses=0001|src=4-850|rup=006-01,4.5500000,5468286.0362000
trt=18|ses=0001|src=4-216|rup=009-01,4.8500000,5328216.3999100
trt=18|ses=0001|src=5-7459|rup=009-01,4.8500000,5279368.3497200
trt=17|ses=0001|src=1-1205|rup=018-01,5.7500000,5171260.9458800
trt=18|ses=0001|src=4-512|rup=003-01,4.2500000,5070593.1217800
trt=18|ses=0001|src=4-169|rup=004-01,4.3500000,5052540.5034900
trt=18|ses=0001|src=4-539|rup=008-01,4.7500000,5010497.0462600
trt=18|ses=0001|src=4-490|rup=001-01,4.0500000,5003986.4962100
trt=17|ses=0001|src=0-585|rup=013-01,5.2500000,4987584.6060100
trt=18|ses=0001|src=4-23|rup=012-01,5.1500000,4944667.9477400
trt=18|ses=0001|src=7-1190|rup=013-01,5.2500000,4856932.3084000
trt=17|ses=0001|src=0-617|rup=014-01,5.3500000,4843801.9462700
trt=17|ses=0001|src=1-16|rup=012-01,5.1500000,4799960.7708900
trt=17|ses=0001|src=2-384|rup=016-01,5.5500000,4731212.6095700
trt=17|ses=0001|src=0-653|rup=014-01,5.3500000,4693741.8836700
trt=18|ses=0001|src=5-6278|rup=008-01,4.7500000,4647877.8020600
trt=18|ses=0001|src=5-6575|rup=012-01,5.1500000,4601574.6883300
trt=17|ses=0001|src=0-674|rup=013-01,5.2500000,4600216.9303000
trt=18|ses=0001|src=4-577|rup=007-01,4.6500000,4516912.0704000
trt=17|ses=0001|src=0-1138|rup=015-01,5.4500000,4237513.9008000
trt=17|ses=0001|src=0-291|rup=010-01,4.9500000,4107919.2302300
trt=18|ses=0001|src=5-7240|rup=008-01,4.7500000,3895278.9426000
trt=18|ses=0001|src=4-745|rup=001-01,4.0500000,3720231.4280700
trt=17|ses=0001|src=0-1261|rup=014-01,5.3500000,3718614.3198100
trt=17|ses=0001|src=1-1704|rup=015-01,5.4500000,3595668.0067100
trt=17|ses=0001|src=0-616|rup=013-01,5.2500000,3549418.3220800
trt=18|ses=0001|src=4-339|rup=008-01,4.7500000,3465954.4701700
trt=18|ses=0001|src=5-5878|rup=015-01,5.4500000,3459707.2111600
trt=17|ses=0001|src=1-123|rup=010-01,4.9500000,3402996.0695700
trt=18|ses=0001|src=5-7889|rup=010-01,4.9500000,3384369.1048100
trt=18|ses=0001|src=7-1499|rup=013-01,5.2500000,3351631.2389100
trt=17|ses=0001|src=0-230|rup=012-01,5.1500000,3335558.5063400
trt=18|ses=0001|src=4-424|rup=006-01,4.5500000,3198666.9660100
trt=17|ses=0001|src=0-929|rup=014-01,5.3500000,3126732.0365600
trt=18|ses=0001|src=4-862|rup=006-01,4.5500000,3112067.5233400
trt=18|ses=0001|src=6-511|rup=011-01,5.0500000,3104044.2906500
trt=18|ses=0001|src=4-288|rup=007-01,4.6500000,3001606.7639100
trt=17|ses=0001|src=0-266|rup=008-01,4.7500000,2981398.9953900
trt=17|ses=0001|src=2-98|rup=014-01,5.3500000,2935867.1757200
trt=18|ses=0001|src=4-283|rup=008-01,4.7500000,2914182.6695400
trt=18|ses=0001|src=4-539|rup=007-01,4.6500000,2875853.9575600
trt=18|ses=0001|src=4-840|rup=001-01,4.0500000,2754958.0366800
trt=18|ses=0001|src=5-6913|rup=002-01,4.1500000,2754395.3171700
trt=17|ses=0001|src=0-991|rup=014-01,5.3500000,2564857.8874300
trt=18|ses=0001|src=4-592|rup=002-01,4.1500000,2558494.1803100
trt=17|ses=0001|src=1-450|rup=013-01,5.2500000,2454820.0074900
trt=17|ses=0001|src=3-180|rup=015-01,5.4500000,2450082.2252700
trt=18|ses=0001|src=4-710|rup=001-01,4.0500000,2375882.4162100
trt=17|ses=0001|src=0-715|rup=012-01,5.1500000,2246124.4330800
trt=17|ses=0001|src=0-1160|rup=013-01,5.2500000,2166174.5438000
trt=17|ses=0001|src=2-696|rup=015-01,5.4500000,2164782.9843900
trt=18|ses=0001|src=4-534|rup=003-01,4.2500000,2164253.0782200
trt=17|ses=0001|src=1-583|rup=010-01,4.9500000,2142020.6496300
trt=18|ses=0001|src=4-447|rup=006-01,4.5500000,2126390.7641700
trt=18|ses=0001|src=5-2438|rup=010-01,4.9500000,2105082.7416900
trt=18|ses=0001|src=4-458|rup=004-01,4.3500000,2035939.9694400
trt=18|ses=0001|src=5-7739|rup=009-01,4.8500000,2014669.2306300
trt=17|ses=0001|src=1-1112|rup=013-01,5.2500000,1976359.6425700
trt=17|ses=0001|src=3-495|rup=013-01,5.2500000,1947250.2876500
trt=17|ses=0001|src=0-730|rup=015-01,5.4500000,1919103.4799800
trt=17|ses=0001|src=1-581|rup=011-01,5.0500000,1904488.8571500
trt=18|ses=0001|src=4-319|rup=006-01,4.5500000,1844664.4515700
trt=18|ses=0001|src=4-294|rup=008-01,4.7500000,1823966.4014500
trt=17|ses=0001|src=0-742|rup=014-01,5.3500000,1790546.1984700
trt=18|ses=0001|src=4-413|rup=006-01,4.5500000,1787001.6638700
trt=17|ses=0001|src=1-496|rup=012-01,5.1500000,1749230.3703300
trt=17|ses=0001|src=0-38|rup=011-01,5.0500000,1747462.7040200
trt=17|ses=0001|src=0-191|rup=011-01,5.0500000,1740407.0720800
trt=18|ses=0001|src=4-892|rup=005-01,4.4500000,1740402.6815400
trt=18|ses=0001|src=4-873|rup=001-01,4.0500000,1735878.7374800
trt=18|ses=0001|src=7-457|rup=015-01,5.4500000,1722230.8652600
trt=17|ses=0001|src=1-376|rup=011-01,5.0500000,1720721.9716300
trt=18|ses=0001|src=6-544|rup=010-01,4.9500000,1683255.0590700
trt=18|ses=0001|src=4-436|rup=003-01,4.2500000,1625741.5737300
trt=17|ses=0001|src=0-681|rup=012-01,5.1500000,1584582.4494700
trt=17|ses=0001|src=0-472|rup=007-01,4.6500000,1573003.7321700
trt=17|ses=0001|src=1-531|rup=011-01,5.0500000,1569251.4468000
trt=18|ses=0001|src=7-1390|rup=014-01,5.3500000,1553292.8018100
trt=17|ses=0001|src=1-1603|rup=014-01,5.3500000,1497447.7621900
trt=18|ses=0001|src=4-443|rup=004-01,4.3500000,1495603.9915800
trt=18|ses=0001|src=4-539|rup=003-01,4.2500000,1489525.9605500
trt=18|ses=0001|src=5-3740|rup=013-01,5.2500000,1488584.3127800
trt=17|ses=0001|src=0-896|rup=010-01,4.9500000,1485017.0792900
trt=18|ses=0001|src=4-893|rup=003-01,4.2500000,1481175.8932600
trt=18|ses=0001|src=5-7917|rup=008-01,4.7500000,1480313.3277500
trt=18|ses=0001|src=4-387|rup=006-01,4.5500000,1377318.0815600
trt=18|ses=0001|src=5-7719|rup=006-01,4.5500000,1375547.3242700
trt=18|ses=0001|src=4-400|rup=003-01,4.2500000,1367243.2002600
trt=17|ses=0001|src=2-178|rup=013-01,5.2500000,1356436.9650100
trt=18|ses=0001|src=4-126|rup=007-01,4.6500000,1351088.9930100
trt=17|ses=0001|src=1-471|rup=012-01,5.1500000,1343946.2241000
trt=18|ses=0001|src=4-870|rup=001-01,4.0500000,1329450.2782000
trt=18|ses=0001|src=5-4455|rup=010-01,4.9500000,1304673.7065600
trt=18|ses=0001|src=4-894|rup=003-01,4.2500000,1304206.1212000
trt=18|ses=0001|src=5-7849|rup=008-01,4.7500000,1300061.3936200
trt=17|ses=0001|src=0-15|rup=012-01,5.1500000,1288818.2014600
trt=18|ses=0001|src=4-112|rup=007-01,4.6500000,1280844.2616800
trt=17|ses=0001|src=1-688|rup=010-01,4.9500000,1235608.6598100
trt=18|ses=0001|src=4-937|rup=006-01,4.5500000,1215793.8840600
trt=17|ses=0001|src=1-1152|rup=012-01,5.1500000,1200235.1221900
trt=18|ses=0001|src=4-242|rup=006-01,4.5500000,1155055.0685200
trt=17|ses=0001|src=2-522|rup=011-01,5.0500000,1147874.9917800
trt=17|ses=0001|src=3-314|rup=013-01,5.2500000,1142190.5948500
trt=18|ses=0001|src=4-447|rup=005-01,4.4500000,1136192.0694600
trt=17|ses=0001|src=1-1513|rup=014-01,5.3500000,1128662.6012900
trt=18|ses=0001|src=6-784|rup=009-01,4.8500000,1110267.4780500
trt=17|ses=0001|src=1-769|rup=011-01,5.0500000,1087889.0536600
trt=18|ses=0001|src=4-60|rup=009-01,4.8500000,1087088.0966000
trt=17|ses=0001|src=0-201|rup=010-01,4.9500000,1079718.6800800
trt=17|ses=0001|src=0-813|rup=011-01,5.0500000,1073688.3292300
trt=17|ses=0001|src=0-769|rup=012-01,5.1500000,1065011.7543500
trt=17|ses=0001|src=2-459|rup=011-01,5.0500000,1051764.4307700
trt=17|ses=0001|src=0-437|rup=008-02,4.7500000,1043717.3546900
trt=17|ses=0001|src=0-199|rup=009-01,4.8500000,1042179.1306300
trt=18|ses=0001|src=7-767|rup=011-01,5.0500000,1041829.3787800
trt=18|ses=0001|src=4-172|rup=005-01,4.4500000,1004740.5346800
trt=17|ses=0001|src=1-900|rup=012-01,5.1500000,986397.5466200
trt=17|ses=0001|src=1-1541|rup=014-01,5.3500000,981391.1192900
trt=18|ses=0001|src=4-339|rup=007-01,4.6500000,978975.0212310
trt=18|ses=0001|src=4-577|rup=003-01,4.2500000,976900.2844040
trt=17|ses=0001|src=0-893|rup=012-01,5.1500000,959581.3886700
trt=17|ses=0001|src=1-1020|rup=015-01,5.4500000,956043.8043620
trt=17|ses=0001|src=0-102|rup=007-01,4.6500000,949969.5644690
trt=17|ses=0001|src=0-143|rup=009-01,4.8500000,947079.0365050
trt=17|ses=0001|src=1-1420|rup=013-01,5.2500000,944732.2620980
trt=18|ses=0001|src=4-375|rup=005-01,4.4500000,927148.6702420
trt=18|ses=0001|src=4-380|rup=006-01,4.5500000,917376.3166490
trt=18|ses=0001|src=5-1186|rup=012-01,5.1500000,911320.8853860
trt=17|ses=0001|src=1-1176|rup=012-01,5.1500000,904589.7463030
trt=17|ses=0001|src=0-368|rup=011-01,5.0500000,902607.2128600
trt=18|ses=0001|src=5-6588|rup=003-01,4.2500000,899025.9406120
trt=18|ses=0001|src=4-127|rup=007-01,4.6500000,868914.3172440
trt=17|ses=0001|src=0-338|rup=009-01,4.8500000,858511.8994300
trt=18|ses=0001|src=5-4868|rup=012-01,5.1500000,857035.4396080
trt=17|ses=0001|src=0-882|rup=012-01,5.1500000,843510.7860880
trt=18|ses=0001|src=4-272|rup=004-01,4.3500000,827792.2280660
trt=18|ses=0001|src=5-7810|rup=006-01,4.5500000,812266.8128100
trt=18|ses=0001|src=4-916|rup=003-01,4.2500000,807037.3650800
trt=17|ses=0001|src=0-126|rup=010-01,4.9500000,790253.3679010
trt=18|ses=0001|src=4-335|rup=004-01,4.3500000,788455.1328900
trt=18|ses=0001|src=7-1666|rup=011-01,5.0500000,787717.3616250
trt=18|ses=0001|src=4-521|rup=004-01,4.3500000,785134.2271340
trt=17|ses=0001|src=0-1235|rup=014-01,5.3500000,782083.3319100
trt=18|ses=0001|src=5-7907|rup=009-01,4.8500000,776683.9896240
trt=17|ses=0001|src=1-333|rup=009-01,4.8500000,772543.3831200
trt=18|ses=0001|src=4-350|rup=004-01,4.3500000,769865.5313330
trt=18|ses=0001|src=4-188|rup=006-01,4.5500000,768880.6566140
trt=18|ses=0001|src=5-7221|rup=008-01,4.7500000,765898.7694990
trt=18|ses=0001|src=4-135|rup=007-01,4.6500000,754333.9573860
trt=18|ses=0001|src=4-292|rup=004-01,4.3500000,753781.1141270
trt=18|ses=0001|src=4-817|rup=004-01,4.3500000,753256.1531760
trt=18|ses=0001|src=5-1144|rup=009-01,4.8500000,747278.2009680
trt=17|ses=0001|src=0-980|rup=011-01,5.0500000,746257.1372750
trt=17|ses=0001|src=0-300|rup=008-01,4.7500000,743270.6315840
trt=18|ses=0001|src=4-517|rup=001-01,4.0500000,740215.2550410
trt=18|ses=0001|src=5-7030|rup=003-01,4.2500000,737030.2228220
trt=17|ses=0001|src=0-50|rup=009-01,4.8500000,723873.6531540
trt=18|ses=0001|src=4-553|rup=001-01,4.0500000,718303.0961500
trt=18|ses=0001|src=4-467|rup=005-01,4.4500000,712360.1420040
trt=18|ses=0001|src=4-947|rup=001-01,4.0500000,711799.8930230
trt=17|ses=0001|src=0-382|rup=010-01,4.9500000,710168.3479420
trt=18|ses=0001|src=4-376|rup=004-01,4.3500000,707999.6778880
trt=18|ses=0001|src=4-200|rup=004-01,4.3500000,705735.9123090
trt=18|ses=0001|src=4-576|rup=002-01,4.1500000,698690.5866270
trt=18|ses=0001|src=4-10|rup=009-01,4.8500000,692363.5302090
trt=18|ses=0001|src=5-5496|rup=010-01,4.9500000,692321.2966310
trt=17|ses=0001|src=2-573|rup=013-01,5.2500000,684703.0423230
trt=18|ses=0001|src=7-1330|rup=011-01,5.0500000,670466.2750800
trt=18|ses=0001|src=4-916|rup=005-01,4.4500000,669686.8095600
trt=17|ses=0001|src=0-927|rup=009-01,4.8500000,667255.5023890
trt=18|ses=0001|src=4-555|rup=002-01,4.1500000,662329.4295400
trt=18|ses=0001|src=7-538|rup=014-01,5.3500000,659730.0234920
trt=18|ses=0001|src=5-7447|rup=005-01,4.4500000,654006.1206390
trt=18|ses=0001|src=4-100|rup=007-01,4.6500000,649311.9443340
trt=17|ses=0001|src=1-12|rup=010-01,4.9500000,644377.0370370
trt=17|ses=0001|src=0-350|rup=012-01,5.1500000,616935.4680400
trt=18|ses=0001|src=6-690|rup=009-01,4.8500000,616893.6141790
trt=17|ses=0001|src=1-698|rup=010-01,4.9500000,611513.4625810
