Rupture,Magnitude,Aggregate Loss
trt=04|ses=0001|src=4-710|rup=006-01,4.5500000,69772499.6387000
trt=04|ses=0001|src=4-793|rup=002-01,4.1500000,68153369.9276000
trt=04|ses=0001|src=4-810|rup=004-01,4.3500000,67936163.4579000
trt=04|ses=0001|src=4-729|rup=006-01,4.5500000,65530828.1864000
trt=04|ses=0001|src=4-669|rup=005-01,4.4500000,65124713.4043000
trt=03|ses=0001|src=0-249|rup=016-01,5.5500000,62065887.8291000
trt=04|ses=0001|src=4-795|rup=001-01,4.0500000,61292212.6134000
trt=04|ses=0001|src=4-510|rup=008-01,4.7500000,61266608.8973000
trt=04|ses=0001|src=4-705|rup=001-01,4.0500000,59621057.8143000
trt=04|ses=0001|src=4-546|rup=003-01,4.2500000,59578964.9472000
trt=04|ses=0001|src=4-588|rup=003-01,4.2500000,59199899.3843000
trt=03|ses=0001|src=0-48|rup=015-01,5.4500000,57405693.0359000
trt=04|ses=0001|src=4-540|rup=001-01,4.0500000,56197265.2223000
trt=04|ses=0001|src=4-732|rup=001-01,4.0500000,55601847.4122000
trt=04|ses=0001|src=4-652|rup=009-01,4.8500000,52455557.6801000
trt=03|ses=0001|src=0-267|rup=018-01,5.7500000,52316027.6812000
trt=04|ses=0001|src=4-566|rup=002-01,4.1500000,51416375.0984000
trt=03|ses=0001|src=2-132|rup=020-01,5.9500000,47361034.5895000
trt=03|ses=0001|src=3-399|rup=020-01,5.9500000,47343380.5326000
trt=04|ses=0001|src=4-727|rup=002-01,4.1500000,43426532.8340000
trt=03|ses=0001|src=3-490|rup=020-01,5.9500000,41441436.1539000
trt=04|ses=0001|src=7-1718|rup=015-01,5.4500000,41239642.7219000
trt=03|ses=0001|src=0-201|rup=016-01,5.5500000,40797578.0368000
trt=04|ses=0001|src=4-633|rup=007-01,4.6500000,39555432.6009000
trt=04|ses=0001|src=4-752|rup=002-01,4.1500000,39551119.8345000
trt=04|ses=0001|src=4-488|rup=007-01,4.6500000,39119561.3238000
trt=04|ses=0001|src=4-194|rup=015-01,5.4500000,34986750.9997000
trt=04|ses=0001|src=4-891|rup=011-01,5.0500000,33867666.8814000
trt=04|ses=0001|src=7-1157|rup=019-01,5.8500000,33062113.5890000
trt=03|ses=0001|src=0-246|rup=015-01,5.4500000,32386198.6415000
trt=04|ses=0001|src=4-889|rup=011-01,5.0500000,31845217.4581000
trt=04|ses=0001|src=4-542|rup=001-01,4.0500000,30735245.5658000
trt=04|ses=0001|src=7-1213|rup=017-01,5.6500000,30132333.4783000
trt=04|ses=0001|src=7-1702|rup=017-01,5.6500000,29502490.4163000
trt=04|ses=0001|src=4-814|rup=004-01,4.3500000,29487500.8123000
trt=04|ses=0001|src=4-843|rup=007-01,4.6500000,28364270.6021000
trt=04|ses=0001|src=4-786|rup=004-01,4.3500000,27890167.7140000
trt=04|ses=0001|src=4-547|rup=001-01,4.0500000,27657606.4130000
trt=03|ses=0001|src=1-892|rup=020-01,5.9500000,27621290.3860000
trt=04|ses=0001|src=4-780|rup=001-01,4.0500000,26947935.3000000
trt=04|ses=0001|src=5-2702|rup=017-01,5.6500000,26067956.5748000
trt=04|ses=0001|src=4-329|rup=011-01,5.0500000,25389454.3301000
trt=04|ses=0001|src=7-1733|rup=016-01,5.5500000,25026618.4196000
trt=03|ses=0001|src=2-594|rup=017-01,5.6500000,24640079.9997000
trt=04|ses=0001|src=7-1111|rup=018-01,5.7500000,24424753.0580000
trt=04|ses=0001|src=4-630|rup=001-01,4.0500000,24229698.7211000
trt=03|ses=0001|src=3-266|rup=018-01,5.7500000,23453767.4149000
trt=04|ses=0001|src=4-509|rup=003-01,4.2500000,22843350.5270000
trt=03|ses=0001|src=0-1108|rup=017-01,5.6500000,22731777.7995000
trt=03|ses=0001|src=0-192|rup=015-01,5.4500000,21668012.3289000
trt=04|ses=0001|src=4-526|rup=004-01,4.3500000,20953946.1638000
trt=03|ses=0001|src=0-1004|rup=020-01,5.9500000,19827595.4362000
trt=04|ses=0001|src=7-1709|rup=017-01,5.6500000,19628606.2705000
trt=04|ses=0001|src=4-103|rup=013-01,5.2500000,18873716.7378000
trt=04|ses=0001|src=4-185|rup=012-01,5.1500000,17564646.2877000
trt=04|ses=0001|src=4-813|rup=002-01,4.1500000,16272991.3872000
trt=04|ses=0001|src=4-616|rup=001-01,4.0500000,16219973.5374000
trt=04|ses=0001|src=4-495|rup=008-01,4.7500000,16173959.5668000
trt=03|ses=0001|src=3-601|rup=018-01,5.7500000,14988919.7899000
trt=04|ses=0001|src=4-318|rup=009-01,4.8500000,14970331.1714000
trt=04|ses=0001|src=4-629|rup=003-01,4.2500000,14388806.1048000
trt=03|ses=0001|src=1-26|rup=015-01,5.4500000,14285283.1598000
trt=04|ses=0001|src=4-178|rup=013-01,5.2500000,14035888.9269000
trt=03|ses=0001|src=0-1211|rup=015-01,5.4500000,13809638.1538000
trt=03|ses=0001|src=0-1231|rup=018-01,5.7500000,13765648.2221000
trt=04|ses=0001|src=4-527|rup=002-01,4.1500000,13405404.1445000
trt=04|ses=0001|src=4-213|rup=011-01,5.0500000,13168512.0974000
trt=04|ses=0001|src=4-816|rup=007-01,4.6500000,13100466.2585000
trt=04|ses=0001|src=4-802|rup=004-01,4.3500000,13097251.8721000
trt=04|ses=0001|src=4-801|rup=006-01,4.5500000,13036569.7118000
trt=04|ses=0001|src=4-671|rup=001-01,4.0500000,12510756.4136000
trt=04|ses=0001|src=4-798|rup=001-01,4.0500000,11786241.0423000
trt=04|ses=0001|src=4-445|rup=008-01,4.7500000,11407390.0656000
trt=04|ses=0001|src=4-168|rup=012-01,5.1500000,11165985.1508000
trt=04|ses=0001|src=5-7109|rup=009-01,4.8500000,11158644.4937000
trt=03|ses=0001|src=0-797|rup=015-01,5.4500000,11012129.3846000
trt=03|ses=0001|src=1-599|rup=016-01,5.5500000,10922019.6868000
trt=03|ses=0001|src=1-388|rup=018-01,5.7500000,10602066.5858000
trt=04|ses=0001|src=4-838|rup=005-01,4.4500000,10237064.6967000
trt=03|ses=0001|src=0-451|rup=014-01,5.3500000,10158377.4031000
trt=04|ses=0001|src=6-629|rup=013-01,5.2500000,10130486.3471000
trt=03|ses=0001|src=3-47|rup=021-01,6.0500000,10014915.6288000
trt=03|ses=0001|src=1-341|rup=015-01,5.4500000,9969191.3858600
trt=04|ses=0001|src=4-264|rup=010-01,4.9500000,9891439.0162300
trt=03|ses=0001|src=0-89|rup=015-01,5.4500000,9836443.4087800
trt=04|ses=0001|src=5-7603|rup=010-01,4.9500000,9766635.4771000
trt=04|ses=0001|src=7-982|rup=017-01,5.6500000,9577726.7625900
trt=03|ses=0001|src=0-25|rup=015-01,5.4500000,9537127.9551000
trt=04|ses=0001|src=4-221|rup=010-01,4.9500000,9398689.0168600
trt=04|ses=0001|src=4-749|rup=002-01,4.1500000,9102500.9258500
trt=03|ses=0001|src=0-36|rup=013-01,5.2500000,9067397.6092500
trt=03|ses=0001|src=0-800|rup=014-01,5.3500000,9050089.2392800
trt=03|ses=0001|src=1-540|rup=015-01,5.4500000,8875224.8014400
trt=04|ses=0001|src=4-517|rup=007-01,4.6500000,8559686.4219800
trt=03|ses=0001|src=3-227|rup=020-01,5.9500000,8523755.9248000
trt=04|ses=0001|src=7-1461|rup=016-01,5.5500000,8492319.5132600
trt=04|ses=0001|src=6-781|rup=013-01,5.2500000,8463376.7143100
trt=04|ses=0001|src=4-891|rup=008-01,4.7500000,8427238.5417500
trt=04|ses=0001|src=4-162|rup=011-01,5.0500000,8342331.7509000
trt=03|ses=0001|src=3-144|rup=016-01,5.5500000,7926423.9062300
trt=04|ses=0001|src=6-680|rup=013-01,5.2500000,7819247.6046100
trt=03|ses=0001|src=0-565|rup=015-01,5.4500000,7795613.7143100
trt=04|ses=0001|src=6-735|rup=012-01,5.1500000,7565384.9759300
trt=04|ses=0001|src=4-909|rup=009-01,4.8500000,7241535.1196100
trt=03|ses=0001|src=1-502|rup=016-01,5.5500000,7111897.0828800
trt=04|ses=0001|src=5-5735|rup=011-01,5.0500000,7106773.7901100
trt=03|ses=0001|src=0-937|rup=016-01,5.5500000,6895298.3887900
trt=04|ses=0001|src=4-487|rup=002-01,4.1500000,6711096.1992800
trt=03|ses=0001|src=0-650|rup=015-01,5.4500000,6692132.8479300
trt=04|ses=0001|src=4-492|rup=004-01,4.3500000,6667759.3653400
trt=04|ses=0001|src=4-767|rup=002-01,4.1500000,6623723.0201500
trt=04|ses=0001|src=4-803|rup=003-01,4.2500000,6515041.4706300
trt=04|ses=0001|src=5-6914|rup=008-01,4.7500000,6498869.6071000
trt=04|ses=0001|src=4-418|rup=007-01,4.6500000,6297838.4198100
trt=04|ses=0001|src=4-614|rup=006-01,4.5500000,6247031.3271400
trt=04|ses=0001|src=4-460|rup=007-01,4.6500000,6235767.1644000
trt=04|ses=0001|src=4-853|rup=002-01,4.1500000,6119361.1097700
trt=04|ses=0001|src=5-5174|rup=011-01,5.0500000,6067793.8868200
trt=04|ses=0001|src=4-867|rup=006-01,4.5500000,5914650.6301200
trt=03|ses=0001|src=0-174|rup=012-01,5.1500000,5913732.0706800
trt=04|ses=0001|src=4-275|rup=009-01,4.8500000,5905396.6118100
trt=04|ses=0001|src=5-1978|rup=013-01,5.2500000,5789525.9910400
trt=04|ses=0001|src=7-1393|rup=016-01,5.5500000,5776104.0829100
trt=04|ses=0001|src=6-503|rup=014-01,5.3500000,5751793.8715000
trt=03|ses=0001|src=0-1015|rup=015-01,5.4500000,5476231.2328900
trt=03|ses=0001|src=0-1179|rup=015-01,5.4500000,5308618.5386800
trt=04|ses=0001|src=4-223|rup=009-01,4.8500000,5231681.8471800
trt=04|ses=0001|src=5-7696|rup=010-01,4.9500000,5047266.5203200
trt=04|ses=0001|src=4-528|rup=001-01,4.0500000,4975046.3844000
trt=04|ses=0001|src=4-125|rup=010-01,4.9500000,4763464.3389200
trt=03|ses=0001|src=3-402|rup=017-01,5.6500000,4746274.1725700
trt=04|ses=0001|src=4-370|rup=008-01,4.7500000,4577416.7999400
trt=04|ses=0001|src=4-354|rup=007-01,4.6500000,4570172.8158700
trt=04|ses=0001|src=4-573|rup=001-01,4.0500000,4542142.0483200
trt=04|ses=0001|src=4-227|rup=008-01,4.7500000,4501499.6955700
trt=04|ses=0001|src=4-495|rup=005-01,4.4500000,4480484.5958900
trt=03|ses=0001|src=0-595|rup=014-01,5.3500000,4332003.8960500
trt=03|ses=0001|src=2-367|rup=016-01,5.5500000,4233523.9859800
trt=04|ses=0001|src=5-6547|rup=013-01,5.2500000,4227632.7267200
trt=04|ses=0001|src=4-690|rup=002-01,4.1500000,4198671.4199200
trt=04|ses=0001|src=4-489|rup=002-01,4.1500000,4178960.6744400
trt=04|ses=0001|src=4-531|rup=002-01,4.1500000,4156720.9759600
trt=03|ses=0001|src=2-592|rup=025-01,6.4500000,4080673.2441000
trt=04|ses=0001|src=4-769|rup=001-01,4.0500000,3944111.1391600
trt=04|ses=0001|src=4-495|rup=004-01,4.3500000,3844474.6222300
trt=03|ses=0001|src=0-1045|rup=015-01,5.4500000,3726454.0033000
trt=04|ses=0001|src=5-7674|rup=009-01,4.8500000,3681720.2811100
trt=04|ses=0001|src=4-783|rup=003-01,4.2500000,3584727.4443100
trt=04|ses=0001|src=6-741|rup=013-01,5.2500000,3573459.9221900
trt=03|ses=0001|src=1-739|rup=014-01,5.3500000,3514231.1278600
trt=04|ses=0001|src=5-5722|rup=009-01,4.8500000,3496057.0365200
trt=04|ses=0001|src=5-5735|rup=010-01,4.9500000,3437675.0105800
trt=04|ses=0001|src=5-5975|rup=013-01,5.2500000,3381937.4802900
trt=03|ses=0001|src=0-749|rup=013-01,5.2500000,3311803.0497400
trt=04|ses=0001|src=5-4863|rup=013-01,5.2500000,3285778.3612100
trt=04|ses=0001|src=5-6589|rup=006-01,4.5500000,3245091.1385400
trt=04|ses=0001|src=4-514|rup=004-01,4.3500000,3174150.7363200
trt=04|ses=0001|src=4-819|rup=003-01,4.2500000,3091862.0530000
trt=04|ses=0001|src=5-7585|rup=011-01,5.0500000,3010267.9416200
trt=04|ses=0001|src=5-6593|rup=007-01,4.6500000,2766052.3601400
trt=04|ses=0001|src=4-915|rup=005-01,4.4500000,2756709.6785300
trt=04|ses=0001|src=4-324|rup=008-01,4.7500000,2715726.7651100
trt=04|ses=0001|src=4-516|rup=004-01,4.3500000,2698513.0542900
trt=03|ses=0001|src=0-543|rup=013-01,5.2500000,2678079.0295800
trt=03|ses=0001|src=0-201|rup=011-01,5.0500000,2613623.8634700
trt=04|ses=0001|src=4-634|rup=003-01,4.2500000,2611269.1582100
trt=04|ses=0001|src=4-767|rup=001-01,4.0500000,2545651.0758100
trt=03|ses=0001|src=0-224|rup=007-01,4.6500000,2516366.2511500
trt=04|ses=0001|src=4-305|rup=008-01,4.7500000,2345593.0979600
trt=03|ses=0001|src=0-232|rup=013-01,5.2500000,2301100.6946200
trt=03|ses=0001|src=0-1013|rup=014-01,5.3500000,2261782.4765300
trt=03|ses=0001|src=0-364|rup=013-01,5.2500000,2230343.2314500
trt=04|ses=0001|src=4-801|rup=004-01,4.3500000,2227793.4320600
trt=04|ses=0001|src=7-1428|rup=014-01,5.3500000,2194386.3570200
trt=03|ses=0001|src=0-270|rup=011-01,5.0500000,2178690.0378900
trt=03|ses=0001|src=0-1168|rup=017-01,5.6500000,2166852.8572100
trt=03|ses=0001|src=1-641|rup=013-01,5.2500000,2098880.8728200
trt=04|ses=0001|src=4-469|rup=001-01,4.0500000,2066712.7831500
trt=04|ses=0001|src=6-531|rup=013-01,5.2500000,2058696.3458500
trt=03|ses=0001|src=1-62|rup=013-01,5.2500000,2000763.0820800
trt=04|ses=0001|src=4-889|rup=006-01,4.5500000,1939313.9723900
trt=03|ses=0001|src=1-1634|rup=014-01,5.3500000,1906821.6945400
trt=04|ses=0001|src=5-7232|rup=007-01,4.6500000,1892831.2072100
trt=04|ses=0001|src=5-5640|rup=014-01,5.3500000,1851914.3776300
trt=03|ses=0001|src=0-909|rup=013-01,5.2500000,1835465.0267000
trt=04|ses=0001|src=5-6693|rup=005-01,4.4500000,1811298.4219500
trt=03|ses=0001|src=0-39|rup=011-01,5.0500000,1804196.2440200
trt=03|ses=0001|src=1-43|rup=013-01,5.2500000,1803671.0705100
trt=03|ses=0001|src=3-273|rup=016-01,5.5500000,1788987.3397400
trt=03|ses=0001|src=2-140|rup=022-01,6.1500000,1770324.2967400
trt=04|ses=0001|src=6-429|rup=013-01,5.2500000,1752678.1767800
trt=04|ses=0001|src=4-456|rup=003-01,4.2500000,1749921.9689500
trt=03|ses=0001|src=0-886|rup=011-01,5.0500000,1703857.1148700
trt=04|ses=0001|src=4-861|rup=002-01,4.1500000,1694133.0025100
trt=04|ses=0001|src=4-459|rup=001-01,4.0500000,1669549.8505200
trt=04|ses=0001|src=5-5953|rup=006-01,4.5500000,1661085.6020400
trt=03|ses=0001|src=1-1084|rup=014-01,5.3500000,1629613.3507800
trt=04|ses=0001|src=4-573|rup=003-01,4.2500000,1584286.6753500
trt=03|ses=0001|src=0-354|rup=012-01,5.1500000,1569740.2295800
trt=04|ses=0001|src=4-346|rup=006-01,4.5500000,1545841.8183500
trt=04|ses=0001|src=7-1061|rup=013-01,5.2500000,1541111.8139700
trt=03|ses=0001|src=1-848|rup=013-01,5.2500000,1500518.6685800
trt=04|ses=0001|src=5-7401|rup=011-01,5.0500000,1485396.4664000
trt=03|ses=0001|src=0-219|rup=012-01,5.1500000,1478634.2926100
trt=04|ses=0001|src=5-7885|rup=009-01,4.8500000,1478625.7223500
trt=03|ses=0001|src=1-636|rup=013-01,5.2500000,1471725.0429200
trt=04|ses=0001|src=4-380|rup=006-01,4.5500000,1470743.0538400
trt=04|ses=0001|src=4-334|rup=007-01,4.6500000,1461824.8957900
trt=04|ses=0001|src=6-438|rup=013-01,5.2500000,1450713.0768900
trt=04|ses=0001|src=5-7008|rup=006-01,4.5500000,1444895.8001400
trt=04|ses=0001|src=4-591|rup=001-01,4.0500000,1396972.7189900
trt=04|ses=0001|src=4-350|rup=005-01,4.4500000,1352692.5249000
trt=04|ses=0001|src=5-7125|rup=005-01,4.4500000,1349355.2538500
trt=04|ses=0001|src=4-305|rup=007-01,4.6500000,1331824.1571500
trt=03|ses=0001|src=0-735|rup=012-01,5.1500000,1328117.3493200
trt=03|ses=0001|src=0-375|rup=011-01,5.0500000,1323637.2009400
trt=03|ses=0001|src=0-71|rup=012-01,5.1500000,1314206.0520300
trt=04|ses=0001|src=4-381|rup=006-01,4.5500000,1304732.9645300
trt=04|ses=0001|src=4-844|rup=001-01,4.0500000,1278811.8986600
trt=03|ses=0001|src=0-62|rup=014-01,5.3500000,1262795.8227500
trt=04|ses=0001|src=4-288|rup=006-01,4.5500000,1258250.7552100
trt=04|ses=0001|src=4-875|rup=007-01,4.6500000,1256832.8302900
trt=04|ses=0001|src=4-318|rup=005-01,4.4500000,1234522.7175600
trt=03|ses=0001|src=2-717|rup=012-01,5.1500000,1232854.0178700
trt=04|ses=0001|src=5-7673|rup=007-01,4.6500000,1220784.2507200
trt=04|ses=0001|src=4-261|rup=006-01,4.5500000,1210728.4873300
trt=04|ses=0001|src=4-295|rup=006-01,4.5500000,1198993.1982200
trt=03|ses=0001|src=0-231|rup=010-01,4.9500000,1197499.3442800
trt=04|ses=0001|src=4-932|rup=006-01,4.5500000,1181713.3833900
trt=03|ses=0001|src=0-717|rup=012-01,5.1500000,1173636.4488700
trt=03|ses=0001|src=0-1091|rup=013-01,5.2500000,1164164.6723300
trt=03|ses=0001|src=0-852|rup=014-01,5.3500000,1104563.5691000
trt=03|ses=0001|src=1-704|rup=013-01,5.2500000,1102946.2819500
trt=03|ses=0001|src=0-1252|rup=010-01,4.9500000,1093979.5506200
trt=03|ses=0001|src=3-675|rup=014-01,5.3500000,1082612.7702600
trt=03|ses=0001|src=0-638|rup=014-01,5.3500000,1059321.0043400
trt=04|ses=0001|src=4-252|rup=007-01,4.6500000,1055131.5369800
trt=03|ses=0001|src=0-84|rup=010-01,4.9500000,1030893.7866200
trt=03|ses=0001|src=2-698|rup=012-01,5.1500000,1030284.0791300
trt=03|ses=0001|src=3-623|rup=020-01,5.9500000,1030045.3737500
trt=04|ses=0001|src=6-779|rup=006-01,4.5500000,997931.8918190
trt=04|ses=0001|src=5-6287|rup=003-01,4.2500000,940959.7047990
trt=04|ses=0001|src=4-866|rup=002-01,4.1500000,939195.4516630
trt=04|ses=0001|src=4-285|rup=002-01,4.1500000,921625.1209350
trt=03|ses=0001|src=1-1763|rup=014-01,5.3500000,913456.9574010
trt=04|ses=0001|src=4-196|rup=006-01,4.5500000,912290.5678200
trt=04|ses=0001|src=5-7966|rup=008-01,4.7500000,911475.1474840
trt=04|ses=0001|src=4-495|rup=001-01,4.0500000,906950.2636170
trt=03|ses=0001|src=0-844|rup=012-01,5.1500000,905224.4031750
trt=04|ses=0001|src=5-7096|rup=004-01,4.3500000,889686.0677130
trt=04|ses=0001|src=7-1136|rup=013-01,5.2500000,878853.9002810
trt=03|ses=0001|src=1-468|rup=012-01,5.1500000,877086.6769640
trt=04|ses=0001|src=4-319|rup=004-01,4.3500000,867695.5843500
trt=04|ses=0001|src=4-388|rup=005-01,4.4500000,858153.5781010
trt=03|ses=0001|src=0-765|rup=007-01,4.6500000,856470.3508800
trt=04|ses=0001|src=5-6529|rup=005-01,4.4500000,849272.6571200
trt=03|ses=0001|src=3-492|rup=015-01,5.4500000,848796.7570510
trt=03|ses=0001|src=0-155|rup=009-01,4.8500000,842019.9757380
trt=04|ses=0001|src=4-477|rup=001-01,4.0500000,831292.5349380
trt=03|ses=0001|src=2-469|rup=013-01,5.2500000,815623.2487640
trt=04|ses=0001|src=4-492|rup=001-01,4.0500000,793922.0434320
trt=04|ses=0001|src=4-914|rup=003-01,4.2500000,784361.5897110
trt=04|ses=0001|src=6-473|rup=012-01,5.1500000,774661.6696940
trt=03|ses=0001|src=1-329|rup=010-01,4.9500000,767406.0676070
trt=04|ses=0001|src=4-440|rup=004-01,4.3500000,765973.7681730
trt=04|ses=0001|src=4-309|rup=004-01,4.3500000,762597.7155600
trt=04|ses=0001|src=4-257|rup=004-01,4.3500000,738191.6725160
trt=03|ses=0001|src=1-1003|rup=013-01,5.2500000,729282.9472190
trt=04|ses=0001|src=4-865|rup=002-01,4.1500000,729052.1579650
trt=04|ses=0001|src=4-461|rup=003-01,4.2500000,727691.7623140
trt=04|ses=0001|src=4-38|rup=009-01,4.8500000,718770.6895300
trt=04|ses=0001|src=4-817|rup=002-01,4.1500000,709387.0699550
trt=03|ses=0001|src=0-659|rup=009-01,4.8500000,708023.3151960
trt=03|ses=0001|src=0-908|rup=012-01,5.1500000,704706.5675630
trt=04|ses=0001|src=5-6771|rup=001-01,4.0500000,693929.5054640
trt=03|ses=0001|src=1-379|rup=012-01,5.1500000,673026.1699090
trt=04|ses=0001|src=4-573|rup=001-02,4.0500000,670879.8895270
trt=04|ses=0001|src=5-4234|rup=007-01,4.6500000,666379.5779190
trt=04|ses=0001|src=4-362|rup=006-01,4.5500000,665366.0312210
trt=04|ses=0001|src=4-889|rup=003-01,4.2500000,652169.7650780
