Rupture,Magnitude,Aggregate Loss
trt=05|ses=0001|src=0-748|rup=014-01,5.3500000,4115780.3947400
trt=05|ses=0001|src=0-829|rup=015-01,5.4500000,4113590.8896400
trt=05|ses=0001|src=1-289|rup=012-01,5.1500000,4095525.7900100
trt=05|ses=0001|src=1-312|rup=014-01,5.3500000,4042366.2791100
trt=05|ses=0001|src=0-322|rup=012-01,5.1500000,4003160.0596800
trt=05|ses=0001|src=1-995|rup=015-01,5.4500000,3976109.0728400
trt=06|ses=0001|src=4-870|rup=004-01,4.3500000,3946166.1505400
trt=06|ses=0001|src=4-413|rup=007-01,4.6500000,3905675.3921500
trt=05|ses=0001|src=0-108|rup=010-01,4.9500000,3876080.1743100
trt=05|ses=0001|src=0-856|rup=013-01,5.2500000,3829088.9580100
trt=05|ses=0001|src=3-275|rup=017-01,5.6500000,3821041.0427600
trt=05|ses=0001|src=1-1101|rup=015-01,5.4500000,3736437.1572600
trt=05|ses=0001|src=0-269|rup=011-01,5.0500000,3671503.4547800
trt=06|ses=0001|src=4-130|rup=011-01,5.0500000,3629868.9580200
trt=05|ses=0001|src=0-1067|rup=015-01,5.4500000,3620567.2700200
trt=05|ses=0001|src=1-1293|rup=015-01,5.4500000,3563259.4210800
trt=05|ses=0001|src=2-414|rup=013-01,5.2500000,3506580.0616900
trt=05|ses=0001|src=2-161|rup=015-01,5.4500000,3442778.4846200
trt=05|ses=0001|src=1-1178|rup=013-01,5.2500000,3313756.4561700
trt=05|ses=0001|src=2-334|rup=016-01,5.5500000,3304190.1785400
trt=06|ses=0001|src=4-460|rup=006-01,4.5500000,3260988.3822800
trt=06|ses=0001|src=4-515|rup=003-01,4.2500000,3212311.1351000
trt=06|ses=0001|src=5-263|rup=015-01,5.4500000,3154564.1211900
trt=05|ses=0001|src=0-134|rup=011-01,5.0500000,3121325.7941600
trt=06|ses=0001|src=4-916|rup=007-01,4.6500000,3090915.7242100
trt=05|ses=0001|src=0-438|rup=012-01,5.1500000,3065664.0724400
trt=05|ses=0001|src=0-433|rup=012-01,5.1500000,3048067.1069900
trt=06|ses=0001|src=4-595|rup=004-01,4.3500000,3039614.3721000
trt=05|ses=0001|src=2-650|rup=016-01,5.5500000,2985907.2902700
trt=06|ses=0001|src=4-288|rup=007-01,4.6500000,2974991.5684800
trt=05|ses=0001|src=1-86|rup=011-01,5.0500000,2969546.8777500
trt=05|ses=0001|src=1-114|rup=013-01,5.2500000,2894711.2714500
trt=05|ses=0001|src=0-703|rup=013-01,5.2500000,2772309.7137200
trt=05|ses=0001|src=0-755|rup=013-01,5.2500000,2647477.8132000
trt=05|ses=0001|src=2-716|rup=014-01,5.3500000,2609884.3717000
trt=06|ses=0001|src=5-7007|rup=006-01,4.5500000,2527431.1769100
trt=05|ses=0001|src=2-157|rup=015-01,5.4500000,2498809.1949300
trt=06|ses=0001|src=4-532|rup=002-01,4.1500000,2465676.8483300
trt=05|ses=0001|src=0-1003|rup=013-01,5.2500000,2400010.8850400
trt=06|ses=0001|src=4-128|rup=008-01,4.7500000,2356187.5914500
trt=05|ses=0001|src=0-789|rup=013-01,5.2500000,2332488.9350200
trt=05|ses=0001|src=0-50|rup=011-01,5.0500000,2330845.9574300
trt=06|ses=0001|src=6-687|rup=012-01,5.1500000,2317084.0220500
trt=05|ses=0001|src=0-983|rup=014-01,5.3500000,2315458.2625200
trt=05|ses=0001|src=1-647|rup=011-01,5.0500000,2206830.4963100
trt=06|ses=0001|src=6-466|rup=014-01,5.3500000,2199642.8430000
trt=05|ses=0001|src=0-183|rup=011-01,5.0500000,2155715.1500700
trt=05|ses=0001|src=2-514|rup=013-01,5.2500000,2119248.4009600
trt=05|ses=0001|src=1-184|rup=012-01,5.1500000,2082433.8419700
trt=05|ses=0001|src=2-681|rup=013-01,5.2500000,2061823.3189400
trt=06|ses=0001|src=7-691|rup=014-01,5.3500000,2041344.4418800
trt=05|ses=0001|src=1-34|rup=012-01,5.1500000,2040897.1750500
trt=05|ses=0001|src=1-46|rup=010-01,4.9500000,2036755.1335900
trt=05|ses=0001|src=0-46|rup=010-01,4.9500000,2014226.3157100
trt=05|ses=0001|src=2-485|rup=017-01,5.6500000,1980551.1386100
trt=05|ses=0001|src=0-324|rup=011-01,5.0500000,1895463.4799600
trt=05|ses=0001|src=0-418|rup=012-01,5.1500000,1879345.3832000
trt=05|ses=0001|src=0-1205|rup=014-01,5.3500000,1855268.2978100
trt=05|ses=0001|src=0-572|rup=012-01,5.1500000,1838284.3632400
trt=05|ses=0001|src=0-1145|rup=008-01,4.7500000,1816130.3499800
trt=05|ses=0001|src=0-603|rup=013-01,5.2500000,1790794.7658700
trt=05|ses=0001|src=0-1268|rup=015-01,5.4500000,1787412.3828900
trt=05|ses=0001|src=0-188|rup=009-01,4.8500000,1759039.8714600
trt=05|ses=0001|src=0-861|rup=014-01,5.3500000,1753520.2985400
trt=05|ses=0001|src=1-26|rup=010-01,4.9500000,1710658.9417700
trt=05|ses=0001|src=0-1226|rup=015-01,5.4500000,1658232.7052400
trt=05|ses=0001|src=0-33|rup=012-01,5.1500000,1600904.8179600
trt=06|ses=0001|src=7-1745|rup=010-01,4.9500000,1564935.9499200
trt=06|ses=0001|src=5-7181|rup=007-01,4.6500000,1561083.7725400
trt=05|ses=0001|src=2-518|rup=013-01,5.2500000,1547522.7592100
trt=06|ses=0001|src=4-500|rup=004-02,4.3500000,1525713.7234200
trt=05|ses=0001|src=1-1179|rup=013-01,5.2500000,1461782.9151100
trt=05|ses=0001|src=0-891|rup=013-01,5.2500000,1461033.2702900
trt=05|ses=0001|src=2-680|rup=014-01,5.3500000,1433083.7219200
trt=05|ses=0001|src=1-478|rup=010-01,4.9500000,1431538.2731500
trt=05|ses=0001|src=0-1213|rup=014-01,5.3500000,1424345.4578000
trt=05|ses=0001|src=2-184|rup=014-01,5.3500000,1403543.5621200
trt=05|ses=0001|src=0-421|rup=012-01,5.1500000,1392968.0898800
trt=05|ses=0001|src=2-104|rup=014-01,5.3500000,1377769.4832700
trt=06|ses=0001|src=4-476|rup=003-01,4.2500000,1366620.3928900
trt=06|ses=0001|src=6-636|rup=010-01,4.9500000,1366501.9972600
trt=05|ses=0001|src=1-663|rup=009-01,4.8500000,1352913.0561200
trt=05|ses=0001|src=2-163|rup=014-01,5.3500000,1351999.3242800
trt=05|ses=0001|src=2-132|rup=014-01,5.3500000,1351754.6837600
trt=06|ses=0001|src=4-441|rup=004-01,4.3500000,1334495.0142200
trt=05|ses=0001|src=2-365|rup=012-01,5.1500000,1330130.1711000
trt=06|ses=0001|src=5-6771|rup=003-01,4.2500000,1330087.7153400
trt=05|ses=0001|src=3-407|rup=015-01,5.4500000,1324255.5103600
trt=06|ses=0001|src=4-7|rup=010-01,4.9500000,1319372.0007800
trt=05|ses=0001|src=0-587|rup=009-01,4.8500000,1293949.0911000
trt=05|ses=0001|src=0-1087|rup=011-01,5.0500000,1287979.7981000
trt=05|ses=0001|src=2-667|rup=013-01,5.2500000,1285502.1597500
trt=05|ses=0001|src=0-620|rup=010-01,4.9500000,1263686.1105500
trt=05|ses=0001|src=0-339|rup=010-01,4.9500000,1260818.3539700
trt=05|ses=0001|src=1-76|rup=010-01,4.9500000,1255424.0054400
trt=05|ses=0001|src=2-289|rup=013-01,5.2500000,1248357.5562600
trt=05|ses=0001|src=2-232|rup=016-01,5.5500000,1245218.3698900
trt=05|ses=0001|src=1-1579|rup=014-01,5.3500000,1222813.7176200
trt=06|ses=0001|src=6-294|rup=014-01,5.3500000,1211578.2311300
trt=05|ses=0001|src=0-825|rup=012-01,5.1500000,1202865.5336800
trt=05|ses=0001|src=0-868|rup=013-01,5.2500000,1158476.0933000
trt=06|ses=0001|src=4-534|rup=001-01,4.0500000,1133368.3347600
trt=05|ses=0001|src=0-147|rup=009-01,4.8500000,1101090.8215200
trt=06|ses=0001|src=4-612|rup=002-01,4.1500000,1090655.4055600
trt=05|ses=0001|src=0-839|rup=013-01,5.2500000,1058361.6764900
trt=05|ses=0001|src=1-969|rup=012-01,5.1500000,1052781.5606000
trt=05|ses=0001|src=0-660|rup=012-01,5.1500000,1033085.2501500
trt=05|ses=0001|src=0-952|rup=012-01,5.1500000,1025437.9537000
trt=06|ses=0001|src=4-372|rup=004-01,4.3500000,994427.8059600
trt=05|ses=0001|src=2-471|rup=013-01,5.2500000,985428.0470870
trt=06|ses=0001|src=4-414|rup=004-01,4.3500000,952782.5007470
trt=05|ses=0001|src=1-1457|rup=015-01,5.4500000,949237.9520950
trt=05|ses=0001|src=2-281|rup=012-01,5.1500000,937453.4944800
trt=06|ses=0001|src=5-6489|rup=008-01,4.7500000,889346.2952710
trt=05|ses=0001|src=0-342|rup=007-01,4.6500000,880357.1714780
trt=06|ses=0001|src=5-6950|rup=005-01,4.4500000,874509.2644920
trt=05|ses=0001|src=1-1565|rup=008-01,4.7500000,871161.3034790
trt=05|ses=0001|src=2-126|rup=013-01,5.2500000,860869.6074630
trt=05|ses=0001|src=0-678|rup=011-01,5.0500000,848416.1969640
trt=06|ses=0001|src=6-353|rup=013-01,5.2500000,837946.8691120
trt=05|ses=0001|src=2-605|rup=012-01,5.1500000,833962.2575780
trt=06|ses=0001|src=4-422|rup=002-01,4.1500000,830677.3621940
trt=05|ses=0001|src=0-18|rup=011-01,5.0500000,817939.4700320
trt=05|ses=0001|src=0-632|rup=011-01,5.0500000,808029.6699260
trt=05|ses=0001|src=1-244|rup=010-01,4.9500000,808011.4192500
trt=06|ses=0001|src=4-369|rup=004-01,4.3500000,791263.8010180
trt=05|ses=0001|src=2-671|rup=009-01,4.8500000,770954.2201100
trt=05|ses=0001|src=1-78|rup=010-01,4.9500000,750418.2051010
trt=06|ses=0001|src=4-161|rup=004-01,4.3500000,744091.3973480
trt=05|ses=0001|src=1-407|rup=011-01,5.0500000,738310.3266190
trt=05|ses=0001|src=1-133|rup=009-01,4.8500000,734936.0699900
trt=05|ses=0001|src=2-420|rup=012-01,5.1500000,729090.6722400
trt=05|ses=0001|src=0-1107|rup=010-01,4.9500000,724747.0403270
trt=05|ses=0001|src=0-229|rup=010-01,4.9500000,724517.1852260
trt=06|ses=0001|src=6-765|rup=010-01,4.9500000,722745.0355290
trt=06|ses=0001|src=6-667|rup=010-01,4.9500000,710190.1363710
trt=05|ses=0001|src=1-980|rup=012-01,5.1500000,702657.9242620
trt=06|ses=0001|src=6-496|rup=011-01,5.0500000,702521.0659690
trt=05|ses=0001|src=0-387|rup=009-01,4.8500000,700945.2122060
trt=06|ses=0001|src=6-357|rup=014-01,5.3500000,697627.3544820
trt=05|ses=0001|src=0-103|rup=008-01,4.7500000,689275.7893380
trt=06|ses=0001|src=6-64|rup=016-01,5.5500000,679510.3351760
trt=05|ses=0001|src=0-901|rup=013-01,5.2500000,673014.6961330
trt=06|ses=0001|src=5-6666|rup=001-01,4.0500000,670292.9402280
trt=05|ses=0001|src=2-558|rup=010-01,4.9500000,666963.8137570
trt=05|ses=0001|src=0-545|rup=012-01,5.1500000,658238.7529680
trt=05|ses=0001|src=2-324|rup=009-01,4.8500000,654009.9581920
trt=05|ses=0001|src=2-632|rup=012-01,5.1500000,651149.6515290
trt=05|ses=0001|src=1-100|rup=008-01,4.7500000,639446.1257880
trt=05|ses=0001|src=2-719|rup=012-01,5.1500000,637519.6136110
trt=05|ses=0001|src=0-127|rup=010-01,4.9500000,612678.7621740
trt=05|ses=0001|src=2-220|rup=012-01,5.1500000,609070.2050320
trt=06|ses=0001|src=4-819|rup=001-01,4.0500000,607342.0278560
trt=05|ses=0001|src=1-357|rup=011-01,5.0500000,604620.5718140
trt=05|ses=0001|src=0-826|rup=011-01,5.0500000,604382.9010420
trt=05|ses=0001|src=0-95|rup=008-01,4.7500000,597417.7686690
trt=06|ses=0001|src=6-460|rup=006-01,4.5500000,594085.6326640
trt=06|ses=0001|src=6-148|rup=012-01,5.1500000,592097.4859450
trt=05|ses=0001|src=2-707|rup=008-01,4.7500000,587167.7634970
trt=06|ses=0001|src=7-1473|rup=012-01,5.1500000,584045.8969000
trt=05|ses=0001|src=0-298|rup=009-01,4.8500000,583012.9556090
trt=05|ses=0001|src=0-600|rup=010-01,4.9500000,575647.8641980
trt=05|ses=0001|src=0-867|rup=012-01,5.1500000,570463.9358230
trt=05|ses=0001|src=0-150|rup=008-01,4.7500000,559099.6921310
trt=05|ses=0001|src=2-294|rup=010-01,4.9500000,557180.8270640
trt=05|ses=0001|src=0-388|rup=009-01,4.8500000,554724.3735830
trt=05|ses=0001|src=2-587|rup=017-01,5.6500000,552440.1239730
trt=05|ses=0001|src=1-1488|rup=013-01,5.2500000,547844.5537670
trt=06|ses=0001|src=4-248|rup=003-01,4.2500000,544952.9190950
trt=05|ses=0001|src=1-1382|rup=012-01,5.1500000,542734.0683060
trt=05|ses=0001|src=0-733|rup=012-01,5.1500000,540169.2173430
trt=05|ses=0001|src=0-11|rup=011-01,5.0500000,539213.4025590
trt=05|ses=0001|src=0-556|rup=011-01,5.0500000,534793.7518070
trt=05|ses=0001|src=0-579|rup=010-01,4.9500000,531630.4118040
trt=05|ses=0001|src=0-471|rup=008-01,4.7500000,525859.5822560
trt=05|ses=0001|src=0-86|rup=008-01,4.7500000,521673.8351550
trt=06|ses=0001|src=4-329|rup=003-01,4.2500000,520892.0274710
trt=05|ses=0001|src=1-1510|rup=013-01,5.2500000,507141.8036900
trt=05|ses=0001|src=2-552|rup=009-01,4.8500000,506625.3736460
trt=06|ses=0001|src=5-2691|rup=010-01,4.9500000,502673.5497080
trt=05|ses=0001|src=0-733|rup=011-01,5.0500000,494245.5644690
