Rupture,Magnitude,Aggregate Loss
trt=13|ses=0001|src=0-1624|rup=026-01,6.5500000,520605732.6800000
trt=14|ses=0001|src=5-152|rup=001-01,4.0500000,518103496.2260000
trt=14|ses=0001|src=5-64|rup=007-01,4.6500000,512514145.4650000
trt=13|ses=0001|src=0-1254|rup=026-01,6.5500000,502659144.9800000
trt=14|ses=0001|src=4-379|rup=011-01,5.0500000,452609685.1800000
trt=14|ses=0001|src=5-91|rup=001-01,4.0500000,452424633.4160000
trt=14|ses=0001|src=5-91|rup=002-01,4.1500000,439737058.8010000
trt=14|ses=0001|src=5-220|rup=010-01,4.9500000,433935943.0790000
trt=13|ses=0001|src=0-1046|rup=026-01,6.5500000,425717123.5550000
trt=14|ses=0001|src=6-192|rup=011-01,5.0500000,416408036.1710000
trt=14|ses=0001|src=4-410|rup=002-01,4.1500000,400027016.6820000
trt=14|ses=0001|src=5-64|rup=004-01,4.3500000,391703367.1990000
trt=13|ses=0001|src=0-499|rup=025-01,6.4500000,388461592.8160000
trt=14|ses=0001|src=4-398|rup=001-01,4.0500000,388430956.4820000
trt=14|ses=0001|src=6-65|rup=007-01,4.6500000,364266187.5690000
trt=14|ses=0001|src=6-234|rup=013-01,5.2500000,358461336.7030000
trt=13|ses=0001|src=1-375|rup=025-01,6.4500000,348510406.5120000
trt=14|ses=0001|src=4-408|rup=003-01,4.2500000,341030937.2610000
trt=14|ses=0001|src=5-200|rup=009-01,4.8500000,338659764.0230000
trt=14|ses=0001|src=5-179|rup=005-01,4.4500000,322732244.8570000
trt=14|ses=0001|src=6-64|rup=006-01,4.5500000,304465572.8200000
trt=14|ses=0001|src=6-96|rup=003-01,4.2500000,300259398.1550000
trt=14|ses=0001|src=5-172|rup=002-01,4.1500000,284896927.2080000
trt=14|ses=0001|src=6-143|rup=005-01,4.4500000,284354485.1460000
trt=14|ses=0001|src=5-193|rup=002-01,4.1500000,282754221.8290000
trt=14|ses=0001|src=5-297|rup=013-01,5.2500000,278178651.3290000
trt=13|ses=0001|src=2-614|rup=026-01,6.5500000,277405644.4020000
trt=14|ses=0001|src=4-475|rup=006-01,4.5500000,271103830.8030000
trt=14|ses=0001|src=4-363|rup=007-01,4.6500000,267242529.9010000
trt=14|ses=0001|src=5-134|rup=002-01,4.1500000,265104262.4150000
trt=14|ses=0001|src=5-164|rup=007-01,4.6500000,257690349.9480000
trt=14|ses=0001|src=4-409|rup=002-01,4.1500000,254500044.1720000
trt=14|ses=0001|src=5-173|rup=001-01,4.0500000,248375221.4710000
trt=14|ses=0001|src=3-359|rup=021-01,6.0500000,246934569.5620000
trt=14|ses=0001|src=8-124|rup=019-01,5.8500000,244728716.2250000
trt=14|ses=0001|src=5-66|rup=009-01,4.8500000,239987671.5250000
trt=14|ses=0001|src=5-112|rup=003-01,4.2500000,236963277.9090000
trt=13|ses=0001|src=1-538|rup=023-01,6.2500000,233421315.4370000
trt=14|ses=0001|src=6-87|rup=003-01,4.2500000,226960097.5430000
trt=14|ses=0001|src=5-264|rup=011-01,5.0500000,220614119.5760000
trt=14|ses=0001|src=4-374|rup=003-01,4.2500000,218438503.9850000
trt=14|ses=0001|src=4-438|rup=011-01,5.0500000,216184207.6690000
trt=14|ses=0001|src=5-97|rup=008-01,4.7500000,215174175.5690000
trt=14|ses=0001|src=5-77|rup=007-01,4.6500000,209026976.1790000
trt=14|ses=0001|src=6-53|rup=006-01,4.5500000,204778866.6300000
trt=14|ses=0001|src=4-420|rup=001-01,4.0500000,201191438.6950000
trt=13|ses=0001|src=1-112|rup=021-01,6.0500000,199948544.4050000
trt=14|ses=0001|src=5-313|rup=013-01,5.2500000,193903988.1070000
trt=14|ses=0001|src=4-384|rup=001-01,4.0500000,189849369.8670000
trt=14|ses=0001|src=5-116|rup=003-01,4.2500000,189810364.5210000
trt=14|ses=0001|src=4-375|rup=003-01,4.2500000,185106139.2690000
trt=14|ses=0001|src=10-527|rup=023-01,6.2500000,179905208.1760000
trt=14|ses=0001|src=4-411|rup=011-01,5.0500000,176528426.7450000
trt=14|ses=0001|src=5-124|rup=001-01,4.0500000,161133887.2590000
trt=14|ses=0001|src=4-407|rup=005-01,4.4500000,152843812.0550000
trt=13|ses=0001|src=0-55|rup=020-01,5.9500000,152761322.7130000
trt=14|ses=0001|src=4-464|rup=008-01,4.7500000,148677000.6460000
trt=14|ses=0001|src=5-134|rup=002-02,4.1500000,148476489.1730000
trt=14|ses=0001|src=6-122|rup=004-01,4.3500000,148438204.6790000
trt=14|ses=0001|src=5-167|rup=003-01,4.2500000,145114746.6970000
trt=14|ses=0001|src=6-35|rup=010-01,4.9500000,144449920.1800000
trt=14|ses=0001|src=6-287|rup=013-01,5.2500000,143817698.3860000
trt=14|ses=0001|src=6-85|rup=001-01,4.0500000,137075180.1320000
trt=13|ses=0001|src=2-1138|rup=021-01,6.0500000,129511840.6820000
trt=14|ses=0001|src=6-262|rup=011-01,5.0500000,127335203.6930000
trt=14|ses=0001|src=5-210|rup=009-01,4.8500000,122571953.9580000
trt=14|ses=0001|src=6-344|rup=014-01,5.3500000,119916142.1510000
trt=14|ses=0001|src=6-158|rup=004-01,4.3500000,116133892.4220000
trt=14|ses=0001|src=5-84|rup=001-01,4.0500000,115498831.0980000
trt=13|ses=0001|src=1-144|rup=021-01,6.0500000,114845070.9370000
trt=14|ses=0001|src=5-3|rup=014-01,5.3500000,114019419.0290000
trt=14|ses=0001|src=6-110|rup=002-01,4.1500000,113317632.4630000
trt=14|ses=0001|src=5-33|rup=010-01,4.9500000,112395274.7270000
trt=13|ses=0001|src=2-2160|rup=034-01,7.3500000,111608933.3960000
trt=13|ses=0001|src=0-263|rup=019-01,5.8500000,111306725.1290000
trt=14|ses=0001|src=6-267|rup=013-01,5.2500000,110120154.0130000
trt=14|ses=0001|src=6-182|rup=008-01,4.7500000,109456802.1280000
trt=14|ses=0001|src=6-9|rup=010-01,4.9500000,108334452.3800000
trt=14|ses=0001|src=5-145|rup=001-01,4.0500000,104185651.8060000
trt=14|ses=0001|src=6-134|rup=004-01,4.3500000,103792319.4250000
trt=14|ses=0001|src=6-214|rup=012-01,5.1500000,100417366.6420000
trt=14|ses=0001|src=5-223|rup=006-01,4.5500000,98664456.7818000
trt=14|ses=0001|src=7-126|rup=016-01,5.5500000,98511910.6323000
trt=14|ses=0001|src=6-148|rup=005-01,4.4500000,97612643.2147000
trt=14|ses=0001|src=6-65|rup=002-01,4.1500000,97299904.0416000
trt=14|ses=0001|src=5-93|rup=001-01,4.0500000,95247675.2170000
trt=14|ses=0001|src=4-479|rup=009-01,4.8500000,90671056.1870000
trt=14|ses=0001|src=5-73|rup=001-01,4.0500000,89167384.2295000
trt=14|ses=0001|src=6-93|rup=009-01,4.8500000,88765063.0203000
trt=14|ses=0001|src=5-43|rup=010-01,4.9500000,86641535.1254000
trt=14|ses=0001|src=4-474|rup=004-01,4.3500000,86003234.9865000
trt=14|ses=0001|src=6-8|rup=009-01,4.8500000,85120909.2326000
trt=14|ses=0001|src=4-440|rup=005-01,4.4500000,84851346.1513000
trt=14|ses=0001|src=5-212|rup=005-01,4.4500000,83983334.2820000
trt=13|ses=0001|src=0-1120|rup=020-01,5.9500000,82993050.6295000
trt=14|ses=0001|src=4-418|rup=002-01,4.1500000,82670052.9343000
trt=13|ses=0001|src=2-193|rup=021-01,6.0500000,80910541.2367000
trt=14|ses=0001|src=6-155|rup=003-01,4.2500000,80855190.0062000
trt=14|ses=0001|src=7-387|rup=017-01,5.6500000,80727791.7775000
trt=14|ses=0001|src=7-27|rup=015-01,5.4500000,79862589.6435000
trt=14|ses=0001|src=4-357|rup=004-01,4.3500000,79530780.0644000
trt=14|ses=0001|src=5-78|rup=007-01,4.6500000,76992636.2092000
trt=13|ses=0001|src=0-409|rup=019-01,5.8500000,75913459.5600000
trt=14|ses=0001|src=5-177|rup=001-02,4.0500000,75112357.9099000
trt=13|ses=0001|src=1-476|rup=020-01,5.9500000,72489890.2190000
trt=14|ses=0001|src=5-196|rup=007-01,4.6500000,71214015.7801000
trt=14|ses=0001|src=5-59|rup=007-01,4.6500000,70633610.5802000
trt=13|ses=0001|src=0-577|rup=019-01,5.8500000,70535795.4241000
trt=14|ses=0001|src=5-3|rup=010-01,4.9500000,69936136.3479000
trt=14|ses=0001|src=4-402|rup=008-01,4.7500000,69317026.0135000
trt=14|ses=0001|src=6-55|rup=005-01,4.4500000,68961879.4648000
trt=14|ses=0001|src=8-289|rup=013-01,5.2500000,68925535.4943000
trt=14|ses=0001|src=6-133|rup=001-01,4.0500000,68268578.3959000
trt=14|ses=0001|src=4-337|rup=001-01,4.0500000,65657653.5413000
trt=14|ses=0001|src=5-182|rup=001-01,4.0500000,63861980.4065000
trt=14|ses=0001|src=4-481|rup=005-01,4.4500000,63413547.1418000
trt=14|ses=0001|src=5-246|rup=008-01,4.7500000,63407721.3595000
trt=14|ses=0001|src=5-211|rup=005-01,4.4500000,62783100.4006000
trt=14|ses=0001|src=6-215|rup=009-01,4.8500000,61633881.7616000
trt=14|ses=0001|src=6-137|rup=008-01,4.7500000,60417876.9384000
trt=14|ses=0001|src=6-297|rup=011-01,5.0500000,59991586.9387000
trt=13|ses=0001|src=0-1985|rup=021-01,6.0500000,59396356.4030000
trt=14|ses=0001|src=3-135|rup=016-01,5.5500000,58250334.0771000
trt=14|ses=0001|src=5-86|rup=001-01,4.0500000,57450574.4014000
trt=14|ses=0001|src=5-176|rup=002-01,4.1500000,56503841.3194000
trt=14|ses=0001|src=5-230|rup=008-01,4.7500000,56462236.1735000
trt=14|ses=0001|src=5-156|rup=001-01,4.0500000,55883034.0227000
trt=14|ses=0001|src=5-199|rup=004-01,4.3500000,54820746.8374000
trt=13|ses=0001|src=2-1271|rup=032-01,7.1500000,54136629.2648000
trt=14|ses=0001|src=7-431|rup=016-01,5.5500000,53781726.5916000
trt=14|ses=0001|src=6-384|rup=010-01,4.9500000,52946306.2462000
trt=14|ses=0001|src=4-352|rup=007-01,4.6500000,50765759.4621000
trt=13|ses=0001|src=0-281|rup=017-01,5.6500000,49886601.0717000
trt=14|ses=0001|src=7-238|rup=011-01,5.0500000,49555910.5825000
trt=14|ses=0001|src=4-349|rup=001-01,4.0500000,49246113.3745000
trt=14|ses=0001|src=5-286|rup=009-01,4.8500000,48511590.6980000
trt=14|ses=0001|src=6-240|rup=010-01,4.9500000,48116028.8397000
trt=14|ses=0001|src=6-133|rup=003-01,4.2500000,47307021.1488000
trt=14|ses=0001|src=4-488|rup=008-01,4.7500000,46669526.5170000
trt=13|ses=0001|src=0-892|rup=019-01,5.8500000,46359403.4290000
trt=14|ses=0001|src=6-323|rup=011-01,5.0500000,43689381.6234000
trt=14|ses=0001|src=6-113|rup=007-01,4.6500000,43168175.1316000
trt=14|ses=0001|src=3-54|rup=019-01,5.8500000,39916072.8525000
trt=13|ses=0001|src=0-515|rup=016-01,5.5500000,38675744.0751000
trt=13|ses=0001|src=1-387|rup=018-01,5.7500000,37932409.0164000
trt=14|ses=0001|src=5-70|rup=003-01,4.2500000,35614744.9126000
trt=14|ses=0001|src=4-310|rup=005-01,4.4500000,35609403.5998000
trt=14|ses=0001|src=5-88|rup=003-01,4.2500000,34230691.8744000
trt=14|ses=0001|src=4-376|rup=008-01,4.7500000,34025625.0338000
trt=14|ses=0001|src=4-321|rup=005-01,4.4500000,33878663.5029000
trt=14|ses=0001|src=8-266|rup=010-01,4.9500000,32008386.8665000
trt=14|ses=0001|src=5-57|rup=004-01,4.3500000,31688527.6609000
trt=13|ses=0001|src=0-739|rup=016-01,5.5500000,31342376.8632000
trt=14|ses=0001|src=6-0|rup=008-01,4.7500000,30766086.3906000
trt=13|ses=0001|src=0-1093|rup=020-01,5.9500000,30559924.2202000
trt=14|ses=0001|src=4-291|rup=007-01,4.6500000,30027443.8645000
trt=14|ses=0001|src=4-226|rup=010-01,4.9500000,29953480.7630000
trt=13|ses=0001|src=0-532|rup=016-01,5.5500000,29724666.0327000
trt=14|ses=0001|src=3-404|rup=017-01,5.6500000,28793013.2954000
trt=13|ses=0001|src=0-558|rup=018-01,5.7500000,28595061.3946000
trt=14|ses=0001|src=5-177|rup=001-01,4.0500000,27795191.1332000
trt=14|ses=0001|src=4-415|rup=005-01,4.4500000,27024781.4974000
trt=13|ses=0001|src=2-1244|rup=019-01,5.8500000,26392747.7681000
trt=14|ses=0001|src=4-388|rup=004-01,4.3500000,26351494.5923000
trt=13|ses=0001|src=2-264|rup=019-01,5.8500000,26134075.4142000
trt=14|ses=0001|src=8-234|rup=013-01,5.2500000,26127931.5348000
trt=14|ses=0001|src=3-59|rup=016-01,5.5500000,25645081.9483000
trt=14|ses=0001|src=5-187|rup=002-01,4.1500000,25153335.1020000
trt=13|ses=0001|src=0-225|rup=015-01,5.4500000,25123942.1183000
trt=13|ses=0001|src=0-1110|rup=018-01,5.7500000,24607768.8615000
trt=14|ses=0001|src=4-332|rup=003-01,4.2500000,23105871.3258000
trt=14|ses=0001|src=4-381|rup=001-01,4.0500000,22980429.8188000
trt=14|ses=0001|src=3-125|rup=015-01,5.4500000,21808046.5135000
trt=14|ses=0001|src=6-2|rup=005-01,4.4500000,21456191.0462000
trt=14|ses=0001|src=3-76|rup=012-01,5.1500000,21334478.3890000
trt=14|ses=0001|src=6-92|rup=005-01,4.4500000,21270780.2310000
trt=14|ses=0001|src=4-497|rup=008-01,4.7500000,20845836.6174000
trt=13|ses=0001|src=0-1157|rup=019-01,5.8500000,20808100.4931000
trt=14|ses=0001|src=5-66|rup=002-01,4.1500000,19936367.6723000
trt=14|ses=0001|src=4-338|rup=002-01,4.1500000,19846114.5141000
trt=14|ses=0001|src=5-213|rup=003-01,4.2500000,19736264.7815000
trt=14|ses=0001|src=5-209|rup=006-01,4.5500000,19644752.4727000
trt=14|ses=0001|src=5-106|rup=001-01,4.0500000,19561314.6838000
trt=14|ses=0001|src=6-55|rup=001-01,4.0500000,19369429.8463000
trt=14|ses=0001|src=5-251|rup=007-01,4.6500000,19213996.1925000
trt=14|ses=0001|src=3-263|rup=015-01,5.4500000,18748436.3186000
trt=13|ses=0001|src=0-742|rup=015-01,5.4500000,18732055.1090000
trt=14|ses=0001|src=6-123|rup=001-01,4.0500000,18629548.2448000
trt=14|ses=0001|src=6-237|rup=007-01,4.6500000,18444005.1803000
trt=14|ses=0001|src=4-305|rup=006-01,4.5500000,18200527.2825000
trt=13|ses=0001|src=0-823|rup=017-01,5.6500000,17395739.6069000
trt=14|ses=0001|src=4-318|rup=003-01,4.2500000,17259459.7282000
trt=14|ses=0001|src=6-404|rup=012-01,5.1500000,16890614.4370000
trt=14|ses=0001|src=6-252|rup=008-01,4.7500000,16813025.9054000
trt=14|ses=0001|src=7-119|rup=011-01,5.0500000,16628991.5734000
trt=14|ses=0001|src=5-296|rup=009-01,4.8500000,16342290.5321000
trt=14|ses=0001|src=10-236|rup=019-01,5.8500000,16199573.3920000
trt=13|ses=0001|src=0-177|rup=013-01,5.2500000,16106274.7961000
trt=13|ses=0001|src=0-1673|rup=018-01,5.7500000,15955389.9454000
trt=14|ses=0001|src=5-250|rup=006-01,4.5500000,15658305.8331000
trt=14|ses=0001|src=5-291|rup=008-01,4.7500000,15019368.5596000
trt=14|ses=0001|src=6-138|rup=003-01,4.2500000,14998505.4255000
trt=14|ses=0001|src=4-400|rup=005-01,4.4500000,14532409.5194000
trt=14|ses=0001|src=5-210|rup=002-01,4.1500000,14058127.2779000
trt=14|ses=0001|src=4-58|rup=012-01,5.1500000,13973451.1243000
trt=13|ses=0001|src=0-265|rup=014-01,5.3500000,13875417.5141000
trt=13|ses=0001|src=2-537|rup=015-01,5.4500000,13679230.4995000
trt=14|ses=0001|src=5-288|rup=007-01,4.6500000,13597861.9293000
trt=13|ses=0001|src=2-586|rup=016-01,5.5500000,13395444.1690000
trt=13|ses=0001|src=1-223|rup=016-01,5.5500000,12462316.5099000
trt=14|ses=0001|src=6-70|rup=004-01,4.3500000,12252134.7906000
trt=14|ses=0001|src=5-41|rup=003-01,4.2500000,12218742.1527000
trt=14|ses=0001|src=6-251|rup=006-01,4.5500000,12187153.9970000
trt=14|ses=0001|src=3-125|rup=014-01,5.3500000,12095182.4507000
trt=13|ses=0001|src=0-1911|rup=016-01,5.5500000,12043247.1975000
trt=14|ses=0001|src=10-518|rup=018-01,5.7500000,12001898.2102000
trt=14|ses=0001|src=5-47|rup=003-01,4.2500000,11678566.0085000
trt=13|ses=0001|src=0-1168|rup=016-01,5.5500000,11528306.6922000
trt=14|ses=0001|src=5-211|rup=001-01,4.0500000,11473071.8775000
trt=14|ses=0001|src=6-192|rup=001-01,4.0500000,11333738.3864000
trt=14|ses=0001|src=5-33|rup=006-01,4.5500000,10928492.3570000
trt=13|ses=0001|src=0-1914|rup=017-01,5.6500000,10775558.6015000
trt=14|ses=0001|src=5-52|rup=006-01,4.5500000,10628412.0143000
trt=13|ses=0001|src=0-1216|rup=017-01,5.6500000,9981838.0638600
trt=14|ses=0001|src=6-71|rup=003-01,4.2500000,9791535.7826200
trt=13|ses=0001|src=0-532|rup=014-01,5.3500000,9783219.5432900
trt=14|ses=0001|src=5-25|rup=005-01,4.4500000,9752032.4399000
trt=14|ses=0001|src=6-36|rup=001-01,4.0500000,9736886.0845400
trt=14|ses=0001|src=6-399|rup=009-01,4.8500000,9617252.9938600
trt=14|ses=0001|src=4-496|rup=004-01,4.3500000,9482443.3514600
trt=14|ses=0001|src=6-81|rup=005-01,4.4500000,9399638.7238200
trt=13|ses=0001|src=0-583|rup=014-01,5.3500000,9318242.1830600
trt=13|ses=0001|src=2-340|rup=014-01,5.3500000,9235731.0397100
trt=13|ses=0001|src=2-239|rup=018-01,5.7500000,9199039.0038500
trt=14|ses=0001|src=7-465|rup=014-01,5.3500000,9104214.1564300
trt=14|ses=0001|src=6-389|rup=009-01,4.8500000,9004804.9452200
trt=14|ses=0001|src=4-228|rup=007-01,4.6500000,8679438.6255100
trt=14|ses=0001|src=6-40|rup=006-01,4.5500000,8321247.4917300
trt=14|ses=0001|src=5-321|rup=009-01,4.8500000,8269230.9091200
trt=14|ses=0001|src=4-330|rup=001-01,4.0500000,8147232.1914400
trt=13|ses=0001|src=2-505|rup=016-01,5.5500000,8098199.8564300
trt=14|ses=0001|src=5-97|rup=001-01,4.0500000,7878379.6808500
trt=14|ses=0001|src=8-315|rup=007-01,4.6500000,7844181.6769000
trt=14|ses=0001|src=6-448|rup=010-01,4.9500000,7716877.3774200
trt=14|ses=0001|src=4-481|rup=001-01,4.0500000,7635387.7742400
trt=14|ses=0001|src=6-351|rup=011-01,5.0500000,7592297.6708600
trt=14|ses=0001|src=10-932|rup=012-01,5.1500000,7555973.8732100
trt=14|ses=0001|src=6-219|rup=004-01,4.3500000,7412061.2126400
trt=14|ses=0001|src=4-369|rup=001-01,4.0500000,7261866.7554400
trt=14|ses=0001|src=5-194|rup=001-01,4.0500000,7244917.6838900
trt=14|ses=0001|src=4-500|rup=003-01,4.2500000,7099731.4666000
trt=14|ses=0001|src=3-361|rup=014-01,5.3500000,6761717.9479400
trt=14|ses=0001|src=3-112|rup=011-01,5.0500000,6683609.8980200
trt=14|ses=0001|src=7-391|rup=013-01,5.2500000,6653202.7375800
trt=14|ses=0001|src=7-81|rup=011-01,5.0500000,6572306.3253800
trt=13|ses=0001|src=0-137|rup=011-01,5.0500000,6428411.1163300
trt=13|ses=0001|src=1-680|rup=017-01,5.6500000,6175986.4403100
trt=14|ses=0001|src=5-222|rup=001-01,4.0500000,6068367.5995500
trt=13|ses=0001|src=0-213|rup=013-01,5.2500000,6038517.9048600
trt=13|ses=0001|src=0-208|rup=014-01,5.3500000,5998806.7190600
trt=14|ses=0001|src=5-50|rup=002-01,4.1500000,5997808.9182100
trt=14|ses=0001|src=4-304|rup=004-01,4.3500000,5983325.7711300
trt=14|ses=0001|src=6-280|rup=007-01,4.6500000,5973430.1777900
trt=14|ses=0001|src=4-401|rup=001-01,4.0500000,5901730.1808600
trt=14|ses=0001|src=10-786|rup=015-01,5.4500000,5870409.0723700
trt=13|ses=0001|src=0-742|rup=013-01,5.2500000,5767749.9924900
trt=14|ses=0001|src=3-273|rup=012-01,5.1500000,5737327.8091200
trt=14|ses=0001|src=3-219|rup=014-01,5.3500000,5733177.9251000
trt=14|ses=0001|src=6-37|rup=003-01,4.2500000,5584400.2509700
trt=13|ses=0001|src=1-229|rup=014-01,5.3500000,5583151.5921900
trt=14|ses=0001|src=5-0|rup=003-01,4.2500000,5536581.2489400
trt=13|ses=0001|src=0-675|rup=014-01,5.3500000,5460288.3968400
trt=14|ses=0001|src=6-391|rup=010-01,4.9500000,5443774.1983700
trt=14|ses=0001|src=3-47|rup=012-01,5.1500000,5317110.1824800
trt=14|ses=0001|src=4-281|rup=005-01,4.4500000,5299325.6922600
trt=14|ses=0001|src=5-276|rup=004-01,4.3500000,5281624.1919100
trt=13|ses=0001|src=1-706|rup=016-01,5.5500000,5226722.5997400
trt=14|ses=0001|src=3-420|rup=012-01,5.1500000,5221764.6948300
trt=14|ses=0001|src=4-0|rup=013-01,5.2500000,5104142.1252400
trt=14|ses=0001|src=3-407|rup=015-01,5.4500000,5089362.2020400
trt=13|ses=0001|src=2-221|rup=014-01,5.3500000,5075391.5438800
trt=14|ses=0001|src=4-286|rup=001-01,4.0500000,5030671.5062400
trt=14|ses=0001|src=5-284|rup=008-01,4.7500000,4966833.6827500
trt=13|ses=0001|src=0-96|rup=012-01,5.1500000,4941432.9636600
trt=14|ses=0001|src=5-61|rup=004-01,4.3500000,4719429.1529500
trt=14|ses=0001|src=4-305|rup=003-01,4.2500000,4683817.5040600
trt=14|ses=0001|src=6-256|rup=004-01,4.3500000,4652428.6446900
trt=14|ses=0001|src=5-18|rup=006-01,4.5500000,4496524.5967100
trt=14|ses=0001|src=4-489|rup=001-01,4.0500000,4470453.2563100
trt=14|ses=0001|src=6-241|rup=005-01,4.4500000,4457633.1038600
trt=14|ses=0001|src=6-137|rup=002-01,4.1500000,4351906.6352700
trt=13|ses=0001|src=2-425|rup=021-01,6.0500000,4227475.8244200
trt=13|ses=0001|src=1-152|rup=011-01,5.0500000,4201771.6573200
trt=14|ses=0001|src=6-204|rup=006-01,4.5500000,4161751.4687500
trt=13|ses=0001|src=1-550|rup=010-01,4.9500000,4115249.1546100
trt=14|ses=0001|src=4-306|rup=005-01,4.4500000,4114196.8092400
trt=13|ses=0001|src=0-173|rup=013-01,5.2500000,3998902.7031000
trt=13|ses=0001|src=0-1090|rup=017-01,5.6500000,3994409.5111400
trt=13|ses=0001|src=0-89|rup=012-01,5.1500000,3958583.9925400
trt=13|ses=0001|src=0-892|rup=014-01,5.3500000,3941935.4677000
trt=14|ses=0001|src=5-257|rup=004-01,4.3500000,3905257.2705300
trt=13|ses=0001|src=0-32|rup=013-01,5.2500000,3896878.1244200
trt=14|ses=0001|src=4-484|rup=004-01,4.3500000,3855337.9454000
trt=14|ses=0001|src=10-677|rup=014-01,5.3500000,3840091.5628700
trt=13|ses=0001|src=2-1691|rup=015-01,5.4500000,3811608.1123200
trt=13|ses=0001|src=0-1710|rup=014-01,5.3500000,3738768.3612400
trt=14|ses=0001|src=4-219|rup=005-01,4.4500000,3738651.2732300
trt=13|ses=0001|src=2-1441|rup=015-01,5.4500000,3643773.2791700
trt=14|ses=0001|src=6-228|rup=006-01,4.5500000,3607986.8790600
trt=13|ses=0001|src=0-1634|rup=015-01,5.4500000,3575031.0954600
trt=14|ses=0001|src=4-505|rup=001-01,4.0500000,3514804.2694100
trt=13|ses=0001|src=0-587|rup=012-01,5.1500000,3502620.7197600
trt=14|ses=0001|src=4-179|rup=008-01,4.7500000,3464912.5069900
trt=13|ses=0001|src=2-496|rup=014-01,5.3500000,3451986.5347200
trt=14|ses=0001|src=4-280|rup=005-01,4.4500000,3427586.9667800
trt=14|ses=0001|src=5-302|rup=006-01,4.5500000,3374129.8917900
trt=14|ses=0001|src=8-157|rup=006-01,4.5500000,3347993.6216600
trt=13|ses=0001|src=0-1120|rup=014-01,5.3500000,3335835.6585200
trt=14|ses=0001|src=5-301|rup=007-01,4.6500000,3319945.4093200
trt=13|ses=0001|src=0-68|rup=011-01,5.0500000,3282758.7272500
