Rupture,Magnitude,Aggregate Loss
trt=10|ses=0001|src=5-81|rup=001-01,4.0500000,205287576.5960000
trt=10|ses=0001|src=5-77|rup=009-01,4.8500000,202753287.2300000
trt=09|ses=0001|src=0-1633|rup=023-01,6.2500000,201936590.3620000
trt=09|ses=0001|src=1-73|rup=021-01,6.0500000,200475243.5030000
trt=10|ses=0001|src=6-97|rup=002-01,4.1500000,197797383.3430000
trt=10|ses=0001|src=4-260|rup=013-01,5.2500000,180108604.2720000
trt=10|ses=0001|src=5-202|rup=005-01,4.4500000,180029117.6380000
trt=10|ses=0001|src=6-143|rup=005-01,4.4500000,174359056.5900000
trt=10|ses=0001|src=6-194|rup=006-01,4.5500000,174255308.0290000
trt=10|ses=0001|src=4-405|rup=005-01,4.4500000,169188241.8760000
trt=10|ses=0001|src=5-135|rup=001-01,4.0500000,166965222.8260000
trt=10|ses=0001|src=4-425|rup=011-01,5.0500000,164359711.5830000
trt=10|ses=0001|src=8-153|rup=013-01,5.2500000,162738448.7380000
trt=09|ses=0001|src=0-774|rup=021-01,6.0500000,158048995.4510000
trt=09|ses=0001|src=0-2035|rup=024-01,6.3500000,157006854.3880000
trt=10|ses=0001|src=3-232|rup=018-01,5.7500000,154913597.0490000
trt=10|ses=0001|src=4-312|rup=009-01,4.8500000,151090529.1210000
trt=10|ses=0001|src=5-156|rup=001-01,4.0500000,149787637.7830000
trt=09|ses=0001|src=1-720|rup=024-01,6.3500000,147698313.2580000
trt=10|ses=0001|src=6-255|rup=014-01,5.3500000,146887497.9630000
trt=10|ses=0001|src=5-243|rup=011-01,5.0500000,146580515.2720000
trt=10|ses=0001|src=6-73|rup=002-01,4.1500000,143009505.8960000
trt=10|ses=0001|src=3-214|rup=021-01,6.0500000,139877415.4090000
trt=09|ses=0001|src=0-633|rup=020-01,5.9500000,139439924.4060000
trt=10|ses=0001|src=5-80|rup=001-01,4.0500000,131994442.0500000
trt=10|ses=0001|src=5-36|rup=013-01,5.2500000,129023763.0520000
trt=09|ses=0001|src=1-576|rup=021-01,6.0500000,126863129.9360000
trt=09|ses=0001|src=2-750|rup=023-01,6.2500000,126780153.1600000
trt=10|ses=0001|src=5-37|rup=011-01,5.0500000,125228864.4050000
trt=10|ses=0001|src=4-371|rup=003-01,4.2500000,124727487.8070000
trt=10|ses=0001|src=5-154|rup=004-01,4.3500000,121341623.8930000
trt=09|ses=0001|src=0-266|rup=019-01,5.8500000,121025835.5110000
trt=10|ses=0001|src=6-272|rup=014-01,5.3500000,111439947.8780000
trt=10|ses=0001|src=6-101|rup=008-01,4.7500000,111157165.5450000
trt=09|ses=0001|src=1-452|rup=021-01,6.0500000,110465758.8690000
trt=10|ses=0001|src=4-419|rup=003-01,4.2500000,108871364.1960000
trt=10|ses=0001|src=5-5|rup=012-01,5.1500000,106404958.1450000
trt=10|ses=0001|src=6-254|rup=012-01,5.1500000,106113444.0670000
trt=10|ses=0001|src=5-191|rup=002-01,4.1500000,104268935.7950000
trt=10|ses=0001|src=4-382|rup=003-01,4.2500000,101818361.5140000
trt=10|ses=0001|src=4-371|rup=001-01,4.0500000,100074902.0190000
trt=10|ses=0001|src=5-225|rup=006-01,4.5500000,97901836.8766000
trt=10|ses=0001|src=6-64|rup=002-01,4.1500000,95293405.0635000
trt=10|ses=0001|src=4-416|rup=006-01,4.5500000,94137696.4029000
trt=10|ses=0001|src=6-155|rup=002-01,4.1500000,93632285.9811000
trt=09|ses=0001|src=0-71|rup=017-01,5.6500000,89983890.5890000
trt=10|ses=0001|src=6-105|rup=010-01,4.9500000,85671192.4509000
trt=10|ses=0001|src=4-489|rup=006-01,4.5500000,83108893.3990000
trt=09|ses=0001|src=1-592|rup=021-01,6.0500000,79817207.9424000
trt=10|ses=0001|src=4-488|rup=007-01,4.6500000,79515246.1134000
trt=10|ses=0001|src=8-217|rup=013-01,5.2500000,78761360.2554000
trt=10|ses=0001|src=6-223|rup=011-01,5.0500000,77365182.9229000
trt=09|ses=0001|src=0-793|rup=019-01,5.8500000,74222144.9953000
trt=10|ses=0001|src=4-505|rup=009-01,4.8500000,72994260.9134000
trt=10|ses=0001|src=5-3|rup=012-01,5.1500000,70341917.9831000
trt=10|ses=0001|src=6-58|rup=003-01,4.2500000,68983982.0407000
trt=10|ses=0001|src=6-127|rup=007-01,4.6500000,67654476.3484000
trt=10|ses=0001|src=6-344|rup=013-01,5.2500000,66630632.3230000
trt=09|ses=0001|src=2-1844|rup=022-01,6.1500000,65066381.1809000
trt=09|ses=0001|src=2-1198|rup=021-01,6.0500000,64553424.6930000
trt=09|ses=0001|src=2-1353|rup=020-01,5.9500000,64062390.2345000
trt=09|ses=0001|src=0-1022|rup=019-01,5.8500000,62599915.1709000
trt=10|ses=0001|src=5-197|rup=006-01,4.5500000,62505496.4876000
trt=10|ses=0001|src=6-76|rup=001-01,4.0500000,62389167.1594000
trt=10|ses=0001|src=5-190|rup=003-01,4.2500000,62072685.8206000
trt=09|ses=0001|src=1-94|rup=019-01,5.8500000,61370774.8124000
trt=09|ses=0001|src=0-1615|rup=020-01,5.9500000,61347284.2254000
trt=10|ses=0001|src=6-55|rup=001-02,4.0500000,58388457.2991000
trt=09|ses=0001|src=2-1498|rup=021-01,6.0500000,58199705.4335000
trt=09|ses=0001|src=2-1555|rup=023-01,6.2500000,58095889.5265000
trt=10|ses=0001|src=5-228|rup=011-01,5.0500000,57639568.2960000
trt=10|ses=0001|src=6-79|rup=007-01,4.6500000,56684406.2331000
trt=10|ses=0001|src=4-149|rup=012-01,5.1500000,56192529.1478000
trt=10|ses=0001|src=4-286|rup=007-01,4.6500000,55157022.0426000
trt=10|ses=0001|src=4-389|rup=006-01,4.5500000,54634928.3243000
trt=09|ses=0001|src=0-917|rup=020-01,5.9500000,52705746.7010000
trt=09|ses=0001|src=2-695|rup=020-01,5.9500000,52115730.6770000
trt=10|ses=0001|src=6-225|rup=009-01,4.8500000,50494628.9130000
trt=09|ses=0001|src=2-644|rup=019-01,5.8500000,49676015.5296000
trt=09|ses=0001|src=2-1211|rup=022-01,6.1500000,48003769.2217000
trt=10|ses=0001|src=4-268|rup=010-01,4.9500000,47466866.2791000
trt=10|ses=0001|src=6-147|rup=002-01,4.1500000,47027091.1117000
trt=10|ses=0001|src=4-203|rup=011-01,5.0500000,46881898.2404000
trt=09|ses=0001|src=2-232|rup=020-01,5.9500000,45695542.7751000
trt=09|ses=0001|src=2-1343|rup=019-01,5.8500000,44220182.5494000
trt=10|ses=0001|src=5-200|rup=006-01,4.5500000,42348284.4015000
trt=10|ses=0001|src=6-167|rup=002-01,4.1500000,42031516.3473000
trt=10|ses=0001|src=4-348|rup=003-01,4.2500000,41430253.0612000
trt=10|ses=0001|src=6-162|rup=004-01,4.3500000,41377862.8076000
trt=10|ses=0001|src=4-442|rup=003-01,4.2500000,40975594.4200000
trt=10|ses=0001|src=5-167|rup=001-01,4.0500000,40461454.5112000
trt=10|ses=0001|src=6-348|rup=012-01,5.1500000,40064121.6062000
trt=10|ses=0001|src=6-403|rup=012-01,5.1500000,39212203.1000000
trt=10|ses=0001|src=4-332|rup=004-01,4.3500000,39000758.1104000
trt=10|ses=0001|src=4-88|rup=014-01,5.3500000,38629360.5990000
trt=10|ses=0001|src=5-245|rup=006-01,4.5500000,38572788.0007000
trt=09|ses=0001|src=0-369|rup=016-01,5.5500000,37548471.9028000
trt=10|ses=0001|src=4-483|rup=003-01,4.2500000,36997787.7334000
trt=10|ses=0001|src=5-319|rup=012-01,5.1500000,36623729.5867000
trt=10|ses=0001|src=6-126|rup=003-01,4.2500000,36412404.5861000
trt=09|ses=0001|src=0-852|rup=017-01,5.6500000,35498868.7518000
trt=09|ses=0001|src=1-273|rup=018-01,5.7500000,35439502.4286000
trt=10|ses=0001|src=3-22|rup=015-01,5.4500000,35260209.5232000
trt=10|ses=0001|src=5-29|rup=009-01,4.8500000,35035777.0435000
trt=10|ses=0001|src=9-623|rup=017-01,5.6500000,34779604.4006000
trt=10|ses=0001|src=4-324|rup=004-01,4.3500000,34040537.7260000
trt=10|ses=0001|src=5-184|rup=003-01,4.2500000,32813314.3997000
trt=09|ses=0001|src=0-1753|rup=019-01,5.8500000,32299114.4104000
trt=10|ses=0001|src=10-820|rup=018-01,5.7500000,32175521.5100000
trt=10|ses=0001|src=3-148|rup=017-01,5.6500000,31734350.8182000
trt=09|ses=0001|src=0-1742|rup=018-01,5.7500000,31568743.5016000
trt=10|ses=0001|src=4-111|rup=010-01,4.9500000,31465993.2983000
trt=10|ses=0001|src=5-97|rup=001-01,4.0500000,31449517.3629000
trt=10|ses=0001|src=6-134|rup=001-01,4.0500000,30053777.9404000
trt=10|ses=0001|src=6-231|rup=008-01,4.7500000,29288231.7647000
trt=09|ses=0001|src=0-1692|rup=019-01,5.8500000,28685122.2682000
trt=10|ses=0001|src=5-50|rup=006-01,4.5500000,28626377.3529000
trt=10|ses=0001|src=5-288|rup=006-01,4.5500000,28525421.8616000
trt=09|ses=0001|src=0-771|rup=018-01,5.7500000,28496580.6923000
trt=09|ses=0001|src=0-178|rup=015-01,5.4500000,28484011.9469000
trt=10|ses=0001|src=8-19|rup=013-01,5.2500000,28374106.2549000
trt=09|ses=0001|src=2-400|rup=018-01,5.7500000,28281271.6700000
trt=10|ses=0001|src=5-97|rup=003-01,4.2500000,28264789.5081000
trt=10|ses=0001|src=4-338|rup=001-02,4.0500000,27631048.2421000
trt=09|ses=0001|src=0-1779|rup=018-01,5.7500000,27491345.1818000
trt=10|ses=0001|src=3-266|rup=018-01,5.7500000,26630976.8396000
trt=10|ses=0001|src=6-169|rup=003-01,4.2500000,26056441.4710000
trt=10|ses=0001|src=6-158|rup=001-01,4.0500000,25078337.2270000
trt=10|ses=0001|src=6-82|rup=007-01,4.6500000,24392607.1442000
trt=10|ses=0001|src=3-242|rup=014-01,5.3500000,24188027.5856000
trt=10|ses=0001|src=6-135|rup=002-01,4.1500000,23958199.6489000
trt=10|ses=0001|src=10-569|rup=018-01,5.7500000,22646685.7786000
trt=09|ses=0001|src=0-704|rup=018-01,5.7500000,22453342.4971000
trt=10|ses=0001|src=5-14|rup=006-01,4.5500000,22245346.3707000
trt=10|ses=0001|src=4-392|rup=002-01,4.1500000,22090143.1990000
trt=10|ses=0001|src=5-222|rup=004-01,4.3500000,22010873.8966000
trt=10|ses=0001|src=4-351|rup=001-01,4.0500000,21513147.6222000
trt=10|ses=0001|src=6-431|rup=012-01,5.1500000,21456875.0801000
trt=09|ses=0001|src=0-1060|rup=017-01,5.6500000,21337511.9315000
trt=09|ses=0001|src=0-1062|rup=016-01,5.5500000,20852005.9040000
trt=09|ses=0001|src=0-79|rup=016-01,5.5500000,20815154.9105000
trt=10|ses=0001|src=3-222|rup=016-01,5.5500000,20441886.4909000
trt=10|ses=0001|src=3-294|rup=015-01,5.4500000,20171187.5190000
trt=10|ses=0001|src=5-314|rup=012-01,5.1500000,19513478.8475000
trt=09|ses=0001|src=0-1760|rup=017-01,5.6500000,19501750.0011000
trt=10|ses=0001|src=5-197|rup=003-01,4.2500000,19402412.8132000
trt=10|ses=0001|src=5-29|rup=009-02,4.8500000,19071400.5596000
trt=10|ses=0001|src=4-345|rup=001-01,4.0500000,18921026.3470000
trt=10|ses=0001|src=4-288|rup=006-01,4.5500000,18863089.5721000
trt=09|ses=0001|src=2-666|rup=019-01,5.8500000,18691189.8382000
trt=10|ses=0001|src=5-270|rup=011-01,5.0500000,18612573.3303000
trt=10|ses=0001|src=4-496|rup=004-01,4.3500000,18352011.5853000
trt=10|ses=0001|src=6-170|rup=002-01,4.1500000,18342864.3706000
trt=09|ses=0001|src=0-1149|rup=019-01,5.8500000,18151920.7114000
trt=09|ses=0001|src=2-640|rup=017-01,5.6500000,18103817.9491000
trt=10|ses=0001|src=5-53|rup=006-01,4.5500000,18015448.8003000
trt=10|ses=0001|src=7-195|rup=015-01,5.4500000,17662752.5695000
trt=10|ses=0001|src=8-109|rup=012-01,5.1500000,17160063.7850000
trt=09|ses=0001|src=0-805|rup=018-01,5.7500000,16849377.1437000
trt=10|ses=0001|src=6-162|rup=002-01,4.1500000,16802060.1154000
trt=10|ses=0001|src=9-663|rup=014-01,5.3500000,16390817.9101000
trt=10|ses=0001|src=5-243|rup=007-01,4.6500000,16360921.9353000
trt=10|ses=0001|src=6-294|rup=008-01,4.7500000,15948062.1913000
trt=09|ses=0001|src=0-74|rup=016-01,5.5500000,15841778.6753000
trt=09|ses=0001|src=1-357|rup=016-01,5.5500000,15656274.5416000
trt=09|ses=0001|src=0-420|rup=015-01,5.4500000,15426973.3239000
trt=10|ses=0001|src=5-230|rup=003-01,4.2500000,15174188.5120000
trt=10|ses=0001|src=4-211|rup=008-01,4.7500000,14885916.4651000
trt=09|ses=0001|src=0-1473|rup=017-01,5.6500000,14684457.7285000
trt=10|ses=0001|src=4-260|rup=007-01,4.6500000,14672172.8823000
trt=10|ses=0001|src=6-354|rup=012-01,5.1500000,14349919.4827000
trt=10|ses=0001|src=4-337|rup=001-01,4.0500000,14082312.2003000
trt=10|ses=0001|src=4-338|rup=001-01,4.0500000,13890488.3570000
trt=09|ses=0001|src=1-434|rup=016-01,5.5500000,13745750.8413000
trt=10|ses=0001|src=5-88|rup=002-01,4.1500000,13302022.6346000
trt=10|ses=0001|src=6-149|rup=003-01,4.2500000,13292643.3838000
trt=10|ses=0001|src=4-457|rup=008-01,4.7500000,13206046.1112000
trt=10|ses=0001|src=8-67|rup=011-01,5.0500000,12806402.7096000
trt=10|ses=0001|src=6-267|rup=007-01,4.6500000,12644364.3629000
trt=10|ses=0001|src=6-338|rup=010-01,4.9500000,12605771.5385000
trt=09|ses=0001|src=0-1942|rup=018-01,5.7500000,12440728.4283000
trt=10|ses=0001|src=5-25|rup=006-01,4.5500000,12406488.6361000
trt=10|ses=0001|src=6-162|rup=001-01,4.0500000,12353370.9075000
trt=10|ses=0001|src=4-39|rup=010-01,4.9500000,12106908.1677000
trt=10|ses=0001|src=8-240|rup=010-01,4.9500000,11527290.8982000
trt=10|ses=0001|src=4-439|rup=003-01,4.2500000,11025874.1946000
trt=10|ses=0001|src=4-331|rup=005-01,4.4500000,10963009.3421000
trt=09|ses=0001|src=0-2092|rup=019-01,5.8500000,10878202.2922000
trt=10|ses=0001|src=6-198|rup=004-01,4.3500000,10870148.2538000
trt=10|ses=0001|src=6-55|rup=001-01,4.0500000,10767278.8006000
trt=10|ses=0001|src=4-477|rup=006-01,4.5500000,10711071.9422000
trt=09|ses=0001|src=2-1589|rup=016-01,5.5500000,10664908.5447000
trt=09|ses=0001|src=0-437|rup=016-01,5.5500000,10608496.5939000
trt=09|ses=0001|src=0-42|rup=013-01,5.2500000,10355093.6809000
trt=09|ses=0001|src=0-926|rup=017-01,5.6500000,10350415.4076000
trt=09|ses=0001|src=1-655|rup=017-01,5.6500000,10308339.2071000
trt=10|ses=0001|src=6-33|rup=001-01,4.0500000,10213017.7831000
trt=10|ses=0001|src=5-176|rup=001-01,4.0500000,10191353.3626000
trt=10|ses=0001|src=6-329|rup=007-01,4.6500000,10132499.8477000
trt=10|ses=0001|src=3-141|rup=013-01,5.2500000,9981949.6931500
trt=10|ses=0001|src=6-375|rup=008-01,4.7500000,9882573.3493400
trt=10|ses=0001|src=6-15|rup=001-01,4.0500000,9829264.4220900
trt=10|ses=0001|src=5-39|rup=002-01,4.1500000,9792893.3553900
trt=10|ses=0001|src=4-366|rup=002-01,4.1500000,9389211.6210400
trt=09|ses=0001|src=2-1387|rup=016-01,5.5500000,9301345.5749900
trt=09|ses=0001|src=0-1124|rup=015-01,5.4500000,9243558.9318400
trt=10|ses=0001|src=6-188|rup=005-01,4.4500000,9061708.0320200
trt=10|ses=0001|src=5-234|rup=001-01,4.0500000,8919185.1227000
trt=09|ses=0001|src=1-619|rup=013-01,5.2500000,8912844.8636300
trt=09|ses=0001|src=2-1000|rup=017-01,5.6500000,8889332.6913600
trt=09|ses=0001|src=0-336|rup=013-01,5.2500000,8861309.6099900
trt=09|ses=0001|src=0-1793|rup=016-01,5.5500000,8768709.0808200
trt=10|ses=0001|src=9-557|rup=016-01,5.5500000,8322749.9226800
trt=10|ses=0001|src=8-130|rup=007-01,4.6500000,8191714.7333400
trt=10|ses=0001|src=6-28|rup=005-01,4.4500000,8093536.5592600
trt=10|ses=0001|src=3-351|rup=013-01,5.2500000,8090385.0009300
trt=10|ses=0001|src=5-87|rup=001-01,4.0500000,8018289.7924600
trt=10|ses=0001|src=4-457|rup=006-01,4.5500000,7996551.6720400
trt=09|ses=0001|src=0-1292|rup=016-01,5.5500000,7920064.3688800
trt=10|ses=0001|src=4-367|rup=001-01,4.0500000,7797732.6437500
trt=10|ses=0001|src=7-132|rup=012-01,5.1500000,7706982.0768300
trt=10|ses=0001|src=6-195|rup=003-01,4.2500000,7645829.1764900
trt=10|ses=0001|src=5-194|rup=002-01,4.1500000,7618021.0034300
trt=09|ses=0001|src=2-2058|rup=025-01,6.4500000,7559804.2789000
trt=10|ses=0001|src=7-157|rup=013-01,5.2500000,7504837.2796100
trt=10|ses=0001|src=4-314|rup=002-01,4.1500000,7450425.3650000
trt=09|ses=0001|src=0-1799|rup=014-01,5.3500000,7414443.3489500
trt=10|ses=0001|src=3-84|rup=011-01,5.0500000,7384476.5060800
trt=10|ses=0001|src=4-449|rup=004-01,4.3500000,7383184.3888600
trt=10|ses=0001|src=4-286|rup=004-01,4.3500000,7254039.0961500
trt=10|ses=0001|src=4-400|rup=004-01,4.3500000,7209383.8681400
trt=09|ses=0001|src=0-90|rup=013-01,5.2500000,7207929.0204500
trt=10|ses=0001|src=5-38|rup=002-01,4.1500000,7193184.5432800
trt=09|ses=0001|src=0-289|rup=012-01,5.1500000,7132488.2995200
trt=10|ses=0001|src=5-208|rup=001-01,4.0500000,7028353.2961000
trt=10|ses=0001|src=10-779|rup=011-01,5.0500000,6978523.0822000
trt=10|ses=0001|src=3-161|rup=013-01,5.2500000,6911148.7798200
trt=09|ses=0001|src=0-156|rup=014-01,5.3500000,6874644.6505100
trt=09|ses=0001|src=1-132|rup=014-01,5.3500000,6769777.3999300
trt=10|ses=0001|src=4-118|rup=012-01,5.1500000,6760540.7125900
trt=09|ses=0001|src=0-2144|rup=025-01,6.4500000,6739691.4757200
trt=09|ses=0001|src=2-222|rup=013-01,5.2500000,6697169.9247800
trt=10|ses=0001|src=4-326|rup=003-01,4.2500000,6649835.5489500
trt=10|ses=0001|src=4-286|rup=004-02,4.3500000,6634754.7807700
trt=09|ses=0001|src=0-481|rup=013-01,5.2500000,6547681.4945600
trt=09|ses=0001|src=0-195|rup=014-01,5.3500000,6501562.7625100
trt=09|ses=0001|src=2-419|rup=017-01,5.6500000,6494879.0098900
trt=10|ses=0001|src=6-345|rup=007-01,4.6500000,6470741.3337200
trt=10|ses=0001|src=6-194|rup=003-01,4.2500000,6444912.8511400
trt=10|ses=0001|src=5-43|rup=001-01,4.0500000,6294586.7562000
trt=10|ses=0001|src=6-286|rup=008-01,4.7500000,6143168.6291900
trt=10|ses=0001|src=6-182|rup=002-01,4.1500000,6125625.4766600
trt=10|ses=0001|src=5-323|rup=008-01,4.7500000,6120564.9702300
trt=09|ses=0001|src=1-465|rup=012-01,5.1500000,6109763.4391500
trt=09|ses=0001|src=0-599|rup=016-01,5.5500000,6107162.3738600
trt=09|ses=0001|src=2-599|rup=011-01,5.0500000,6055303.5435600
trt=09|ses=0001|src=1-483|rup=016-01,5.5500000,5916350.2188500
trt=10|ses=0001|src=5-18|rup=006-01,4.5500000,5862901.8562900
trt=10|ses=0001|src=6-104|rup=001-01,4.0500000,5689827.5373700
trt=09|ses=0001|src=2-854|rup=015-01,5.4500000,5640515.3245300
trt=10|ses=0001|src=3-298|rup=014-01,5.3500000,5593914.6038600
trt=10|ses=0001|src=5-19|rup=002-01,4.1500000,5587507.5738800
trt=10|ses=0001|src=9-841|rup=013-01,5.2500000,5546516.2969900
trt=09|ses=0001|src=0-713|rup=015-01,5.4500000,5545331.1631300
trt=09|ses=0001|src=2-935|rup=014-01,5.3500000,5403484.2224200
trt=09|ses=0001|src=1-171|rup=014-01,5.3500000,5382092.5891800
trt=09|ses=0001|src=2-943|rup=015-01,5.4500000,5270015.3944300
trt=10|ses=0001|src=3-237|rup=013-01,5.2500000,5204333.8682200
trt=10|ses=0001|src=8-239|rup=009-01,4.8500000,5164166.6346900
trt=10|ses=0001|src=6-265|rup=002-01,4.1500000,5071227.3926000
trt=09|ses=0001|src=2-1216|rup=022-01,6.1500000,5054528.1680300
trt=09|ses=0001|src=2-452|rup=015-01,5.4500000,5038635.8472800
trt=09|ses=0001|src=0-314|rup=012-01,5.1500000,5011916.5351600
trt=10|ses=0001|src=4-512|rup=006-01,4.5500000,4998008.1960600
trt=10|ses=0001|src=3-40|rup=014-01,5.3500000,4977097.6475300
