Rupture,Magnitude,Aggregate Loss
smlt=00|ses=0009|src=230-25|rup=002-01,5.7500000,740887366.2620000
smlt=00|ses=0002|src=229-113|rup=001-01,5.2500000,731636155.2330000
smlt=00|ses=0003|src=235-314|rup=003-01,6.2500000,722119979.4760000
smlt=00|ses=0006|src=231-58|rup=001-01,5.2500000,713555287.6370000
smlt=00|ses=0003|src=234-137|rup=004-01,6.7500000,706945807.3160000
smlt=00|ses=0003|src=235-501|rup=004-01,6.7500000,701648625.0740000
smlt=00|ses=0004|src=234-121|rup=004-01,6.7500000,699581050.8480000
smlt=00|ses=0009|src=231-153|rup=001-01,5.2500000,699316338.5080000
smlt=00|ses=0007|src=235-376|rup=003-01,6.2500000,695620024.6950001
smlt=00|ses=0006|src=227-193|rup=003-01,6.2500000,694924859.1080000
smlt=00|ses=0001|src=232-111|rup=001-01,5.2500000,694762234.0430000
smlt=00|ses=0006|src=232-118|rup=002-01,5.7500000,694449642.0910000
smlt=00|ses=0005|src=231-46|rup=002-01,5.7500000,683048971.4320000
smlt=00|ses=0006|src=231-46|rup=001-01,5.2500000,680289155.1050000
smlt=00|ses=0009|src=229-95|rup=002-01,5.7500000,673387189.4790000
smlt=00|ses=0009|src=230-86|rup=001-01,5.2500000,670210298.4130000
smlt=00|ses=0001|src=231-246|rup=001-01,5.2500000,664324939.5790000
smlt=00|ses=0004|src=231-244|rup=001-01,5.2500000,659892416.6520000
smlt=00|ses=0003|src=229-51|rup=002-01,5.7500000,650101030.3030000
smlt=00|ses=0009|src=230-268|rup=001-01,5.2500000,648992323.2840000
smlt=00|ses=0003|src=231-202|rup=002-01,5.7500000,647563804.3910000
smlt=00|ses=0004|src=231-171|rup=003-01,6.2500000,640710228.7960000
smlt=00|ses=0010|src=230-192|rup=001-01,5.2500000,639668434.5549999
smlt=00|ses=0008|src=230-153|rup=001-01,5.2500000,615271758.9320000
smlt=00|ses=0003|src=230-298|rup=001-01,5.2500000,607774871.8570000
smlt=00|ses=0007|src=230-58|rup=001-01,5.2500000,607557570.9170001
smlt=00|ses=0009|src=235-354|rup=003-01,6.2500000,604050774.8500000
smlt=00|ses=0008|src=230-6|rup=001-01,5.2500000,598009850.4760000
smlt=00|ses=0010|src=235-512|rup=002-01,5.7500000,597800860.7210000
smlt=00|ses=0006|src=235-395|rup=003-01,6.2500000,595791617.4750000
smlt=00|ses=0010|src=229-103|rup=004-01,6.7500000,591369682.4520000
smlt=00|ses=0003|src=229-99|rup=002-01,5.7500000,583026259.3470000
smlt=00|ses=0003|src=229-50|rup=002-01,5.7500000,577761383.5290000
smlt=00|ses=0004|src=230-96|rup=001-01,5.2500000,576694986.5160000
smlt=00|ses=0007|src=230-185|rup=002-01,5.7500000,574237350.1799999
smlt=00|ses=0007|src=229-40|rup=002-01,5.7500000,563609500.9299999
smlt=00|ses=0005|src=229-129|rup=003-01,6.2500000,556855039.7930000
smlt=00|ses=0006|src=229-47|rup=001-01,5.2500000,555936079.1330000
smlt=00|ses=0003|src=231-21|rup=003-01,6.2500000,547739107.8020000
smlt=00|ses=0005|src=229-26|rup=001-01,5.2500000,546778257.5100000
smlt=00|ses=0002|src=230-263|rup=001-01,5.2500000,540808916.2700000
smlt=00|ses=0007|src=229-45|rup=001-01,5.2500000,540369719.1630000
